unixtime,ws,wd,co2,temp
1626004776,0,191,392,23
1626004779,1,219,392,23
1626004782,1,234,394,23
1626004785,1,226,394,23
1626004788,1,223,393,23
1626004791,2,207,392,23
1626004794,1,222,391,23
1626004797,2,218,389,23
1626004800,2,222,389,23
1626004803,2,212,392,23
1626004806,1,210,397,23
1626004809,2,213,398,23
1626004812,1,246,399,23
1626004815,2,216,396,23
1626004818,1,213,399,23
1626004821,2,232,405,23
1626004824,2,232,414,23
1626004827,2,216,402,23
1626004830,2,219,447,23
1626004833,3,212,440,23
1626004836,3,211,433,23
1626004839,3,148,411,23
1626004842,3,53,397,23
1626004845,3,61,396,23
1626004848,3,79,442,23
1626004851,3,87,425,23
1626004854,3,56,422,23
1626004857,3,74,446,23
1626004860,2,40,444,23
1626004863,3,74,441,23
1626004866,2,61,435,23
1626004869,3,53,423,23
1626004872,2,52,415,23
1626004875,2,53,398,23
1626004878,3,53,402,23
1626004881,2,53,399,23
1626004884,2,53,378,23
1626004887,2,16,383,23
1626004890,1,16,381,23
1626004893,2,30,382,23
1626004896,1,39,380,23
1626004899,1,40,387,23
1626004902,2,24,386,23
1626004905,1,13,389,23
1626004908,1,21,389,23
1626004911,1,52,388,23
1626004914,1,53,387,23
1626004917,1,53,387,23
1626004920,2,52,384,23
1626004923,1,53,386,23
1626004926,1,52,384,23
1626004929,2,53,384,23
1626004932,1,53,384,23
1626004935,1,52,384,23
1626004938,1,52,385,23
1626004941,1,52,384,23
1626004944,1,57,383,23
1626004947,1,52,384,23
1626004950,1,52,383,23
1626004953,1,52,384,23
1626004956,1,51,384,23
1626004959,1,33,383,23
1626004962,2,57,383,23
1626004965,1,44,383,23
1626004968,3,53,383,23
1626004971,2,52,382,23
1626004974,2,53,384,23
1626004977,3,52,384,23
1626004980,2,53,384,23
1626004983,2,53,386,23
1626004986,2,52,387,23
1626004989,3,53,390,23
1626004992,2,52,392,23
1626004995,2,53,392,23
1626004998,3,53,395,23
1626005001,2,52,393,23
1626005004,2,53,389,23
1626005007,2,53,386,23
1626005010,2,53,390,23
1626005013,2,52,391,23
1626005016,2,76,390,23
1626005019,2,77,389,23
1626005022,2,68,386,23
1626005025,2,60,386,23
1626005028,3,40,384,23
1626005031,2,52,384,23
1626005034,3,42,384,23
1626005037,3,36,386,23
1626005040,2,38,387,23
1626005043,3,35,383,23
1626005046,3,48,383,23
1626005049,2,15,387,23
1626005052,3,10,386,23
1626005055,3,10,390,23
1626005058,3,13,388,23
1626005061,3,33,391,23
1626005064,3,43,389,23
1626005067,3,51,391,23
1626005070,3,65,387,23
1626005073,2,65,386,23
1626005076,3,63,390,23
1626005079,2,65,386,23
1626005082,2,67,387,23
1626005085,2,66,390,23
1626005088,1,28,386,23
1626005091,2,60,379,23
1626005094,1,46,379,23
1626005097,1,61,377,23
1626005100,2,52,380,23
1626005103,2,52,378,23
1626005106,2,53,382,23
1626005109,2,52,381,23
1626005112,1,62,382,23
1626005115,2,76,382,23
1626005118,1,87,384,23
1626005121,2,81,386,23
1626005124,3,57,390,23
1626005127,2,88,385,23
1626005130,3,57,385,23
1626005133,2,59,380,23
1626005136,3,80,382,23
1626005139,3,59,397,23
1626005142,2,87,421,23
1626005145,2,68,410,23
1626005148,3,75,342,23
1626005151,3,65,368,23
1626005154,3,54,387,23
1626005157,3,54,379,23
1626005160,3,67,387,23
1626005163,2,49,400,23
1626005166,3,59,401,23
1626005169,2,38,394,23
1626005172,3,41,396,23
1626005175,2,41,395,23
1626005178,1,44,388,23
1626005181,2,38,388,23
1626005184,1,52,389,23
1626005187,2,52,386,23
1626005190,1,65,385,23
1626005193,2,73,384,23
1626005196,1,72,382,23
1626005199,1,64,378,23
1626005202,2,52,379,23
1626005205,2,52,380,23
1626005208,1,52,382,23
1626005211,1,53,384,23
1626005214,2,52,387,23
1626005217,1,52,390,23
1626005220,3,52,389,23
1626005223,2,52,394,23
1626005226,2,52,384,23
1626005229,2,52,399,23
1626005232,2,54,393,23
1626005235,2,52,402,23
1626005238,2,53,408,23
1626005241,2,53,403,23
1626005244,2,52,401,23
1626005247,2,52,401,23
1626005250,2,52,399,23
1626005253,2,52,390,23
1626005256,2,52,387,23
1626005259,1,52,384,23
1626005262,2,52,391,23
1626005265,2,52,398,23
1626005268,1,52,403,23
1626005271,2,53,402,23
1626005274,2,52,402,23
1626005277,1,52,402,23
1626005280,2,52,402,23
1626005283,2,52,404,23
1626005286,2,52,399,23
1626005289,3,52,399,23
1626005292,2,52,398,23
1626005295,3,52,399,23
1626005298,4,52,403,23
1626005301,3,52,402,23
1626005304,4,52,403,23
1626005307,3,52,405,23
1626005310,4,52,407,23
1626005313,4,52,405,23
1626005316,3,61,405,23
1626005319,4,56,405,23
1626005322,3,53,404,23
1626005325,3,53,403,23
1626005328,3,53,403,23
1626005331,3,50,404,23
1626005334,2,52,405,23
1626005337,3,61,408,23
1626005340,3,63,409,23
1626005343,3,52,412,23
1626005346,3,52,412,23
1626005349,3,54,414,23
1626005352,3,53,413,23
1626005355,2,54,412,23
1626005358,3,57,411,23
1626005361,1,68,410,23
1626005364,2,62,411,23
1626005367,1,52,410,23
1626005370,1,52,410,23
1626005373,0,52,409,23
1626005376,1,53,408,23
1626005379,1,52,407,23
1626005382,1,52,406,23
1626005385,1,52,406,23
1626005388,1,52,407,23
1626005391,2,53,408,23
1626005394,1,52,407,23
1626005397,2,52,405,23
1626005400,1,52,405,23
1626005403,1,52,402,24
1626005406,1,53,403,24
1626005409,1,52,405,24
1626005412,1,53,406,24
1626005415,1,66,406,24
1626005418,1,52,407,24
1626005421,1,85,406,24
1626005424,1,52,405,24
1626005427,2,52,403,24
1626005430,2,52,402,24
1626005433,1,30,402,24
1626005436,2,56,400,24
1626005439,2,54,399,24
1626005442,2,58,397,24
1626005445,3,78,395,24
1626005448,3,63,398,24
1626005451,2,54,399,24
1626005454,3,52,403,24
1626005457,3,52,404,24
1626005460,3,52,404,24
1626005463,2,50,406,24
1626005466,3,53,404,24
1626005469,2,61,402,24
1626005472,3,52,400,24
1626005475,2,52,401,24
1626005478,2,52,405,24
1626005481,2,53,406,24
1626005484,2,52,405,24
1626005487,2,52,407,23
1626005490,3,52,406,24
1626005493,2,52,408,23
1626005496,2,53,409,23
1626005499,2,52,406,23
1626005502,1,52,406,23
1626005505,2,52,405,23
1626005508,1,52,402,23
1626005511,1,53,402,24
1626005514,1,59,401,24
1626005517,2,57,401,23
1626005520,2,54,402,23
1626005523,2,54,403,23
1626005526,3,53,403,23
1626005529,3,53,403,23
1626005532,2,52,403,23
1626005535,3,52,403,23
1626005538,2,52,403,23
1626005541,3,52,403,23
1626005544,3,52,400,23
1626005547,2,53,400,24
1626005550,2,53,397,24
1626005553,2,53,389,24
1626005556,2,52,392,24
1626005559,2,52,380,24
1626005562,1,53,373,24
1626005565,2,53,374,24
1626005568,1,52,378,24
1626005571,0,52,381,24
1626005574,1,52,381,24
1626005577,0,52,381,24
1626005580,1,52,384,24
1626005583,0,52,390,24
1626005586,1,52,390,24
1626005589,0,52,389,24
1626005592,0,52,389,24
1626005595,0,52,390,24
1626005598,0,52,392,24
1626005601,0,49,392,24
1626005604,0,52,392,24
1626005607,0,52,393,24
1626005610,0,52,394,24
1626005613,0,52,394,24
1626005616,0,52,395,24
1626005619,0,52,395,24
1626005622,0,52,395,24
1626005625,0,52,395,24
1626005628,0,52,393,24
1626005631,0,52,392,24
1626005634,0,52,393,24
1626005637,1,52,394,24
1626005640,1,52,393,24
1626005643,2,52,392,24
1626005646,1,52,393,24
1626005649,2,52,390,24
1626005652,1,52,393,24
1626005655,2,52,395,24
1626005658,1,52,398,24
1626005661,2,52,396,24
1626005664,1,52,393,24
1626005667,2,52,392,24
1626005670,2,52,391,24
1626005673,2,52,391,24
1626005676,2,52,392,24
1626005679,2,52,390,24
1626005682,2,52,392,24
1626005685,1,52,391,24
1626005688,2,52,392,24
1626005691,2,53,390,24
1626005694,2,52,391,24
1626005697,2,52,394,24
1626005700,3,52,394,24
1626005703,1,52,392,24
1626005706,2,53,393,24
1626005709,2,52,391,24
1626005712,2,52,382,24
1626005715,2,52,371,24
1626005718,2,52,373,24
1626005721,2,51,393,24
1626005724,2,52,382,24
1626005727,2,52,384,24
1626005730,2,52,389,24
1626005733,1,52,400,24
1626005736,2,53,405,24
1626005739,1,52,415,24
1626005742,2,52,412,24
1626005745,1,52,413,24
1626005748,2,52,412,24
1626005751,1,53,415,24
1626005754,1,52,413,24
1626005757,1,52,412,24
1626005760,1,52,409,24
1626005763,0,52,410,24
1626005766,0,53,410,24
1626005769,0,52,411,24
1626005772,1,52,412,24
1626005775,0,52,411,24
1626005778,0,52,410,24
1626005781,1,53,411,24
1626005784,0,52,410,24
1626005787,1,52,409,24
1626005790,0,52,409,24
1626005793,1,52,410,24
1626005796,0,53,409,24
1626005799,0,52,409,24
1626005802,0,52,410,24
1626005805,0,52,409,24
1626005808,0,52,409,24
1626005811,0,53,408,24
1626005814,0,52,409,24
1626005817,0,52,408,24
1626005820,1,52,410,24
1626005823,1,52,409,24
1626005826,1,52,410,24
1626005829,1,52,409,24
1626005832,1,52,410,24
1626005835,1,52,409,24
1626005838,1,52,407,24
1626005841,2,52,405,24
1626005844,2,52,404,24
1626005847,2,52,400,24
1626005850,2,52,401,24
1626005853,2,52,401,24
1626005856,2,52,402,24
1626005859,2,52,400,24
1626005862,3,52,398,24
1626005865,2,52,399,24
1626005868,2,52,399,24
1626005871,3,52,397,24
1626005874,2,52,392,24
1626005877,2,52,394,24
1626005880,2,52,387,24
1626005883,1,52,386,24
1626005886,2,50,387,24
1626005889,2,52,387,24
1626005892,1,52,386,24
1626005895,2,52,387,24
1626005898,1,52,387,24
1626005901,1,50,388,24
1626005904,1,52,389,24
1626005907,1,52,390,24
1626005910,1,52,390,24
1626005913,0,52,391,24
1626005916,0,53,392,24
1626005919,0,52,391,24
1626005922,0,52,391,24
1626005925,0,52,391,24
1626005928,0,52,391,24
1626005931,0,53,391,24
1626005934,0,52,391,24
1626005937,0,52,392,24
1626005940,0,52,391,24
1626005943,0,52,391,24
1626005946,0,51,391,24
1626005949,0,52,391,24
1626005952,0,52,391,24
1626005955,0,52,390,24
1626005958,0,52,390,24
1626005961,0,52,389,24
1626005964,0,52,389,24
1626005967,0,46,389,24
1626005970,0,39,389,24
1626005973,0,52,389,24
1626005976,0,58,389,24
1626005979,0,52,390,24
1626005982,0,52,391,24
1626005985,0,52,391,24
1626005988,0,52,390,24
1626005991,0,53,391,24
1626005994,0,52,391,24
1626005997,1,52,391,24
1626006000,0,52,391,24
1626006003,0,52,392,24
1626006006,1,53,392,24
1626006009,0,52,393,24
1626006012,1,52,393,24
1626006015,0,52,394,24
1626006018,0,52,393,24
1626006021,1,53,393,24
1626006024,0,52,392,24
1626006027,0,52,392,24
1626006030,0,52,392,24
1626006033,0,52,391,24
1626006036,1,53,390,24
1626006039,0,52,389,24
1626006042,1,52,389,24
1626006045,2,52,389,24
1626006048,2,52,388,24
1626006051,2,52,387,24
1626006054,2,52,387,24
1626006057,2,52,387,24
1626006060,3,52,386,24
1626006063,2,52,386,24
1626006066,2,52,387,24
1626006069,3,52,387,24
1626006072,2,52,386,24
1626006075,2,52,386,24
1626006078,2,52,386,24
1626006081,3,54,386,24
1626006084,2,55,387,24
1626006087,2,52,385,24
1626006090,2,52,387,24
1626006093,2,52,387,24
1626006096,2,51,385,24
1626006099,1,52,394,24
1626006102,2,52,399,24
1626006105,2,52,402,24
1626006108,1,52,407,23
1626006111,2,52,404,23
1626006114,2,52,403,24
1626006117,1,52,405,23
1626006120,2,52,404,23
1626006123,1,52,409,23
1626006126,2,52,407,23
1626006129,2,52,412,23
1626006132,1,52,411,23
1626006135,2,52,408,23
1626006138,1,52,405,24
1626006141,2,52,404,24
1626006144,2,52,406,24
1626006147,1,52,404,24
1626006150,2,52,402,24
1626006153,2,52,400,24
1626006156,1,49,399,24
1626006159,2,52,398,24
1626006162,1,52,396,24
1626006165,2,52,396,24
1626006168,1,52,396,24
1626006171,2,52,396,24
1626006174,1,52,393,24
1626006177,1,52,391,24
1626006180,1,52,391,24
1626006183,1,52,391,24
1626006186,1,51,391,24
1626006189,1,52,391,24
1626006192,1,52,392,24
1626006195,0,52,392,24
1626006198,1,52,393,24
1626006201,0,52,393,24
1626006204,0,52,393,24
1626006207,0,52,393,24
1626006210,0,52,393,24
1626006213,0,52,395,24
1626006216,0,53,394,24
1626006219,0,52,395,24
1626006222,0,52,394,24
1626006225,0,52,394,24
1626006228,0,52,394,24
1626006231,0,52,395,24
1626006234,0,52,395,24
1626006237,0,52,395,24
1626006240,0,52,395,24
1626006243,1,52,397,24
1626006246,0,53,398,24
1626006249,1,52,399,24
1626006252,1,52,400,24
1626006255,1,52,400,24
1626006258,1,52,400,24
1626006261,1,53,400,24
1626006264,2,52,399,24
1626006267,2,52,399,24
1626006270,3,52,400,24
1626006273,2,52,400,24
1626006276,3,53,400,24
1626006279,3,52,400,24
1626006282,4,57,400,24
1626006285,2,52,400,24
1626006288,3,52,399,24
1626006291,3,54,399,24
1626006294,3,52,399,24
1626006297,2,52,398,24
1626006300,3,52,398,24
1626006303,2,52,397,24
1626006306,2,53,397,24
1626006309,3,52,397,24
1626006312,2,52,395,24
1626006315,2,43,396,24
1626006318,2,52,396,24
1626006321,2,53,395,24
1626006324,2,52,396,24
1626006327,2,52,395,24
1626006330,1,12,395,24
1626006333,1,14,394,24
1626006336,1,45,394,24
1626006339,0,22,395,24
1626006342,0,38,395,24
1626006345,0,53,395,24
1626006348,0,52,395,24
1626006351,0,52,394,24
1626006354,1,52,394,24
1626006357,0,85,396,24
1626006360,0,68,396,24
1626006363,1,60,395,24
1626006366,1,66,395,24
1626006369,0,62,395,24
1626006372,1,52,395,24
1626006375,0,56,396,24
1626006378,0,52,396,24
1626006381,1,52,395,24
1626006384,1,52,394,24
1626006387,1,52,394,24
1626006390,1,52,394,24
1626006393,0,52,394,24
1626006396,1,51,394,24
1626006399,0,55,394,24
1626006402,1,54,394,24
1626006405,0,58,394,24
1626006408,0,53,394,24
1626006411,0,53,395,24
1626006414,0,34,396,24
1626006417,0,42,396,24
1626006420,0,52,396,24
1626006423,0,52,396,24
1626006426,0,55,396,24
1626006429,0,52,396,24
1626006432,1,52,397,24
1626006435,0,52,397,24
1626006438,0,52,399,24
1626006441,0,49,399,24
1626006444,1,52,399,24
1626006447,0,15,398,24
1626006450,1,54,398,24
1626006453,0,58,399,24
1626006456,1,50,400,24
1626006459,0,52,401,24
1626006462,1,52,401,24
1626006465,1,45,401,24
1626006468,1,15,401,24
1626006471,2,38,401,24
1626006474,1,33,401,24
1626006477,2,39,401,24
1626006480,1,17,401,24
1626006483,2,27,400,24
1626006486,1,36,400,24
1626006489,1,39,400,24
1626006492,1,43,399,24
1626006495,1,41,399,24
1626006498,2,20,398,24
1626006501,1,39,398,24
1626006504,2,57,397,24
1626006507,1,60,397,24
1626006510,2,58,397,24
1626006513,1,26,397,24
1626006516,1,67,396,24
1626006519,0,53,396,24
1626006522,1,52,396,24
1626006525,0,57,396,24
1626006528,1,39,396,24
1626006531,0,62,396,24
1626006534,0,26,395,24
1626006537,0,22,395,24
1626006540,0,12,394,24
1626006543,0,12,394,24
1626006546,0,40,394,24
1626006549,0,10,394,24
1626006552,0,9,393,24
1626006555,1,9,393,24
1626006558,0,9,392,24
1626006561,0,70,392,24
1626006564,0,10,391,24
1626006567,0,10,391,24
1626006570,1,11,390,24
1626006573,1,15,390,24
1626006576,0,45,390,24
1626006579,1,18,389,24
1626006582,1,38,389,24
1626006585,1,36,389,24
1626006588,1,54,389,24
1626006591,1,83,389,24
1626006594,1,58,390,24
1626006597,1,85,390,24
1626006600,1,77,390,24
1626006603,2,55,391,24
1626006606,1,81,392,24
1626006609,2,54,391,24
1626006612,2,54,390,24
1626006615,3,76,391,24
1626006618,2,52,390,24
1626006621,3,61,390,24
1626006624,3,51,392,24
1626006627,2,52,392,24
1626006630,3,52,393,24
1626006633,3,52,392,23
1626006636,3,53,393,23
1626006639,2,53,391,23
1626006642,3,53,390,23
1626006645,2,52,389,23
1626006648,3,53,387,23
1626006651,2,52,387,23
1626006654,3,52,388,23
1626006657,2,56,387,23
1626006660,3,62,386,23
1626006663,2,72,386,23
1626006666,2,66,387,23
1626006669,3,75,387,23
1626006672,2,64,387,23
1626006675,2,62,387,23
1626006678,2,77,389,23
1626006681,2,78,389,23
1626006684,2,65,392,23
1626006687,2,62,393,23
1626006690,2,63,394,23
1626006693,2,82,398,23
1626006696,2,83,397,23
1626006699,1,68,399,23
1626006702,2,82,398,23
1626006705,2,84,399,23
1626006708,2,85,401,23
1626006711,2,84,402,23
1626006714,2,58,402,23
1626006717,1,61,402,23
1626006720,2,59,401,23
1626006723,2,56,403,23
1626006726,1,82,403,23
1626006729,1,65,402,23
1626006732,1,76,401,23
1626006735,1,48,401,23
1626006738,1,33,399,23
1626006741,0,66,398,24
1626006744,1,10,397,24
1626006747,0,44,396,24
1626006750,1,43,395,24
1626006753,1,12,395,24
1626006756,2,38,394,24
1626006759,1,16,393,24
1626006762,2,53,392,24
1626006765,2,49,390,24
1626006768,1,79,391,24
1626006771,2,80,391,24
1626006774,1,77,391,24
1626006777,1,53,391,24
1626006780,1,52,392,24
1626006783,1,45,392,24
1626006786,0,66,392,24
1626006789,1,11,391,24
1626006792,0,21,391,24
1626006795,1,10,392,24
1626006798,0,13,392,24
1626006801,1,41,392,24
1626006804,1,60,391,24
1626006807,0,74,392,24
1626006810,1,53,392,24
1626006813,1,83,390,24
1626006816,1,52,390,24
1626006819,2,59,389,24
1626006822,1,53,388,24
1626006825,2,59,388,24
1626006828,1,64,388,24
1626006831,1,83,388,24
1626006834,2,53,389,24
1626006837,1,52,389,24
1626006840,2,50,389,24
1626006843,1,44,390,24
1626006846,1,64,390,24
1626006849,1,16,390,24
1626006852,0,12,389,24
1626006855,1,9,389,24
1626006858,1,9,389,24
1626006861,1,58,389,24
1626006864,1,26,389,24
1626006867,1,11,388,24
1626006870,1,15,388,24
1626006873,1,16,388,24
1626006876,1,46,389,24
1626006879,1,21,388,24
1626006882,1,24,387,24
1626006885,1,36,388,24
1626006888,1,55,390,24
1626006891,0,85,390,24
1626006894,0,61,390,24
1626006897,1,85,391,24
1626006900,1,80,390,24
1626006903,0,55,391,24
1626006906,0,68,391,24
1626006909,1,58,392,24
1626006912,0,34,392,24
1626006915,0,28,393,24
1626006918,0,40,392,24
1626006921,0,33,392,24
1626006924,0,10,392,24
1626006927,0,58,392,24
1626006930,0,15,392,24
1626006933,0,18,392,24
1626006936,0,47,393,24
1626006939,0,45,393,24
1626006942,0,58,392,24
1626006945,0,78,392,24
1626006948,0,81,392,24
1626006951,0,54,392,24
1626006954,0,51,392,24
1626006957,0,38,392,24
1626006960,0,54,392,24
1626006963,0,11,392,24
1626006966,0,46,391,24
1626006969,0,10,392,24
1626006972,0,12,393,24
1626006975,0,14,393,24
1626006978,0,15,393,24
1626006981,0,47,392,24
1626006984,0,36,392,24
1626006987,1,52,391,24
1626006990,0,58,392,24
1626006993,0,58,392,24
1626006996,1,83,393,24
1626006999,0,52,393,24
1626007002,1,73,393,24
1626007005,1,51,393,24
1626007008,0,44,393,24
1626007011,1,65,394,24
1626007014,0,14,394,24
1626007017,0,11,395,24
1626007020,1,10,395,24
1626007023,0,52,396,24
1626007026,1,52,396,24
1626007029,0,52,396,24
1626007032,0,52,396,24
1626007035,0,52,396,24
1626007038,0,53,395,24
1626007041,0,52,396,24
1626007044,0,52,396,24
1626007047,0,52,396,24
1626007050,0,53,396,24
1626007053,0,55,396,24
1626007056,0,57,397,24
1626007059,0,60,396,24
1626007062,0,60,396,24
1626007065,0,58,396,24
1626007068,0,53,396,24
1626007071,0,52,397,24
1626007074,0,57,396,24
1626007077,0,53,396,24
1626007080,0,53,396,24
1626007083,0,52,396,24
1626007086,0,53,396,24
1626007089,0,52,396,24
1626007092,0,60,397,24
1626007095,0,60,398,24
1626007098,0,59,397,24
1626007101,0,61,396,24
1626007104,0,67,395,24
1626007107,0,52,394,24
1626007110,0,55,395,24
1626007113,0,57,395,24
1626007116,0,69,395,24
1626007119,1,72,395,24
1626007122,0,49,396,24
1626007125,0,59,397,24
1626007128,1,52,398,24
1626007131,0,54,399,24
1626007134,1,60,400,24
1626007137,1,53,400,24
1626007140,1,53,401,24
1626007143,1,49,400,24
1626007146,1,60,400,24
1626007149,1,60,399,24
1626007152,1,53,398,24
1626007155,1,58,398,24
1626007158,1,62,398,24
1626007161,1,59,398,24
1626007164,0,52,399,24
1626007167,1,16,399,24
1626007170,1,12,400,24
1626007173,1,9,399,24
1626007176,1,38,399,24
1626007179,2,16,399,24
1626007182,1,32,399,24
1626007185,2,19,399,24
1626007188,1,28,398,24
1626007191,2,50,398,24
1626007194,2,68,397,24
1626007197,2,80,397,24
1626007200,2,64,397,24
1626007203,3,87,396,24
1626007206,2,85,396,24
1626007209,1,83,396,24
1626007212,3,78,396,24
1626007215,3,51,397,24
1626007218,3,49,396,24
1626007221,3,149,397,24
1626007224,2,128,396,24
1626007227,2,104,395,24
1626007230,2,135,395,24
1626007233,3,133,394,24
1626007236,3,134,394,24
1626007239,2,135,394,24
1626007242,3,136,395,24
1626007245,2,146,394,24
1626007248,3,149,393,24
1626007251,3,144,394,24
1626007254,3,135,393,24
1626007257,3,135,393,24
1626007260,3,135,393,24
1626007263,3,142,392,24
1626007266,2,144,392,24
1626007269,3,139,391,24
1626007272,2,135,390,24
1626007275,2,138,390,24
1626007278,2,134,391,24
1626007281,2,136,391,24
1626007284,1,141,390,24
1626007287,1,135,390,24
1626007290,1,135,390,24
1626007293,0,134,390,24
1626007296,1,160,390,24
1626007299,1,157,391,24
1626007302,0,165,391,24
1626007305,0,168,390,24
1626007308,0,134,390,24
1626007311,0,133,391,24
1626007314,0,135,392,24
1626007317,0,135,392,24
1626007320,1,135,393,24
1626007323,1,134,392,24
1626007326,1,116,391,24
1626007329,1,126,392,24
1626007332,2,121,392,24
1626007335,1,120,393,24
1626007338,0,122,392,24
1626007341,1,136,393,24
1626007344,1,135,393,24
1626007347,0,134,394,24
1626007350,1,147,395,24
1626007353,1,146,395,24
1626007356,1,133,394,24
1626007359,1,135,394,24
1626007362,1,135,394,24
1626007365,2,136,394,24
1626007368,1,152,394,24
1626007371,1,154,394,24
1626007374,1,163,395,24
1626007377,1,167,394,24
1626007380,0,167,393,24
1626007383,1,164,393,24
1626007386,1,140,392,24
1626007389,1,163,392,24
1626007392,1,155,392,24
1626007395,1,160,392,24
1626007398,1,133,392,24
1626007401,1,106,392,24
1626007404,2,76,393,24
1626007407,2,135,393,24
1626007410,2,135,392,24
1626007413,3,51,392,24
1626007416,4,101,391,24
1626007419,3,89,391,24
1626007422,4,140,392,24
1626007425,4,165,392,24
1626007428,4,180,391,24
1626007431,4,167,392,24
1626007434,4,182,392,24
1626007437,4,122,391,24
1626007440,4,159,393,24
1626007443,4,147,393,24
1626007446,4,166,388,24
1626007449,4,133,386,24
1626007452,4,178,386,24
1626007455,3,180,384,24
1626007458,3,180,384,24
1626007461,2,187,386,24
1626007464,2,180,385,24
1626007467,1,186,386,24
1626007470,0,183,385,24
1626007473,1,180,386,24
1626007476,0,187,388,24
1626007479,0,213,390,24
1626007482,0,181,389,24
1626007485,1,180,387,24
1626007488,0,180,387,24
1626007491,1,178,387,24
1626007494,0,180,391,24
1626007497,2,166,387,24
1626007500,1,87,384,24
1626007503,1,129,390,24
1626007506,2,41,404,24
1626007509,2,109,405,24
1626007512,1,104,403,24
1626007515,2,105,398,24
1626007518,1,103,389,24
1626007521,2,104,393,24
1626007524,1,104,393,24
1626007527,2,109,395,24
1626007530,1,105,403,24
1626007533,2,104,404,24
1626007536,1,103,402,24
1626007539,1,104,402,24
1626007542,1,103,404,24
1626007545,1,104,400,24
1626007548,1,130,403,24
1626007551,1,100,402,24
1626007554,1,114,398,24
1626007557,1,111,397,24
1626007560,0,113,398,24
1626007563,1,110,399,24
1626007566,0,111,399,24
1626007569,1,106,396,24
1626007572,1,108,395,24
1626007575,0,103,391,24
1626007578,1,109,391,24
1626007581,0,125,393,24
1626007584,1,115,392,24
1626007587,1,116,391,24
1626007590,2,114,391,24
1626007593,1,81,391,24
1626007596,2,104,390,24
1626007599,3,57,391,24
1626007602,2,84,391,24
1626007605,2,116,392,24
1626007608,3,111,391,24
1626007611,2,83,392,24
1626007614,2,106,392,24
1626007617,2,104,392,24
1626007620,3,104,392,24
1626007623,2,11,392,24
1626007626,2,50,393,24
1626007629,3,97,392,24
1626007632,3,86,391,24
1626007635,3,131,391,24
1626007638,2,242,391,24
1626007641,3,190,390,24
1626007644,2,244,390,24
1626007647,2,241,391,24
1626007650,2,230,390,24
1626007653,1,228,389,24
1626007656,1,188,390,24
1626007659,1,203,389,24
1626007662,1,194,390,24
1626007665,1,190,388,24
1626007668,0,194,389,24
1626007671,0,211,388,24
1626007674,0,215,388,24
1626007677,0,194,387,24
1626007680,1,207,387,24
1626007683,0,224,386,24
1626007686,0,204,387,24
1626007689,1,210,383,24
1626007692,1,244,385,24
1626007695,1,240,385,24
1626007698,1,245,386,24
1626007701,2,225,386,24
1626007704,2,231,384,24
1626007707,3,152,385,24
1626007710,2,156,385,24
1626007713,3,156,384,24
1626007716,2,132,384,24
1626007719,2,145,385,24
1626007722,2,150,386,24
1626007725,2,141,385,24
1626007728,2,112,382,24
1626007731,2,113,384,24
1626007734,1,124,383,24
1626007737,2,124,381,24
1626007740,1,104,380,24
1626007743,2,108,381,24
1626007746,1,58,381,24
1626007749,1,127,381,24
1626007752,1,112,382,24
1626007755,1,122,381,24
1626007758,1,107,379,24
1626007761,1,49,378,24
1626007764,1,98,379,24
1626007767,1,110,377,24
1626007770,1,103,379,24
1626007773,1,83,377,24
1626007776,1,77,377,24
1626007779,1,76,377,24
1626007782,1,79,378,24
1626007785,1,124,380,24
1626007788,1,146,379,24
1626007791,0,133,383,24
1626007794,1,131,383,24
1626007797,1,125,383,24
1626007800,0,125,379,24
1626007803,1,129,374,24
1626007806,0,123,376,24
1626007809,0,124,378,24
1626007812,1,124,381,24
1626007815,0,132,384,24
1626007818,0,133,387,24
1626007821,1,106,389,24
1626007824,1,114,392,24
1626007827,1,62,393,24
1626007830,2,108,391,24
1626007833,1,101,393,24
1626007836,2,107,390,24
1626007839,2,130,387,24
1626007842,2,124,388,24
1626007845,3,96,388,24
1626007848,3,90,391,24
1626007851,3,117,392,24
1626007854,3,104,392,24
1626007857,2,38,391,24
1626007860,3,109,391,24
1626007863,2,72,393,24
1626007866,3,130,393,24
1626007869,2,136,391,24
1626007872,3,50,390,24
1626007875,2,55,390,24
1626007878,2,143,394,24
1626007881,2,87,394,24
1626007884,2,116,396,24
1626007887,2,131,395,24
1626007890,2,137,396,24
1626007893,1,139,393,24
1626007896,1,123,393,24
1626007899,1,134,393,24
1626007902,1,136,394,24
1626007905,1,82,394,24
1626007908,1,92,395,24
1626007911,0,109,393,24
1626007914,1,97,393,24
1626007917,1,38,395,24
1626007920,1,101,395,24
1626007923,2,34,397,24
1626007926,1,43,397,24
1626007929,2,102,397,24
1626007932,2,123,396,24
1626007935,3,125,397,24
1626007938,2,136,398,24
1626007941,3,81,397,24
1626007944,2,136,397,24
1626007947,2,98,397,24
1626007950,2,90,397,24
1626007953,2,87,398,24
1626007956,2,115,398,24
1626007959,2,281,398,24
1626007962,3,301,398,24
1626007965,2,293,398,24
1626007968,2,293,396,24
1626007971,2,295,396,24
1626007974,2,293,396,24
1626007977,2,293,396,24
1626007980,1,323,397,24
1626007983,2,220,395,24
1626007986,1,213,395,24
1626007989,1,267,396,24
1626007992,0,260,395,24
1626007995,0,292,395,24
1626007998,1,285,394,24
