Time,Voltage(V),Current(A),D+(V),D-(V),Date
13:34:59,5.179,0.7775,0.69,0.33,6/10/2020
13:35:00,5.175,0.7774,0.66,0.32,6/10/2020
13:35:01,5.175,0.7773,0.75,0.36,6/10/2020
13:35:02,5.169,0.7772,0.74,0.35,6/10/2020
13:35:03,5.153,0.7772,0.72,0.35,6/10/2020
13:35:04,5.176,0.7772,0.68,0.34,6/10/2020
13:35:05,5.175,0.7772,0.75,0.34,6/10/2020
13:35:06,5.176,0.7773,0.75,0.36,6/10/2020
13:35:07,5.178,0.7785,0.72,0.34,6/10/2020
13:35:08,5.176,0.7773,0.69,0.33,6/10/2020
13:35:09,5.176,0.7773,0.75,0.36,6/10/2020
13:35:10,5.166,0.7773,0.58,0.29,6/10/2020
13:35:11,5.179,0.7773,0.73,0.34,6/10/2020
13:35:12,5.177,0.7773,0.75,0.36,6/10/2020
13:35:13,5.177,0.7775,0.74,0.35,6/10/2020
13:35:14,5.178,0.7775,0.61,0.31,6/10/2020
13:35:15,5.178,0.7774,0.74,0.36,6/10/2020
13:35:16,5.178,0.7773,0.74,0.36,6/10/2020
13:35:17,5.169,0.7772,0.7,0.33,6/10/2020
13:35:18,5.179,0.7772,0.65,0.3,6/10/2020
13:35:19,5.179,0.7772,0.76,0.36,6/10/2020
13:35:20,5.178,0.7774,0.75,0.36,6/10/2020
13:35:21,5.177,0.7785,0.72,0.35,6/10/2020
13:35:22,5.176,0.7773,0.65,0.35,6/10/2020
13:35:23,5.176,0.7773,0.7,0.36,6/10/2020
13:35:24,5.164,0.7773,0.73,0.35,6/10/2020
13:35:25,5.148,0.7773,0.71,0.35,6/10/2020
13:35:26,5.176,0.7773,0.68,0.35,6/10/2020
13:35:27,5.178,0.7773,0.74,0.39,6/10/2020
13:35:28,5.176,0.7775,0.73,0.36,6/10/2020
13:35:29,5.175,0.7774,0.72,0.36,6/10/2020
13:35:30,5.175,0.7773,0.74,0.36,6/10/2020
13:35:31,5.165,0.7773,0.74,0.36,6/10/2020
13:35:32,5.147,0.7773,0.57,0.3,6/10/2020
13:35:33,5.177,0.7773,0.73,0.35,6/10/2020
13:35:34,5.178,0.7773,0.75,0.36,6/10/2020
13:35:35,5.177,0.7775,0.74,0.35,6/10/2020
13:35:36,5.174,0.7785,0.63,0.31,6/10/2020
13:35:37,5.175,0.7773,0.73,0.37,6/10/2020
13:35:38,5.175,0.7773,0.73,0.35,6/10/2020
13:35:39,5.171,0.7773,0.7,0.36,6/10/2020
13:35:40,5.175,0.7773,0.64,0.32,6/10/2020
13:35:41,5.175,0.7773,0.74,0.37,6/10/2020
13:35:42,5.174,0.7775,0.74,0.4,6/10/2020
13:35:43,5.176,0.7779,0.73,0.36,6/10/2020
13:35:44,5.175,0.7782,0.66,0.34,6/10/2020
13:35:45,5.174,0.7777,0.58,0.3,6/10/2020
13:35:46,5.174,0.7775,0.74,0.36,6/10/2020
13:35:47,5.142,0.7774,0.74,0.37,6/10/2020
13:35:48,5.163,0.7773,0.68,0.33,6/10/2020
13:35:49,5.174,0.7773,0.61,0.3,6/10/2020
13:35:50,5.174,0.7773,0.74,0.32,6/10/2020
13:35:51,5.174,0.7785,0.73,0.35,6/10/2020
13:35:52,5.172,0.7785,0.74,0.39,6/10/2020
13:35:53,5.174,0.7775,0.74,0.43,6/10/2020
13:35:54,5.173,0.7785,0.73,0.36,6/10/2020
13:35:55,5.173,0.7782,0.73,0.35,6/10/2020
13:35:56,5.175,0.7783,0.73,0.37,6/10/2020
13:35:57,5.175,0.7784,0.73,0.34,6/10/2020
13:35:58,5.175,0.7782,0.73,0.35,6/10/2020
13:35:59,5.175,0.7783,0.74,0.36,6/10/2020
13:36:00,5.176,0.7783,0.74,0.38,6/10/2020
13:36:01,5.174,0.7785,0.72,0.35,6/10/2020
13:36:02,5.172,0.7785,0.73,0.36,6/10/2020
13:36:03,5.174,0.7785,0.74,0.38,6/10/2020
13:36:04,5.176,0.7785,0.74,0.36,6/10/2020
13:36:05,5.172,0.7785,0.73,0.36,6/10/2020
13:36:06,5.173,0.7785,0.73,0.36,6/10/2020
13:36:07,5.175,0.7784,0.74,0.45,6/10/2020
13:36:08,5.173,0.7785,0.71,0.37,6/10/2020
13:36:09,5.172,0.7785,0.6,0.29,6/10/2020
13:36:10,5.173,0.7771,0.73,0.36,6/10/2020
13:36:11,5.173,0.7772,0.73,0.35,6/10/2020
13:36:12,5.166,0.7772,0.69,0.35,6/10/2020
13:36:13,5.176,0.7772,0.63,0.31,6/10/2020
13:36:14,5.173,0.7772,0.74,0.36,6/10/2020
13:36:15,5.172,0.7774,0.74,0.39,6/10/2020
13:36:16,5.171,0.7785,0.69,0.33,6/10/2020
13:36:17,5.173,0.7773,0.64,0.31,6/10/2020
13:36:18,5.173,0.7773,0.74,0.36,6/10/2020
13:36:19,5.161,0.7773,0.73,0.36,6/10/2020
13:36:20,5.142,0.7773,0.72,0.35,6/10/2020
13:36:21,5.17,0.7773,0.69,0.34,6/10/2020
13:36:22,5.171,0.7773,0.72,0.35,6/10/2020
13:36:23,5.173,0.7774,0.74,0.35,6/10/2020
13:36:24,5.169,0.7773,0.71,0.35,6/10/2020
13:36:25,5.169,0.7773,0.74,0.37,6/10/2020
13:36:26,5.164,0.7773,0.74,0.37,6/10/2020
13:36:27,5.143,0.7773,0.73,0.36,6/10/2020
13:36:28,5.146,0.7773,0.72,0.37,6/10/2020
13:36:29,5.172,0.7773,0.7,0.36,6/10/2020
13:36:30,5.173,0.7773,0.74,0.36,6/10/2020
13:36:31,5.17,0.7776,0.73,0.35,6/10/2020
13:36:32,5.173,0.778,0.73,0.35,6/10/2020
13:36:33,5.171,0.7782,0.75,0.37,6/10/2020
13:36:34,5.17,0.7783,0.74,0.35,6/10/2020
13:36:35,5.171,0.7784,0.7,0.35,6/10/2020
13:36:36,5.172,0.7784,0.75,0.36,6/10/2020
13:36:37,5.172,0.778,0.73,0.36,6/10/2020
13:36:38,5.171,0.7782,0.73,0.35,6/10/2020
13:36:39,5.171,0.7782,0.74,0.37,6/10/2020
13:36:40,5.17,0.7783,0.75,0.41,6/10/2020
13:36:41,5.173,0.7784,0.72,0.35,6/10/2020
13:36:42,5.171,0.7784,0.73,0.36,6/10/2020
13:36:43,5.169,0.7784,0.74,0.34,6/10/2020
13:36:44,5.17,0.7784,0.73,0.36,6/10/2020
13:36:45,5.171,0.7784,0.74,0.36,6/10/2020
13:36:46,5.17,0.7784,0.74,0.37,6/10/2020
13:36:47,5.168,0.7784,0.74,0.39,6/10/2020
13:36:48,5.168,0.7784,0.73,0.36,6/10/2020
13:36:49,5.169,0.7784,0.69,0.33,6/10/2020
13:36:50,5.172,0.7773,0.63,0.31,6/10/2020
13:36:51,5.172,0.7773,0.75,0.37,6/10/2020
13:36:52,5.16,0.7773,0.72,0.35,6/10/2020
13:36:53,5.172,0.7773,0.7,0.34,6/10/2020
13:36:54,5.17,0.7773,0.73,0.38,6/10/2020
13:36:55,5.169,0.7775,0.71,0.34,6/10/2020
13:36:56,5.171,0.7785,0.73,0.36,6/10/2020
13:36:57,5.169,0.7773,0.72,0.36,6/10/2020
13:36:58,5.169,0.7773,0.73,0.35,6/10/2020
13:36:59,5.159,0.7773,0.63,0.33,6/10/2020
13:37:00,5.169,0.7773,0.74,0.36,6/10/2020
13:37:01,5.17,0.7773,0.75,0.36,6/10/2020
13:37:02,5.17,0.7775,0.75,0.35,6/10/2020
13:37:03,5.17,0.7785,0.74,0.34,6/10/2020
13:37:04,5.17,0.7781,0.58,0.3,6/10/2020
13:37:05,5.17,0.7777,0.74,0.36,6/10/2020
13:37:06,5.17,0.7775,0.75,0.36,6/10/2020
13:37:07,5.143,0.7774,0.72,0.36,6/10/2020
13:37:08,5.141,0.7773,0.7,0.37,6/10/2020
13:37:09,5.139,0.7773,0.75,0.36,6/10/2020
13:37:10,5.142,0.7773,0.74,0.35,6/10/2020
13:37:11,5.146,0.7773,0.75,0.36,6/10/2020
13:37:12,5.14,0.7773,0.75,0.36,6/10/2020
13:37:13,5.139,0.7773,0.75,0.35,6/10/2020
13:37:14,5.138,0.7773,0.74,0.35,6/10/2020
13:37:15,5.139,0.7773,0.75,0.36,6/10/2020
13:37:16,5.151,0.7773,0.74,0.33,6/10/2020
13:37:17,5.137,0.7773,0.74,0.35,6/10/2020
13:37:18,5.136,0.7773,0.75,0.36,6/10/2020
13:37:19,5.14,0.7773,0.75,0.35,6/10/2020
13:37:20,5.137,0.7773,0.69,0.35,6/10/2020
13:37:21,5.139,0.7773,0.75,0.36,6/10/2020
13:37:22,5.145,0.7773,0.75,0.36,6/10/2020
13:37:23,5.14,0.7773,0.74,0.34,6/10/2020
13:37:24,5.136,0.7773,0.75,0.35,6/10/2020
13:37:25,5.144,0.7773,0.72,0.35,6/10/2020
13:37:26,5.169,0.7773,0.71,0.34,6/10/2020
13:37:27,5.168,0.7773,0.74,0.36,6/10/2020
13:37:28,5.167,0.7775,0.59,0.29,6/10/2020
13:37:29,5.168,0.7774,0.73,0.35,6/10/2020
13:37:30,5.168,0.7773,0.75,0.36,6/10/2020
13:37:31,5.159,0.7773,0.74,0.35,6/10/2020
13:37:32,5.139,0.7773,0.64,0.31,6/10/2020
13:37:33,5.167,0.7773,0.73,0.37,6/10/2020
13:37:34,5.167,0.7773,0.73,0.36,6/10/2020
13:37:35,5.168,0.7776,0.75,0.36,6/10/2020
13:37:36,5.169,0.778,0.73,0.36,6/10/2020
13:37:37,5.17,0.7783,0.73,0.38,6/10/2020
13:37:38,5.168,0.7784,0.73,0.35,6/10/2020
13:37:39,5.169,0.7773,0.71,0.34,6/10/2020
13:37:40,5.169,0.7773,0.74,0.36,6/10/2020
13:37:41,5.16,0.7773,0.74,0.34,6/10/2020
13:37:42,5.156,0.7773,0.73,0.35,6/10/2020
13:37:43,5.139,0.7773,0.71,0.36,6/10/2020
13:37:44,5.169,0.7773,0.68,0.33,6/10/2020
13:37:45,5.167,0.7773,0.75,0.36,6/10/2020
13:37:46,5.167,0.7785,0.74,0.41,6/10/2020
13:37:47,5.169,0.7785,0.74,0.36,6/10/2020
13:37:48,5.168,0.7785,0.75,0.36,6/10/2020
13:37:49,5.169,0.7784,0.75,0.34,6/10/2020
13:37:50,5.17,0.7784,0.74,0.35,6/10/2020
13:37:51,5.169,0.7784,0.75,0.37,6/10/2020
13:37:52,5.168,0.7784,0.75,0.36,6/10/2020
13:37:53,5.17,0.7784,0.69,0.35,6/10/2020
13:37:54,5.172,0.7781,0.75,0.36,6/10/2020
13:37:55,5.171,0.7784,0.75,0.36,6/10/2020
13:37:56,5.17,0.7785,0.73,0.35,6/10/2020
13:37:57,5.167,0.7784,0.75,0.39,6/10/2020
13:37:58,5.169,0.7784,0.74,0.37,6/10/2020
13:37:59,5.169,0.778,0.73,0.37,6/10/2020
13:38:00,5.169,0.7782,0.71,0.38,6/10/2020
13:38:01,5.166,0.7783,0.74,0.34,6/10/2020
13:38:02,5.169,0.7783,0.74,0.35,6/10/2020
13:38:03,5.174,0.7784,0.73,0.36,6/10/2020
13:38:04,5.172,0.7784,0.74,0.37,6/10/2020
13:38:05,5.171,0.7784,0.74,0.37,6/10/2020
13:38:06,5.172,0.7785,0.72,0.36,6/10/2020
13:38:07,5.172,0.7773,0.73,0.38,6/10/2020
13:38:08,5.162,0.7774,0.74,0.34,6/10/2020
13:38:09,5.162,0.7773,0.59,0.3,6/10/2020
13:38:10,5.169,0.7773,0.73,0.37,6/10/2020
13:38:11,5.167,0.7773,0.74,0.37,6/10/2020
13:38:12,5.183,0.7785,0.69,0.34,6/10/2020
13:38:13,5.183,0.7773,0.72,0.38,6/10/2020
13:38:14,5.173,0.7773,0.69,0.32,6/10/2020
13:38:15,5.132,0.7773,0.92,0.42,6/10/2020
13:38:16,5.172,0.7773,0.81,0.43,6/10/2020
13:38:17,5.169,0.7773,0.91,0.45,6/10/2020
13:38:18,5.195,0.7773,0.95,0.47,6/10/2020
13:38:19,5.178,0.7773,0.8,0.41,6/10/2020
13:38:20,5.183,0.7773,0.74,0.38,6/10/2020
13:38:21,5.18,0.7772,0.93,0.39,6/10/2020
13:38:22,5.147,0.7771,0.75,0.36,6/10/2020
13:38:23,5.141,0.7772,0.75,0.36,6/10/2020
13:38:24,5.144,0.7772,0.76,0.35,6/10/2020
13:38:25,5.141,0.7771,0.74,0.34,6/10/2020
13:38:26,5.15,0.7771,0.74,0.35,6/10/2020
13:38:27,5.16,0.7771,0.7,0.34,6/10/2020
13:38:28,5.196,0.7772,0.68,0.34,6/10/2020
13:38:29,5.179,0.7772,0.74,0.35,6/10/2020
13:38:30,5.181,0.7773,0.98,0.49,6/10/2020
13:38:31,5.185,0.7783,0.73,0.35,6/10/2020
13:38:32,5.194,0.7773,0.69,0.35,6/10/2020
13:38:33,5.194,0.7772,0.73,0.36,6/10/2020
13:38:34,5.18,0.7772,0.59,0.3,6/10/2020
13:38:35,5.16,0.7771,0.73,0.35,6/10/2020
13:38:36,5.186,0.7771,0.74,0.35,6/10/2020
13:38:37,5.188,0.7772,0.75,0.36,6/10/2020
13:38:38,5.178,0.7783,0.65,0.3,6/10/2020
13:38:39,5.184,0.7773,0.74,0.35,6/10/2020
13:38:40,5.184,0.7773,0.99,0.51,6/10/2020
13:38:41,5.181,0.7773,0.75,0.35,6/10/2020
13:38:42,5.188,0.7773,0.75,0.36,6/10/2020
13:38:43,5.173,0.7772,0.74,0.35,6/10/2020
13:38:44,5.195,0.7771,0.73,0.35,6/10/2020
13:38:45,5.197,0.7771,0.74,0.35,6/10/2020
13:38:46,5.195,0.7775,0.79,0.49,6/10/2020
13:38:47,5.194,0.7779,0.72,0.33,6/10/2020
13:38:48,5.18,0.7782,0.9,0.41,6/10/2020
13:38:49,5.187,0.7782,0.95,0.46,6/10/2020
13:38:50,5.184,0.7783,0.84,0.44,6/10/2020
13:38:51,5.189,0.7784,0.92,0.44,6/10/2020
13:38:52,5.187,0.7782,0.78,0.42,6/10/2020
13:38:53,5.196,0.7778,0.85,0.45,6/10/2020
13:38:54,5.191,0.778,0.79,0.39,6/10/2020
13:38:55,5.189,0.7781,0.95,0.46,6/10/2020
13:38:56,5.195,0.7771,0.74,0.4,6/10/2020
13:38:57,5.195,0.7771,0.96,0.47,6/10/2020
13:38:58,5.186,0.7771,0.74,0.41,6/10/2020
13:38:59,5.179,0.7771,0.71,0.39,6/10/2020
13:39:00,5.178,0.777,0.93,0.44,6/10/2020
13:39:01,5.183,0.7769,0.89,0.44,6/10/2020
13:39:02,5.185,0.7769,0.9,0.43,6/10/2020
13:39:03,5.164,0.7769,0.96,0.46,6/10/2020
13:39:04,5.178,0.7769,0.97,0.47,6/10/2020
13:39:05,5.184,0.7769,0.72,0.39,6/10/2020
13:39:06,5.171,0.7769,0.77,0.39,6/10/2020
13:39:07,5.163,0.7769,0.84,0.4,6/10/2020
13:39:08,5.166,0.7769,0.75,0.36,6/10/2020
13:39:09,5.194,0.7769,0.69,0.34,6/10/2020
13:39:10,5.193,0.7769,0.96,0.47,6/10/2020
13:39:11,5.191,0.7771,0.77,0.39,6/10/2020
13:39:12,5.194,0.7781,0.72,0.4,6/10/2020
13:39:13,5.185,0.7769,0.71,0.35,6/10/2020
13:39:14,5.185,0.7769,0.95,0.47,6/10/2020
13:39:15,5.179,0.7769,0.74,0.36,6/10/2020
13:39:16,5.175,0.7769,0.73,0.36,6/10/2020
13:39:17,5.169,0.7769,0.72,0.37,6/10/2020
13:39:18,5.187,0.7769,0.68,0.34,6/10/2020
13:39:19,5.187,0.7769,0.73,0.36,6/10/2020
13:39:20,5.187,0.7772,0.74,0.34,6/10/2020
13:39:21,5.188,0.7776,0.72,0.36,6/10/2020
13:39:22,5.188,0.7772,0.7,0.34,6/10/2020
13:39:23,5.188,0.7771,0.75,0.36,6/10/2020
13:39:24,5.187,0.777,0.62,0.31,6/10/2020
13:39:25,5.184,0.7769,0.74,0.36,6/10/2020
13:39:26,5.188,0.7769,0.74,0.35,6/10/2020
13:39:27,5.189,0.7769,0.76,0.35,6/10/2020
13:39:28,5.186,0.7781,0.64,0.32,6/10/2020
13:39:29,5.184,0.7769,0.73,0.41,6/10/2020
13:39:30,5.183,0.7769,0.73,0.4,6/10/2020
13:39:31,5.183,0.7769,0.74,0.45,6/10/2020
13:39:32,5.167,0.7769,0.64,0.33,6/10/2020
13:39:33,5.195,0.7769,0.74,0.35,6/10/2020
13:39:34,5.195,0.7771,0.73,0.36,6/10/2020
13:39:35,5.194,0.7783,0.74,0.36,6/10/2020
13:39:36,5.194,0.7783,0.74,0.37,6/10/2020
13:39:37,5.197,0.7783,0.75,0.35,6/10/2020
13:39:38,5.195,0.7782,0.75,0.36,6/10/2020
13:39:39,5.194,0.7782,0.75,0.36,6/10/2020
13:39:40,5.195,0.7782,0.75,0.34,6/10/2020
13:39:41,5.193,0.7782,0.75,0.36,6/10/2020
13:39:42,5.195,0.7783,0.75,0.36,6/10/2020
13:39:43,5.198,0.7773,0.74,0.35,6/10/2020
13:39:44,5.193,0.7774,0.73,0.36,6/10/2020
13:39:45,5.194,0.7778,0.7,0.35,6/10/2020
13:39:46,5.195,0.778,0.75,0.35,6/10/2020
13:39:47,5.193,0.7776,0.75,0.36,6/10/2020
13:39:48,5.192,0.7779,0.75,0.36,6/10/2020
13:39:49,5.194,0.7781,0.74,0.36,6/10/2020
13:39:50,5.195,0.7771,0.74,0.35,6/10/2020
13:39:51,5.195,0.777,0.74,0.35,6/10/2020
13:39:52,5.186,0.777,0.68,0.33,6/10/2020
13:39:53,5.195,0.777,0.59,0.3,6/10/2020
13:39:54,5.192,0.777,0.75,0.35,6/10/2020
13:39:55,5.194,0.777,0.73,0.35,6/10/2020
13:39:56,5.195,0.777,0.69,0.34,6/10/2020
13:39:57,5.195,0.777,0.72,0.39,6/10/2020
13:39:58,5.188,0.777,0.69,0.36,6/10/2020
13:39:59,5.181,0.777,0.73,0.36,6/10/2020
13:40:00,5.201,0.777,0.71,0.35,6/10/2020
13:40:01,5.194,0.777,0.75,0.35,6/10/2020
13:40:02,5.195,0.7772,0.61,0.31,6/10/2020
13:40:03,5.196,0.7771,0.73,0.36,6/10/2020
13:40:04,5.196,0.7771,0.73,0.36,6/10/2020
13:40:05,5.189,0.7771,0.74,0.36,6/10/2020
13:40:06,5.187,0.7771,0.63,0.32,6/10/2020
13:40:07,5.196,0.7771,0.74,0.35,6/10/2020
13:40:08,5.194,0.7771,0.75,0.36,6/10/2020
13:40:09,5.198,0.7772,0.72,0.35,6/10/2020
13:40:10,5.202,0.7771,0.67,0.34,6/10/2020
13:40:11,5.202,0.7771,0.72,0.35,6/10/2020
13:40:12,5.194,0.7771,0.75,0.36,6/10/2020
13:40:13,5.175,0.7771,0.75,0.36,6/10/2020
13:40:14,5.173,0.7771,0.69,0.34,6/10/2020
13:40:15,5.203,0.7771,0.63,0.32,6/10/2020
13:40:16,5.201,0.7771,0.74,0.36,6/10/2020
13:40:17,5.202,0.7773,0.72,0.35,6/10/2020
13:40:18,5.204,0.7772,0.69,0.35,6/10/2020
13:40:19,5.204,0.7771,0.74,0.35,6/10/2020
13:40:20,5.203,0.7771,0.58,0.3,6/10/2020
13:40:21,5.203,0.7771,0.72,0.36,6/10/2020
13:40:22,5.195,0.7771,0.72,0.36,6/10/2020
13:40:23,5.195,0.7771,0.74,0.37,6/10/2020
13:40:24,5.183,0.7771,0.71,0.36,6/10/2020
13:40:25,5.176,0.7771,0.74,0.34,6/10/2020
13:40:26,5.161,0.7771,0.75,0.36,6/10/2020
13:40:27,5.159,0.7771,0.74,0.35,6/10/2020
13:40:28,5.168,0.7771,0.75,0.36,6/10/2020
13:40:29,5.164,0.7771,0.75,0.36,6/10/2020
13:40:30,5.181,0.7771,0.74,0.36,6/10/2020
13:40:31,5.167,0.7771,0.74,0.36,6/10/2020
13:40:32,5.183,0.7771,0.75,0.35,6/10/2020
13:40:33,5.163,0.7771,0.75,0.36,6/10/2020
13:40:34,5.166,0.7771,0.75,0.35,6/10/2020
13:40:35,5.17,0.7771,0.75,0.36,6/10/2020
13:40:36,5.162,0.7771,0.73,0.35,6/10/2020
13:40:37,5.16,0.7771,0.74,0.36,6/10/2020
13:40:38,5.163,0.7771,0.75,0.36,6/10/2020
13:40:39,5.16,0.7771,0.75,0.35,6/10/2020
13:40:40,5.165,0.7771,0.75,0.36,6/10/2020
13:40:41,5.161,0.7771,0.74,0.37,6/10/2020
13:40:42,5.168,0.7771,0.73,0.36,6/10/2020
13:40:43,5.167,0.7771,0.72,0.35,6/10/2020
13:40:44,5.179,0.7771,0.71,0.35,6/10/2020
13:40:45,5.167,0.7771,0.74,0.36,6/10/2020
13:40:46,5.178,0.7771,0.71,0.36,6/10/2020
13:40:47,5.191,0.7771,0.73,0.35,6/10/2020
13:40:48,5.19,0.7772,0.75,0.36,6/10/2020
13:40:49,5.191,0.7783,0.75,0.36,6/10/2020
13:40:50,5.193,0.7784,0.74,0.35,6/10/2020
13:40:51,5.191,0.7781,0.76,0.35,6/10/2020
13:40:52,5.191,0.7782,0.75,0.34,6/10/2020
13:40:53,5.195,0.7782,0.74,0.35,6/10/2020
13:40:54,5.193,0.7781,0.75,0.36,6/10/2020
13:40:55,5.192,0.7782,0.75,0.36,6/10/2020
13:40:56,5.193,0.7782,0.7,0.35,6/10/2020
13:40:57,5.194,0.7782,0.75,0.36,6/10/2020
13:40:58,5.191,0.7783,0.75,0.36,6/10/2020
13:40:59,5.19,0.7783,0.75,0.35,6/10/2020
13:41:00,5.191,0.7783,0.75,0.36,6/10/2020
13:41:01,5.192,0.7781,0.75,0.36,6/10/2020
13:41:02,5.192,0.7783,0.74,0.35,6/10/2020
13:41:03,5.192,0.7782,0.73,0.36,6/10/2020
13:41:04,5.192,0.7778,0.75,0.34,6/10/2020
13:41:05,5.192,0.7781,0.74,0.35,6/10/2020
13:41:06,5.19,0.7771,0.71,0.34,6/10/2020
13:41:07,5.19,0.7771,0.74,0.35,6/10/2020
13:41:08,5.183,0.7771,0.75,0.36,6/10/2020
13:41:09,5.169,0.7771,0.73,0.35,6/10/2020
13:41:10,5.195,0.7772,0.71,0.35,6/10/2020
13:41:11,5.196,0.7772,0.74,0.35,6/10/2020
13:41:12,5.194,0.7773,0.74,0.36,6/10/2020
13:41:13,5.194,0.7777,0.73,0.36,6/10/2020
13:41:14,5.194,0.7774,0.72,0.36,6/10/2020
13:41:15,5.194,0.7772,0.73,0.36,6/10/2020
13:41:16,5.19,0.7771,0.66,0.33,6/10/2020
13:41:17,5.193,0.7771,0.58,0.27,6/10/2020
13:41:18,5.194,0.7771,0.75,0.35,6/10/2020
13:41:19,5.195,0.7773,0.74,0.37,6/10/2020
13:41:20,5.193,0.7783,0.67,0.35,6/10/2020
13:41:21,5.193,0.7771,0.61,0.32,6/10/2020
13:41:22,5.193,0.7771,0.74,0.36,6/10/2020
13:41:23,5.185,0.7771,0.71,0.35,6/10/2020
13:41:24,5.195,0.7771,0.69,0.35,6/10/2020
13:41:25,5.196,0.7771,0.73,0.35,6/10/2020
13:41:26,5.193,0.7773,0.75,0.36,6/10/2020
13:41:27,5.192,0.7777,0.73,0.34,6/10/2020
13:41:28,5.192,0.7774,0.71,0.34,6/10/2020
13:41:29,5.192,0.7772,0.74,0.36,6/10/2020
13:41:30,5.188,0.7771,0.74,0.33,6/10/2020
13:41:31,5.164,0.7771,0.75,0.35,6/10/2020
13:41:32,5.16,0.777,0.71,0.34,6/10/2020
13:41:33,5.194,0.777,0.68,0.33,6/10/2020
13:41:34,5.194,0.777,0.75,0.36,6/10/2020
13:41:35,5.193,0.7772,0.74,0.35,6/10/2020
13:41:36,5.192,0.7771,0.73,0.35,6/10/2020
13:41:37,5.192,0.7771,0.97,0.48,6/10/2020
13:41:38,5.181,0.7771,0.76,0.36,6/10/2020
13:41:39,5.163,0.7771,0.75,0.36,6/10/2020
13:41:40,5.163,0.7771,0.74,0.36,6/10/2020
13:41:41,5.185,0.7771,0.75,0.36,6/10/2020
13:41:42,5.159,0.7771,0.72,0.35,6/10/2020
13:41:44,5.173,0.7771,0.74,0.34,6/10/2020
13:41:44,5.183,0.7771,0.75,0.35,6/10/2020
13:41:46,5.178,0.7771,0.96,0.49,6/10/2020
13:41:46,5.161,0.7771,0.74,0.37,6/10/2020
13:41:47,5.164,0.7771,0.73,0.36,6/10/2020
13:41:48,5.19,0.7771,0.74,0.36,6/10/2020
13:41:50,5.19,0.7773,0.74,0.36,6/10/2020
13:41:51,5.188,0.7776,0.67,0.32,6/10/2020
13:41:52,5.188,0.7773,0.75,0.36,6/10/2020
13:41:53,5.183,0.7772,0.75,0.36,6/10/2020
13:41:54,5.157,0.7771,0.73,0.35,6/10/2020
13:41:55,5.19,0.7771,0.75,0.35,6/10/2020
13:41:56,5.19,0.7772,0.67,0.33,6/10/2020
13:41:57,5.19,0.7771,0.72,0.4,6/10/2020
13:41:58,5.179,0.777,0.74,0.37,6/10/2020
13:41:59,5.155,0.777,0.71,0.36,6/10/2020
13:42:00,5.186,0.777,0.73,0.36,6/10/2020
13:42:01,5.186,0.777,0.74,0.36,6/10/2020
13:42:02,5.186,0.7773,0.74,0.46,6/10/2020
13:42:03,5.185,0.7776,0.73,0.37,6/10/2020
13:42:04,5.186,0.7779,0.74,0.36,6/10/2020
13:42:05,5.186,0.7776,0.73,0.36,6/10/2020
13:42:06,5.186,0.7779,0.73,0.35,6/10/2020
13:42:07,5.187,0.7777,0.73,0.36,6/10/2020
13:42:08,5.185,0.778,0.74,0.37,6/10/2020
13:42:09,5.185,0.7781,0.71,0.36,6/10/2020
13:42:10,5.185,0.7771,0.74,0.37,6/10/2020
13:42:11,5.186,0.7781,0.74,0.36,6/10/2020
13:42:12,5.186,0.7782,0.73,0.36,6/10/2020
13:42:13,5.187,0.7779,0.73,0.35,6/10/2020
13:42:14,5.19,0.778,0.73,0.38,6/10/2020
13:42:15,5.189,0.778,0.74,0.39,6/10/2020
13:42:16,5.186,0.778,0.72,0.36,6/10/2020
13:42:17,5.186,0.7782,0.73,0.33,6/10/2020
13:42:18,5.187,0.7782,0.72,0.35,6/10/2020
13:42:19,5.188,0.7771,0.72,0.35,6/10/2020
13:42:20,5.188,0.7771,0.75,0.36,6/10/2020
13:42:21,5.188,0.7771,0.75,0.36,6/10/2020
13:42:22,5.167,0.7771,0.57,0.29,6/10/2020
13:42:23,5.167,0.777,0.72,0.38,6/10/2020
13:42:24,5.16,0.777,0.72,0.35,6/10/2020
13:42:25,5.16,0.777,0.74,0.35,6/10/2020
13:42:26,5.165,0.777,0.75,0.35,6/10/2020
13:42:27,5.16,0.777,0.74,0.36,6/10/2020
13:42:28,5.16,0.777,0.74,0.36,6/10/2020
13:42:29,5.158,0.777,0.73,0.38,6/10/2020
13:42:30,5.176,0.7769,0.72,0.36,6/10/2020
13:42:31,5.179,0.777,0.7,0.36,6/10/2020
13:42:32,5.175,0.777,0.74,0.37,6/10/2020
13:42:33,5.164,0.777,0.74,0.35,6/10/2020
13:42:34,5.163,0.7769,0.76,0.36,6/10/2020
13:42:35,5.182,0.777,0.75,0.36,6/10/2020
13:42:36,5.159,0.777,0.74,0.35,6/10/2020
13:42:37,5.161,0.7769,0.74,0.36,6/10/2020
13:42:38,5.182,0.777,0.75,0.35,6/10/2020
13:42:39,5.16,0.777,0.76,0.34,6/10/2020
13:42:40,5.165,0.777,0.75,0.36,6/10/2020
13:42:41,5.168,0.777,0.75,0.36,6/10/2020
13:42:42,5.163,0.777,0.96,0.5,6/10/2020
13:42:43,5.161,0.777,0.74,0.36,6/10/2020
13:42:44,5.192,0.777,0.73,0.35,6/10/2020
13:42:45,5.191,0.777,0.75,0.36,6/10/2020
13:42:46,5.193,0.7772,0.67,0.33,6/10/2020
