Read times - Voltage  graph	Voltage(V) - Voltage  graph	Read times - Current graph	Current(A) - Current graph	
978	4.983	978	0.0294	
979	4.983	979	0.0294	
980	4.983	980	0.0716	
981	4.983	981	0.0716	
982	4.983	982	0.0294	
983	4.983	983	0.0294	
984	4.983	984	0.0716	
985	4.983	985	0.0716	
986	4.983	986	0.0298	
987	4.983	987	0.0298	
988	4.983	988	0.0718	
989	4.984	989	0.0718	
990	4.984	990	0.0300	
991	4.983	991	0.0300	
992	4.983	992	0.0712	
993	4.983	993	0.0712	
994	4.983	994	0.0300	
995	4.983	995	0.0300	
996	4.983	996	0.0712	
997	4.983	997	0.0712	
998	4.983	998	0.0307	
999	4.983	999	0.0307	
1000	4.983	1000	0.0718	
1001	4.983	1001	0.0718	
1002	4.983	1002	0.0300	
1003	4.984	1003	0.0300	
1004	4.984	1004	0.0860	
1005	4.983	1005	0.0860	
1006	4.983	1006	0.0300	
1007	4.984	1007	0.0300	
1008	4.984	1008	0.0862	
1009	4.983	1009	0.0862	
1010	4.983	1010	0.0294	
1011	4.982	1011	0.0294	
1012	4.982	1012	0.0862	
1013	4.983	1013	0.0862	
1014	4.983	1014	0.0294	
1015	4.983	1015	0.0294	
1016	4.983	1016	0.0862	
1017	4.984	1017	0.0862	
1018	4.984	1018	0.0300	
1019	4.982	1019	0.0300	
1020	4.982	1020	0.0862	
1021	4.984	1021	0.0862	
1022	4.984	1022	0.0300	
1023	4.982	1023	0.0300	
1024	4.982	1024	0.0852	
1025	4.983	1025	0.0852	
1026	4.983	1026	0.0302	
1027	4.982	1027	0.0302	
1028	4.982	1028	0.0854	
1029	4.983	1029	0.0854	
1030	4.983	1030	0.0302	
1031	4.983	1031	0.0302	
1032	4.983	1032	0.0566	
1033	4.983	1033	0.0566	
1034	4.983	1034	0.0300	
1035	4.983	1035	0.0300	
1036	4.983	1036	0.0560	
1037	4.983	1037	0.0560	
1038	4.983	1038	0.0300	
1039	4.983	1039	0.0300	
1040	4.983	1040	0.0558	
1041	4.983	1041	0.0558	
1042	4.983	1042	0.0311	
1043	4.982	1043	0.0311	
1044	4.982	1044	0.0556	
1045	4.983	1045	0.0556	
1046	4.983	1046	0.0294	
1047	4.982	1047	0.0294	
1048	4.982	1048	0.0552	
1049	4.984	1049	0.0552	
1050	4.984	1050	0.0298	
1051	4.982	1051	0.0298	
1052	4.982	1052	0.0552	
1053	4.983	1053	0.0552	
1054	4.983	1054	0.0302	
1055	4.982	1055	0.0302	
1056	4.982	1056	0.0542	
1057	4.984	1057	0.0542	
1058	4.984	1058	0.0300	
1059	4.982	1059	0.0300	
1060	4.982	1060	0.0540	
1061	4.983	1061	0.0540	
1062	4.983	1062	0.0300	
1063	4.982	1063	0.0300	
1064	4.982	1064	0.0337	
1065	4.983	1065	0.0337	
1066	4.983	1066	0.0300	
1067	4.982	1067	0.0300	
1068	4.982	1068	0.0339	
1069	4.983	1069	0.0339	
1070	4.983	1070	0.0315	
1071	4.982	1071	0.0315	
1072	4.982	1072	0.0341	
1073	4.983	1073	0.0341	
1074	4.983	1074	0.0292	
1075	4.976	1075	0.0292	
1076	4.976	1076	0.0337	
1077	4.983	1077	0.0337	
1078	4.983	1078	0.0294	
1079	4.976	1079	0.0294	
1080	4.976	1080	0.0339	
1081	4.984	1081	0.0339	
1082	4.984	1082	0.0317	
1083	4.976	1083	0.0317	
1084	4.976	1084	0.0339	
1085	4.984	1085	0.0339	
1086	4.984	1086	0.0321	
1087	4.976	1087	0.0321	
1088	4.976	1088	0.0331	
1089	4.983	1089	0.0331	
1090	4.983	1090	0.0319	
1091	4.976	1091	0.0319	
1092	4.976	1092	0.0331	
1093	4.983	1093	0.0331	
1094	4.983	1094	0.0319	
1095	4.976	1095	0.0319	
1096	4.976	1096	0.0303	
1097	4.983	1097	0.0303	
1098	4.983	1098	0.0319	
1099	4.977	1099	0.0319	
1100	4.977	1100	0.0305	
1101	4.983	1101	0.0305	
1102	4.983	1102	0.0309	
1103	4.974	1103	0.0309	
1104	4.974	1104	0.0307	
1105	4.983	1105	0.0307	
1106	4.983	1106	0.0311	
1107	4.974	1107	0.0311	
1108	4.974	1108	0.0308	
1109	4.983	1109	0.0308	
1110	4.983	1110	0.0311	
1111	4.974	1111	0.0311	
1112	4.974	1112	0.0307	
1113	4.984	1113	0.0307	
1114	4.984	1114	0.0349	
1115	4.974	1115	0.0349	
1116	4.974	1116	0.0305	
1117	4.984	1117	0.0305	
1118	4.984	1118	0.0349	
1119	4.974	1119	0.0349	
1120	4.974	1120	0.0296	
1121	4.984	1121	0.0296	
1122	4.984	1122	0.0349	
1123	4.974	1123	0.0349	
1124	4.974	1124	0.0296	
1125	4.983	1125	0.0296	
1126	4.983	1126	0.0347	
1127	4.975	1127	0.0347	
1128	4.975	1128	0.0298	
1129	4.983	1129	0.0298	
1130	4.983	1130	0.0349	
1131	4.975	1131	0.0349	
1132	4.975	1132	0.0300	
1133	4.983	1133	0.0300	
1134	4.983	1134	0.0343	
1135	4.979	1135	0.0343	
1136	4.979	1136	0.0305	
1137	4.983	1137	0.0305	
1138	4.983	1138	0.0341	
1139	4.979	1139	0.0341	
1140	4.979	1140	0.0300	
1141	4.984	1141	0.0300	
1142	4.984	1142	0.0406	
1143	4.979	1143	0.0406	
1144	4.979	1144	0.0300	
1145	4.984	1145	0.0300	
1146	4.984	1146	0.0412	
1147	4.979	1147	0.0412	
1148	4.979	1148	0.0294	
1149	4.983	1149	0.0294	
1150	4.983	1150	0.0414	
1151	4.979	1151	0.0414	
1152	4.979	1152	0.0294	
1153	4.983	1153	0.0294	
1154	4.983	1154	0.0416	
1155	4.979	1155	0.0416	
1156	4.979	1156	0.0294	
1157	4.983	1157	0.0294	
1158	4.983	1158	0.0422	
1159	4.980	1159	0.0422	
1160	4.980	1160	0.0300	
1161	4.983	1161	0.0300	
1162	4.983	1162	0.0426	
1163	4.981	1163	0.0426	
1164	4.981	1164	0.0302	
1165	4.981	1165	0.0302	
1166	4.981	1166	0.0428	
1167	4.978	1167	0.0428	
1168	4.978	1168	0.0300	
1169	4.981	1169	0.0300	
1170	4.981	1170	0.0426	
1171	4.980	1171	0.0426	
1172	4.980	1172	0.0302	
1173	4.982	1173	0.0302	
1174	4.982	1174	0.0769	
1175	4.981	1175	0.0769	
1176	4.981	1176	0.0302	
1177	4.984	1177	0.0302	
1178	4.984	1178	0.0775	
1179	4.982	1179	0.0775	
1180	4.982	1180	0.0294	
1181	4.982	1181	0.0294	
1182	4.982	1182	0.0775	
1183	4.982	1183	0.0775	
1184	4.982	1184	0.0294	
1185	4.982	1185	0.0294	
1186	4.982	1186	0.0775	
1187	4.982	1187	0.0775	
1188	4.982	1188	0.0298	
1189	4.982	1189	0.0298	
1190	4.982	1190	0.0781	
1191	4.983	1191	0.0781	
1192	4.983	1192	0.0302	
1193	4.982	1193	0.0302	
1194	4.982	1194	0.0781	
1195	4.983	1195	0.0781	
1196	4.983	1196	0.0300	
1197	4.982	1197	0.0300	
1198	4.982	1198	0.0777	
1199	4.981	1199	0.0777	
1200	4.983	1200	0.0302	
1201	4.983	1201	0.0852	
1202	4.983	1202	0.0852	
1203	4.983	1203	0.0852	
1204	4.983	1204	0.0302	
1205	4.982	1205	0.0302	
1206	4.982	1206	0.0339	
1207	4.982	1207	0.0339	
1208	4.982	1208	0.0294	
1209	4.976	1209	0.0294	
1210	4.976	1210	0.0339	
1211	4.983	1211	0.0339	
1212	4.983	1212	0.0294	
1213	4.976	1213	0.0294	
1214	4.976	1214	0.0339	
1215	4.982	1215	0.0339	
1216	4.982	1216	0.0294	
1217	4.976	1217	0.0294	
1218	4.976	1218	0.0339	
1219	4.984	1219	0.0339	
1220	4.984	1220	0.0319	
1221	4.976	1221	0.0319	
1222	4.976	1222	0.0339	
1223	4.984	1223	0.0339	
1224	4.984	1224	0.0325	
1225	4.976	1225	0.0325	
1226	4.976	1226	0.0328	
1227	4.983	1227	0.0328	
1228	4.983	1228	0.0323	
1229	4.975	1229	0.0323	
1230	4.975	1230	0.0333	
1231	4.983	1231	0.0333	
1232	4.983	1232	0.0321	
1233	4.977	1233	0.0321	
1234	4.977	1234	0.0303	
1235	4.983	1235	0.0303	
1236	4.983	1236	0.0321	
1237	4.977	1237	0.0321	
1238	4.977	1238	0.0305	
1239	4.983	1239	0.0305	
1240	4.983	1240	0.0309	
1241	4.974	1241	0.0309	
1242	4.974	1242	0.0307	
1243	4.983	1243	0.0307	
1244	4.983	1244	0.0311	
1245	4.974	1245	0.0311	
1246	4.974	1246	0.0311	
1247	4.982	1247	0.0311	
1248	4.982	1248	0.0313	
1249	4.974	1249	0.0313	
1250	4.974	1250	0.0309	
1251	4.983	1251	0.0309	
1252	4.983	1252	0.0347	
1253	4.974	1253	0.0347	
1254	4.974	1254	0.0298	
1255	4.983	1255	0.0298	
1256	4.983	1256	0.0347	
1257	4.974	1257	0.0347	
1258	4.974	1258	0.0298	
1259	4.983	1259	0.0298	
1260	4.983	1260	0.0349	
1261	4.974	1261	0.0349	
1262	4.974	1262	0.0298	
1263	4.983	1263	0.0298	
1264	4.983	1264	0.0347	
1265	4.975	1265	0.0347	
1266	4.975	1266	0.0302	
1267	4.983	1267	0.0302	
1268	4.983	1268	0.0349	
1269	4.975	1269	0.0349	
1270	4.975	1270	0.0300	
1271	4.984	1271	0.0300	
1272	4.984	1272	0.0341	
1273	4.980	1273	0.0341	
1274	4.980	1274	0.0300	
1275	4.985	1275	0.0300	
1276	4.985	1276	0.0388	
1277	4.980	1277	0.0388	
1278	4.980	1278	0.0300	
1279	4.984	1279	0.0300	
1280	4.984	1280	0.0390	
1281	4.979	1281	0.0390	
1282	4.979	1282	0.0302	
1283	4.984	1283	0.0302	
1284	4.984	1284	0.0392	
1285	4.979	1285	0.0392	
1286	4.979	1286	0.0294	
1287	4.984	1287	0.0294	
1288	4.984	1288	0.0394	
1289	4.981	1289	0.0394	
1290	4.981	1290	0.0315	
1291	4.984	1291	0.0315	
1292	4.984	1292	0.0394	
1293	4.981	1293	0.0394	
1294	4.981	1294	0.0300	
1295	4.984	1295	0.0300	
1296	4.984	1296	0.0388	
1297	4.983	1297	0.0388	
1298	4.983	1298	0.0302	
1299	4.983	1299	0.0302	
1300	4.983	1300	0.0390	
1301	4.983	1301	0.0390	
1302	4.983	1302	0.0302	
1303	4.984	1303	0.0302	
1304	4.984	1304	0.0392	
1305	4.983	1305	0.0392	
1306	4.983	1306	0.0302	
1307	4.984	1307	0.0302	
1308	4.984	1308	0.0736	
1309	4.982	1309	0.0736	
1310	4.982	1310	0.0302	
1311	4.984	1311	0.0302	
1312	4.984	1312	0.0740	
1313	4.983	1313	0.0740	
1314	4.983	1314	0.0294	
1315	4.983	1315	0.0294	
1316	4.983	1316	0.0740	
1317	4.983	1317	0.0740	
1318	4.983	1318	0.0311	
1319	4.983	1319	0.0311	
1320	4.983	1320	0.0738	
1321	4.983	1321	0.0738	
1322	4.983	1322	0.0294	
1323	4.983	1323	0.0294	
1324	4.983	1324	0.0744	
1325	4.984	1325	0.0744	
1326	4.984	1326	0.0302	
1327	4.983	1327	0.0302	
1328	4.983	1328	0.0740	
1329	4.983	1329	0.0740	
1330	4.983	1330	0.0302	
1331	4.983	1331	0.0302	
1332	4.983	1332	0.0740	
1333	4.983	1333	0.0740	
1334	4.983	1334	0.0300	
1335	4.984	1335	0.0300	
1336	4.984	1336	0.0858	
1337	4.984	1337	0.0858	
1338	4.984	1338	0.0302	
1339	4.984	1339	0.0302	
1340	4.984	1340	0.0860	
1341	4.983	1341	0.0860	
1342	4.983	1342	0.0294	
1343	4.983	1343	0.0294	
1344	4.983	1344	0.0862	
1345	4.983	1345	0.0862	
1346	4.983	1346	0.0294	
1347	4.983	1347	0.0294	
1348	4.983	1348	0.0862	
1349	4.984	1349	0.0862	
1350	4.984	1350	0.0300	
1351	4.983	1351	0.0300	
1352	4.983	1352	0.0862	
1353	4.984	1353	0.0862	
1354	4.984	1354	0.0302	
1355	4.983	1355	0.0302	
1356	4.983	1356	0.0854	
1357	4.984	1357	0.0854	
1358	4.984	1358	0.0302	
1359	4.983	1359	0.0302	
1360	4.983	1360	0.0854	
1361	4.984	1361	0.0854	
1362	4.984	1362	0.0307	
1363	4.984	1363	0.0307	
1364	4.984	1364	0.0560	
1365	4.984	1365	0.0560	
1366	4.984	1366	0.0302	
1367	4.984	1367	0.0302	
1368	4.984	1368	0.0564	
1369	4.984	1369	0.0564	
1370	4.984	1370	0.0294	
1371	4.983	1371	0.0294	
1372	4.983	1372	0.0560	
1373	4.983	1373	0.0560	
1374	4.983	1374	0.0294	
1375	4.982	1375	0.0294	
1376	4.982	1376	0.0558	
1377	4.985	1377	0.0558	
1378	4.985	1378	0.0300	
1379	4.982	1379	0.0300	
1380	4.982	1380	0.0556	
1381	4.984	1381	0.0556	
1382	4.984	1382	0.0302	
1383	4.982	1383	0.0302	
1384	4.982	1384	0.0548	
1385	4.984	1385	0.0548	
1386	4.984	1386	0.0300	
1387	4.982	1387	0.0300	
1388	4.982	1388	0.0546	
1389	4.984	1389	0.0546	
1390	4.984	1390	0.0302	
1391	4.983	1391	0.0302	
1392	4.983	1392	0.0339	
1393	4.984	1393	0.0339	
1394	4.984	1394	0.0302	
1395	4.983	1395	0.0302	
1396	4.983	1396	0.0343	
1397	4.983	1397	0.0343	
1398	4.983	1398	0.0302	
1399	4.983	1399	0.0302	
1400	4.983	1400	0.0341	
1401	4.984	1401	0.0341	
1402	4.984	1402	0.0294	
1403	4.977	1403	0.0294	
1404	4.977	1404	0.0341	
1405	4.984	1405	0.0341	
1406	4.984	1406	0.0296	
1407	4.977	1407	0.0296	
1408	4.977	1408	0.0341	
1409	4.985	1409	0.0341	
1410	4.985	1410	0.0317	
1411	4.977	1411	0.0317	
1412	4.977	1412	0.0335	
1413	4.984	1413	0.0335	
1414	4.984	1414	0.0317	
1415	4.977	1415	0.0317	
1416	4.977	1416	0.0335	
1417	4.984	1417	0.0335	
1418	4.984	1418	0.0319	
1419	4.977	1419	0.0319	
1420	4.977	1420	0.0335	
1421	4.984	1421	0.0335	
1422	4.984	1422	0.0317	
1423	4.978	1423	0.0317	
1424	4.978	1424	0.0313	
1425	4.984	1425	0.0313	
1426	4.984	1426	0.0315	
1427	4.978	1427	0.0315	
1428	4.978	1428	0.0327	
1429	4.984	1429	0.0327	
1430	4.984	1430	0.0311	
1431	4.975	1431	0.0311	
1432	4.975	1432	0.0310	
1433	4.984	1433	0.0310	
1434	4.984	1434	0.0313	
1435	4.975	1435	0.0313	
1436	4.975	1436	0.0310	
1437	4.985	1437	0.0310	
1438	4.985	1438	0.0345	
1439	4.975	1439	0.0345	
1440	4.975	1440	0.0307	
1441	4.985	1441	0.0307	
1442	4.985	1442	0.0347	
1443	4.975	1443	0.0347	
1444	4.975	1444	0.0309	
1445	4.984	1445	0.0309	
1446	4.984	1446	0.0347	
1447	4.975	1447	0.0347	
1448	4.975	1448	0.0302	
1449	4.984	1449	0.0302	
1450	4.984	1450	0.0347	
1451	4.976	1451	0.0347	
1452	4.976	1452	0.0302	
1453	4.984	1453	0.0302	
1454	4.984	1454	0.0347	
1455	4.976	1455	0.0347	
1456	4.976	1456	0.0321	
1457	4.984	1457	0.0321	
1458	4.984	1458	0.0341	
1459	4.980	1459	0.0341	
1460	4.980	1460	0.0302	
1461	4.984	1461	0.0302	
1462	4.984	1462	0.0339	
1463	4.979	1463	0.0339	
1464	4.979	1464	0.0302	
1465	4.984	1465	0.0302	
1466	4.984	1466	0.0339	
1467	4.979	1467	0.0339	
1468	4.979	1468	0.0300	
1469	4.984	1469	0.0300	
1470	4.984	1470	0.0375	
1471	4.979	1471	0.0375	
1472	4.979	1472	0.0302	
1473	4.984	1473	0.0302	
1474	4.984	1474	0.0375	
1475	4.979	1475	0.0375	
1476	4.979	1476	0.0296	
1477	4.984	1477	0.0296	
1478	4.984	1478	0.0377	
1479	4.980	1479	0.0377	
1480	4.980	1480	0.0300	
1481	4.984	1481	0.0300	
1482	4.984	1482	0.0377	
1483	4.981	1483	0.0377	
1484	4.981	1484	0.0302	
1485	4.984	1485	0.0302	
1486	4.984	1486	0.0377	
1487	4.981	1487	0.0377	
1488	4.981	1488	0.0300	
1489	4.984	1489	0.0300	
1490	4.984	1490	0.0373	
1491	4.983	1491	0.0373	
1492	4.983	1492	0.0300	
1493	4.984	1493	0.0300	
1494	4.984	1494	0.0375	
1495	4.983	1495	0.0375	
1496	4.983	1496	0.0302	
1497	4.984	1497	0.0302	
1498	4.984	1498	0.0704	
1499	4.983	1499	0.0704	
1500	4.983	1500	0.0300	
1501	4.984	1501	0.0300	
1502	4.984	1502	0.0706	
1503	4.983	1503	0.0706	
1504	4.983	1504	0.0294	
1505	4.983	1505	0.0294	
1506	4.983	1506	0.0708	
1507	4.983	1507	0.0708	
1508	4.983	1508	0.0294	
1509	4.983	1509	0.0294	
1510	4.983	1510	0.0708	
1511	4.984	1511	0.0708	
1512	4.984	1512	0.0302	
1513	4.983	1513	0.0302	
1514	4.983	1514	0.0710	
1515	4.984	1515	0.0710	
1516	4.984	1516	0.0302	
1517	4.983	1517	0.0302	
1518	4.983	1518	0.0704	
1519	4.984	1519	0.0704	
1520	4.984	1520	0.0300	
1521	4.984	1521	0.0300	
1522	4.984	1522	0.0862	
1523	4.984	1523	0.0862	
1524	4.984	1524	0.0302	
1525	4.984	1525	0.0302	
1526	4.984	1526	0.0862	
1527	4.984	1527	0.0862	
1528	4.984	1528	0.0307	
1529	4.984	1529	0.0307	
1530	4.984	1530	0.0864	
1531	4.983	1531	0.0864	
1532	4.983	1532	0.0294	
1533	4.983	1533	0.0294	
1534	4.983	1534	0.0862	
1535	4.984	1535	0.0862	
1536	4.984	1536	0.0300	
1537	4.983	1537	0.0300	
1538	4.983	1538	0.0862	
1539	4.984	1539	0.0862	
1540	4.984	1540	0.0302	
1541	4.983	1541	0.0302	
1542	4.983	1542	0.0864	
1543	4.984	1543	0.0864	
1544	4.984	1544	0.0303	
1545	4.983	1545	0.0303	
1546	4.983	1546	0.0858	
1547	4.984	1547	0.0858	
1548	4.984	1548	0.0302	
1549	4.983	1549	0.0302	
1550	4.983	1550	0.0856	
1551	4.984	1551	0.0856	
1552	4.984	1552	0.0302	
1553	4.984	1553	0.0302	
1554	4.984	1554	0.0582	
1555	4.983	1555	0.0582	
1556	4.983	1556	0.0302	
1557	4.984	1557	0.0302	
1558	4.984	1558	0.0578	
1559	4.983	1559	0.0578	
1560	4.983	1560	0.0296	
1561	4.983	1561	0.0296	
1562	4.983	1562	0.0578	
1563	4.984	1563	0.0578	
1564	4.984	1564	0.0294	
1565	4.982	1565	0.0294	
1566	4.982	1566	0.0574	
1567	4.984	1567	0.0574	
1568	4.984	1568	0.0300	
1569	4.982	1569	0.0300	
1570	4.982	1570	0.0574	
1571	4.984	1571	0.0574	
1572	4.984	1572	0.0305	
1573	4.982	1573	0.0305	
1574	4.982	1574	0.0566	
1575	4.984	1575	0.0566	
1576	4.984	1576	0.0302	
1577	4.982	1577	0.0302	
1578	4.982	1578	0.0566	
1579	4.984	1579	0.0566	
1580	4.984	1580	0.0302	
1581	4.983	1581	0.0302	
1582	4.983	1582	0.0343	
1583	4.984	1583	0.0343	
1584	4.984	1584	0.0300	
1585	4.983	1585	0.0300	
1586	4.983	1586	0.0343	
1587	4.983	1587	0.0343	
1588	4.983	1588	0.0294	
1589	4.978	1589	0.0294	
1590	4.978	1590	0.0345	
1591	4.984	1591	0.0345	
1592	4.984	1592	0.0296	
1593	4.978	1593	0.0296	
1594	4.978	1594	0.0355	
1595	4.984	1595	0.0355	
1596	4.984	1596	0.0296	
1597	4.977	1597	0.0296	
1598	4.977	1598	0.0343	
1599	4.985	1599	0.0343	
1600	4.985	1600	0.0317	
1601	4.977	1601	0.0317	
1602	4.977	1602	0.0337	
1603	4.984	1603	0.0337	
1604	4.984	1604	0.0317	
1605	4.977	1605	0.0317	
1606	4.977	1606	0.0337	
1607	4.984	1607	0.0337	
1608	4.984	1608	0.0317	
1609	4.978	1609	0.0317	
1610	4.978	1610	0.0307	
1611	4.984	1611	0.0307	
1612	4.984	1612	0.0311	
1613	4.978	1613	0.0311	
1614	4.978	1614	0.0310	
1615	4.984	1615	0.0310	
1616	4.984	1616	0.0309	
1617	4.975	1617	0.0309	
1618	4.975	1618	0.0309	
1619	4.984	1619	0.0309	
1620	4.984	1620	0.0309	
1621	4.975	1621	0.0309	
1622	4.975	1622	0.0309	
1623	4.984	1623	0.0309	
1624	4.984	1624	0.0309	
1625	4.975	1625	0.0309	
1626	4.975	1626	0.0309	
1627	4.984	1627	0.0309	
1628	4.984	1628	0.0347	
1629	4.975	1629	0.0347	
1630	4.975	1630	0.0307	
1631	4.985	1631	0.0307	
1632	4.985	1632	0.0347	
1633	4.975	1633	0.0347	
1634	4.975	1634	0.0302	
1635	4.984	1635	0.0302	
1636	4.984	1636	0.0347	
1637	4.975	1637	0.0347	
1638	4.975	1638	0.0302	
1639	4.984	1639	0.0302	
1640	4.984	1640	0.0349	
1641	4.976	1641	0.0349	
1642	4.976	1642	0.0300	
1643	4.984	1643	0.0300	
1644	4.984	1644	0.0347	
1645	4.976	1645	0.0347	
1646	4.976	1646	0.0302	
1647	4.984	1647	0.0302	
1648	4.984	1648	0.0339	
1649	4.979	1649	0.0339	
1650	4.979	1650	0.0300	
1651	4.984	1651	0.0300	
1652	4.984	1652	0.0339	
1653	4.979	1653	0.0339	
1654	4.979	1654	0.0302	
1655	4.984	1655	0.0302	
1656	4.984	1656	0.0371	
1657	4.979	1657	0.0371	
1658	4.979	1658	0.0302	
1659	4.984	1659	0.0302	
1660	4.984	1660	0.0375	
1661	4.980	1661	0.0375	
1662	4.980	1662	0.0294	
1663	4.984	1663	0.0294	
1664	4.984	1664	0.0377	
1665	4.979	1665	0.0377	
1666	4.979	1666	0.0300	
1667	4.984	1667	0.0300	
1668	4.984	1668	0.0382	
1669	4.981	1669	0.0382	
1670	4.981	1670	0.0300	
1671	4.984	1671	0.0300	
1672	4.984	1672	0.0384	
1673	4.981	1673	0.0384	
1674	4.981	1674	0.0302	
1675	4.984	1675	0.0302	
1676	4.984	1676	0.0384	
1677	4.980	1677	0.0384	
1678	4.980	1678	0.0302	
1679	4.984	1679	0.0302	
1680	4.984	1680	0.0380	
1681	4.983	1681	0.0380	
1682	4.983	1682	0.0302	
1683	4.984	1683	0.0302	
1684	4.984	1684	0.0379	
1685	4.983	1685	0.0379	
1686	4.983	1686	0.0302	
1687	4.984	1687	0.0302	
1688	4.984	1688	0.0718	
1689	4.983	1689	0.0718	
1690	4.983	1690	0.0300	
1691	4.984	1691	0.0300	
1692	4.984	1692	0.0718	
1693	4.983	1693	0.0718	
1694	4.983	1694	0.0294	
1695	4.984	1695	0.0294	
1696	4.984	1696	0.0718	
1697	4.983	1697	0.0718	
1698	4.983	1698	0.0294	
1699	4.983	1699	0.0294	
1700	4.983	1700	0.0720	
1701	4.984	1701	0.0720	
1702	4.984	1702	0.0300	
1703	4.983	1703	0.0300	
1704	4.983	1704	0.0720	
1705	4.984	1705	0.0720	
1706	4.984	1706	0.0302	
1707	4.983	1707	0.0302	
1708	4.983	1708	0.0716	
1709	4.984	1709	0.0716	
1710	4.984	1710	0.0307	
1711	4.983	1711	0.0307	
1712	4.983	1712	0.0716	
1713	4.984	1713	0.0716	
1714	4.984	1714	0.0302	
1715	4.984	1715	0.0302	
1716	4.984	1716	0.0862	
1717	4.984	1717	0.0862	
1718	4.984	1718	0.0302	
1719	4.984	1719	0.0302	
1720	4.984	1720	0.0864	
1721	4.983	1721	0.0864	
1722	4.983	1722	0.0296	
1723	4.983	1723	0.0296	
1724	4.983	1724	0.0862	
1725	4.984	1725	0.0862	
1726	4.984	1726	0.0294	
1727	4.983	1727	0.0294	
1728	4.983	1728	0.0864	
1729	4.985	1729	0.0864	
1730	4.985	1730	0.0298	
1731	4.983	1731	0.0298	
1732	4.983	1732	0.0874	
1733	4.984	1733	0.0874	
1734	4.984	1734	0.0302	
1735	4.983	1735	0.0302	
1736	4.983	1736	0.0862	
1737	4.984	1737	0.0862	
1738	4.984	1738	0.0300	
1739	4.983	1739	0.0300	
1740	4.983	1740	0.0852	
1741	4.984	1741	0.0852	
1742	4.984	1742	0.0300	
1743	4.984	1743	0.0300	
1744	4.984	1744	0.0578	
1745	4.984	1745	0.0578	
1746	4.984	1746	0.0302	
1747	4.984	1747	0.0302	
1748	4.984	1748	0.0580	
1749	4.984	1749	0.0580	
1750	4.984	1750	0.0294	
1751	4.983	1751	0.0294	
1752	4.983	1752	0.0580	
1753	4.984	1753	0.0580	
1754	4.984	1754	0.0294	
1755	4.983	1755	0.0294	
1756	4.983	1756	0.0578	
1757	4.985	1757	0.0578	
1758	4.985	1758	0.0300	
1759	4.983	1759	0.0300	
1760	4.983	1760	0.0580	
1761	4.985	1761	0.0580	
1762	4.985	1762	0.0302	
1763	4.983	1763	0.0302	
1764	4.983	1764	0.0580	
1765	4.985	1765	0.0580	
1766	4.985	1766	0.0302	
1767	4.983	1767	0.0302	
1768	4.983	1768	0.0572	
1769	4.984	1769	0.0572	
1770	4.984	1770	0.0302	
1771	4.984	1771	0.0302	
1772	4.984	1772	0.0343	
1773	4.984	1773	0.0343	
1774	4.984	1774	0.0302	
1775	4.984	1775	0.0302	
1776	4.984	1776	0.0345	
1777	4.984	1777	0.0345	
1778	4.984	1778	0.0294	
1779	4.978	1779	0.0294	
1780	4.978	1780	0.0345	
1781	4.984	1781	0.0345	
1782	4.984	1782	0.0300	
1783	4.978	1783	0.0300	
1784	4.978	1784	0.0343	
1785	4.985	1785	0.0343	
1786	4.985	1786	0.0315	
1787	4.978	1787	0.0315	
1788	4.978	1788	0.0345	
1789	4.984	1789	0.0345	
1790	4.984	1790	0.0317	
1791	4.978	1791	0.0317	
1792	4.978	1792	0.0337	
1793	4.984	1793	0.0337	
1794	4.984	1794	0.0317	
1795	4.978	1795	0.0317	
1796	4.978	1796	0.0337	
1797	4.984	1797	0.0337	
1798	4.984	1798	0.0315	
1799	4.978	1799	0.0315	
1800	4.978	1800	0.0337	
1801	4.984	1801	0.0337	
1802	4.984	1802	0.0317	
1803	4.978	1803	0.0317	
1804	4.978	1804	0.0316	
1805	4.984	1805	0.0316	
1806	4.984	1806	0.0313	
1807	4.975	1807	0.0313	
1808	4.975	1808	0.0311	
1809	4.984	1809	0.0311	
1810	4.984	1810	0.0310	
1811	4.975	1811	0.0310	
1812	4.975	1812	0.0309	
1813	4.984	1813	0.0309	
1814	4.984	1814	0.0310	
1815	4.975	1815	0.0310	
1816	4.975	1816	0.0309	
1817	4.985	1817	0.0309	
1818	4.985	1818	0.0347	
1819	4.975	1819	0.0347	
1820	4.975	1820	0.0309	
1821	4.984	1821	0.0309	
1822	4.984	1822	0.0345	
1823	4.975	1823	0.0345	
1824	4.975	1824	0.0303	
1825	4.984	1825	0.0303	
1826	4.984	1826	0.0347	
1827	4.975	1827	0.0347	
1828	4.975	1828	0.0302	
1829	4.984	1829	0.0302	
1830	4.984	1830	0.0347	
1831	4.976	1831	0.0347	
1832	4.976	1832	0.0302	
1833	4.983	1833	0.0302	
1834	4.983	1834	0.0347	
1835	4.976	1835	0.0347	
1836	4.976	1836	0.0300	
1837	4.984	1837	0.0300	
1838	4.984	1838	0.0339	
1839	4.979	1839	0.0339	
1840	4.979	1840	0.0302	
1841	4.984	1841	0.0302	
1842	4.984	1842	0.0339	
1843	4.979	1843	0.0339	
1844	4.979	1844	0.0302	
1845	4.984	1845	0.0302	
1846	4.984	1846	0.0371	
1847	4.979	1847	0.0371	
1848	4.979	1848	0.0302	
1849	4.985	1849	0.0302	
1850	4.985	1850	0.0377	
1851	4.979	1851	0.0377	
