Read times,Voltage(V),Current(A),Power (W),,,
16272,4.987,0.03,0.14961,,,
16273,4.987,0.0347,0.1730489,,,
16274,4.981,0.0347,0.1728407,,,
16275,4.981,0.0302,0.1504262,,,
16276,4.987,0.0302,0.1506074,,,
16277,4.987,0.0351,0.1750437,,,
16278,4.981,0.0351,0.1748331,,,
16279,4.981,0.0294,0.1464414,,,
16280,4.986,0.0294,0.1465884,,,
16281,4.986,0.0351,0.1750086,,,
16282,4.981,0.0351,0.1748331,,,
16283,4.981,0.0296,0.1474376,,,
16284,4.986,0.0296,0.1475856,,,
16285,4.986,0.0349,0.1740114,,,
16286,4.982,0.0349,0.1738718,,,
16287,4.982,0.03,0.14946,,,
16288,4.986,0.03,0.14958,,,
16289,4.986,0.0349,0.1740114,,,
16290,4.982,0.0349,0.1738718,,,
16291,4.982,0.0302,0.1504564,,,
16292,4.986,0.0302,0.1505772,,,
16293,4.986,0.0345,0.172017,,,
16294,4.985,0.0345,0.1719825,,,
16295,4.985,0.0302,0.150547,,,
16296,4.986,0.0302,0.1505772,,,
16297,4.986,0.0343,0.1710198,,,
16298,4.985,0.0343,0.1709855,,,
16299,4.985,0.0302,0.150547,,,
16300,4.987,0.0302,0.1506074,,,
16301,4.987,0.0607,0.3027109,,,
16302,4.985,0.0607,0.3025895,,,
16303,4.985,0.0302,0.150547,,,
16304,4.987,0.0302,0.1506074,,,
16305,4.987,0.0609,0.3037083,,,
16306,4.985,0.0609,0.3035865,,,
16307,4.985,0.0302,0.150547,,,
16308,4.987,0.0302,0.1506074,,,
16309,4.987,0.0609,0.3037083,,,
16310,4.985,0.0609,0.3035865,,,
16311,4.985,0.0294,0.146559,,,
16312,4.986,0.0294,0.1465884,,,
16313,4.986,0.0609,0.3036474,,,
16314,4.985,0.0609,0.3035865,,,
16315,4.985,0.0294,0.146559,,,
16316,4.986,0.0294,0.1465884,,,
16317,4.986,0.0611,0.3046446,,,
16318,4.986,0.0611,0.3046446,,,
16319,4.986,0.0302,0.1505772,,,
16320,4.986,0.0302,0.1505772,,,
16321,4.986,0.0606,0.3021516,,,
16322,4.986,0.0606,0.3021516,,,
16323,4.986,0.0302,0.1505772,,,
16324,4.986,0.0302,0.1505772,,,
16325,4.986,0.0606,0.3021516,,,
16326,4.986,0.0606,0.3021516,,,
16327,4.986,0.03,0.14958,,,
16328,4.987,0.03,0.14961,,,
16329,4.987,0.0864,0.4308768,,,
16330,4.986,0.0864,0.4307904,,,
16331,4.986,0.0307,0.1530702,,,
16332,4.987,0.0307,0.1531009,,,
16333,4.987,0.0866,0.4318742,,,
16334,4.986,0.0866,0.4317876,,,
16335,4.986,0.0294,0.1465884,,,
16336,4.986,0.0294,0.1465884,,,
16337,4.986,0.0864,0.4307904,,,
16338,4.986,0.0864,0.4307904,,,
16339,4.986,0.0296,0.1475856,,,
16340,4.986,0.0296,0.1475856,,,
16341,4.986,0.0864,0.4307904,,,
16342,4.987,0.0864,0.4308768,,,
16343,4.987,0.03,0.14961,,,
16344,4.985,0.03,0.14955,,,
16345,4.985,0.0866,0.431701,,,
16346,4.987,0.0866,0.4318742,,,
16347,4.987,0.0298,0.1486126,,,
16348,4.985,0.0298,0.148553,,,
16349,4.985,0.0858,0.427713,,,
16350,4.986,0.0858,0.4277988,,,
16351,4.986,0.03,0.14958,,,
16352,4.985,0.03,0.14955,,,
16353,4.985,0.0872,0.434692,,,
16354,4.986,0.0872,0.4347792,,,
16355,4.986,0.0302,0.1505772,,,
16356,4.986,0.0302,0.1505772,,,
16357,4.986,0.0683,0.3405438,,,
16358,4.986,0.0683,0.3405438,,,
16359,4.986,0.0302,0.1505772,,,
16360,4.986,0.0302,0.1505772,,,
16361,4.986,0.0681,0.3395466,,,
16362,4.986,0.0681,0.3395466,,,
16363,4.986,0.0294,0.1465884,,,
16364,4.986,0.0294,0.1465884,,,
16365,4.986,0.0681,0.3395466,,,
16366,4.986,0.0681,0.3395466,,,
16367,4.986,0.0294,0.1465884,,,
16368,4.985,0.0294,0.146559,,,
16369,4.985,0.0683,0.3404755,,,
16370,4.986,0.0683,0.3405438,,,
16371,4.986,0.0294,0.1465884,,,
16372,4.985,0.0294,0.146559,,,
16373,4.985,0.0681,0.3394785,,,
16374,4.987,0.0681,0.3396147,,,
16375,4.987,0.0307,0.1531009,,,
16376,4.985,0.0307,0.1530395,,,
16377,4.985,0.0679,0.3384815,,,
16378,4.987,0.0679,0.3386173,,,
16379,4.987,0.0302,0.1506074,,,
16380,4.985,0.0302,0.150547,,,
16381,4.985,0.0673,0.3354905,,,
16382,4.986,0.0673,0.3355578,,,
16383,4.986,0.0302,0.1505772,,,
16384,4.985,0.0302,0.150547,,,
16385,4.985,0.0671,0.3344935,,,
16386,4.986,0.0671,0.3345606,,,
16387,4.986,0.0302,0.1505772,,,
16388,4.986,0.0302,0.1505772,,,
16389,4.986,0.0351,0.1750086,,,
16390,4.986,0.0351,0.1750086,,,
16391,4.986,0.0302,0.1505772,,,
16392,4.986,0.0302,0.1505772,,,
16393,4.986,0.0353,0.1760058,,,
16394,4.986,0.0353,0.1760058,,,
16395,4.986,0.0294,0.1465884,,,
16396,4.982,0.0294,0.1464708,,,
16397,4.982,0.0353,0.1758646,,,
16398,4.986,0.0353,0.1760058,,,
16399,4.986,0.0294,0.1465884,,,
16400,4.982,0.0294,0.1464708,,,
16401,4.982,0.0353,0.1758646,,,
16402,4.987,0.0353,0.1760411,,,
16403,4.987,0.0303,0.1511061,,,
16404,4.982,0.0303,0.1509546,,,
16405,4.982,0.0353,0.1758646,,,
16406,4.987,0.0353,0.1760411,,,
16407,4.987,0.0307,0.1531009,,,
16408,4.982,0.0307,0.1529474,,,
16409,4.982,0.0347,0.1728754,,,
16410,4.986,0.0347,0.1730142,,,
16411,4.986,0.0305,0.152073,,,
16412,4.982,0.0305,0.151951,,,
16413,4.982,0.0349,0.1738718,,,
16414,4.986,0.0349,0.1740114,,,
16415,4.986,0.0305,0.152073,,,
16416,4.983,0.0305,0.1519815,,,
16417,4.983,0.0321,0.1599543,,,
16418,4.986,0.0321,0.1600506,,,
16419,4.986,0.0305,0.152073,,,
16420,4.983,0.0305,0.1519815,,,
16421,4.983,0.0323,0.1609509,,,
16422,4.987,0.0323,0.1610801,,,
16423,4.987,0.0335,0.1670645,,,
16424,4.978,0.0335,0.166763,,,
16425,4.978,0.0321,0.1597938,,,
16426,4.987,0.0321,0.1600827,,,
16427,4.987,0.0335,0.1670645,,,
16428,4.978,0.0335,0.166763,,,
16429,4.978,0.0315,0.156807,,,
16430,4.986,0.0315,0.157059,,,
16431,4.986,0.0337,0.1680282,,,
16432,4.978,0.0337,0.1677586,,,
16433,4.978,0.0315,0.156807,,,
16434,4.986,0.0315,0.157059,,,
16435,4.986,0.0337,0.1680282,,,
16436,4.978,0.0337,0.1677586,,,
16437,4.978,0.0315,0.156807,,,
16438,4.986,0.0315,0.157059,,,
16439,4.986,0.0337,0.1680282,,,
16440,4.979,0.0337,0.1677923,,,
16441,4.979,0.0302,0.1503658,,,
16442,4.986,0.0302,0.1505772,,,
16443,4.986,0.0331,0.1650366,,,
16444,4.98,0.0331,0.164838,,,
16445,4.98,0.0302,0.150396,,,
16446,4.986,0.0302,0.1505772,,,
16447,4.986,0.0331,0.1650366,,,
16448,4.98,0.0331,0.164838,,,
16449,4.98,0.0302,0.150396,,,
16450,4.987,0.0302,0.1506074,,,
16451,4.987,0.0351,0.1750437,,,
16452,4.98,0.0351,0.174798,,,
16453,4.98,0.0302,0.150396,,,
16454,4.987,0.0302,0.1506074,,,
16455,4.987,0.0349,0.1740463,,,
16456,4.979,0.0349,0.1737671,,,
16457,4.979,0.0292,0.1453868,,,
16458,4.986,0.0292,0.1455912,,,
16459,4.986,0.0349,0.1740114,,,
16460,4.979,0.0349,0.1737671,,,
16461,4.979,0.0294,0.1463826,,,
16462,4.986,0.0294,0.1465884,,,
16463,4.986,0.0351,0.1750086,,,
16464,4.981,0.0351,0.1748331,,,
16465,4.981,0.03,0.14943,,,
16466,4.986,0.03,0.14958,,,
16467,4.986,0.0349,0.1740114,,,
16468,4.981,0.0349,0.1738369,,,
16469,4.981,0.0303,0.1509243,,,
16470,4.986,0.0303,0.1510758,,,
16471,4.986,0.0353,0.1760058,,,
16472,4.98,0.0353,0.175794,,,
16473,4.98,0.0302,0.150396,,,
16474,4.986,0.0302,0.1505772,,,
16475,4.986,0.0343,0.1710198,,,
16476,4.985,0.0343,0.1709855,,,
16477,4.985,0.0302,0.150547,,,
16478,4.987,0.0302,0.1506074,,,
16479,4.987,0.0507,0.2528409,,,
16480,4.984,0.0507,0.2526888,,,
16481,4.984,0.0302,0.1505168,,,
16482,4.987,0.0302,0.1506074,,,
16483,4.987,0.0511,0.2548357,,,
16484,4.984,0.0511,0.2546824,,,
16485,4.984,0.0302,0.1505168,,,
16486,4.987,0.0302,0.1506074,,,
16487,4.987,0.0507,0.2528409,,,
16488,4.984,0.0507,0.2526888,,,
16489,4.984,0.0294,0.1465296,,,
16490,4.986,0.0294,0.1465884,,,
16491,4.986,0.0519,0.2587734,,,
16492,4.985,0.0519,0.2587215,,,
16493,4.985,0.03,0.14955,,,
16494,4.986,0.03,0.14958,,,
16495,4.986,0.0499,0.2488014,,,
16496,4.986,0.0499,0.2488014,,,
16497,4.986,0.03,0.14958,,,
16498,4.986,0.03,0.14958,,,
16499,4.986,0.0499,0.2488014,,,
16500,4.986,0.0499,0.2488014,,,
16501,4.986,0.0302,0.1505772,,,
16502,4.986,0.0302,0.1505772,,,
16503,4.986,0.0499,0.2488014,,,
16504,4.986,0.0499,0.2488014,,,
16505,4.986,0.03,0.14958,,,
16506,4.987,0.03,0.14961,,,
16507,4.987,0.0835,0.4164145,,,
16508,4.986,0.0835,0.416331,,,
16509,4.986,0.0302,0.1505772,,,
16510,4.987,0.0302,0.1506074,,,
16511,4.987,0.0833,0.4154171,,,
16512,4.986,0.0833,0.4153338,,,
16513,4.986,0.0302,0.1505772,,,
16514,4.987,0.0302,0.1506074,,,
16515,4.987,0.0833,0.4154171,,,
16516,4.986,0.0833,0.4153338,,,
16517,4.986,0.0294,0.1465884,,,
16518,4.986,0.0294,0.1465884,,,
16519,4.986,0.0833,0.4153338,,,
16520,4.986,0.0833,0.4153338,,,
16521,4.986,0.03,0.14958,,,
16522,4.985,0.03,0.14955,,,
16523,4.985,0.0833,0.4152505,,,
16524,4.986,0.0833,0.4153338,,,
16525,4.986,0.0302,0.1505772,,,
16526,4.986,0.0302,0.1505772,,,
16527,4.986,0.0833,0.4153338,,,
16528,4.986,0.0833,0.4153338,,,
16529,4.986,0.0302,0.1505772,,,
16530,4.985,0.0302,0.150547,,,
16531,4.985,0.0827,0.4122595,,,
16532,4.986,0.0827,0.4123422,,,
16533,4.986,0.0302,0.1505772,,,
16534,4.986,0.0302,0.1505772,,,
16535,4.986,0.0805,0.401373,,,
16536,4.986,0.0805,0.401373,,,
16537,4.986,0.0302,0.1505772,,,
16538,4.986,0.0302,0.1505772,,,
16539,4.986,0.0809,0.4033674,,,
16540,4.986,0.0809,0.4033674,,,
16541,4.986,0.0294,0.1465884,,,
16542,4.985,0.0294,0.146559,,,
16543,4.985,0.0811,0.4042835,,,
16544,4.985,0.0811,0.4042835,,,
16545,4.985,0.0294,0.146559,,,
16546,4.985,0.0294,0.146559,,,
16547,4.985,0.0815,0.4062775,,,
16548,4.987,0.0815,0.4064405,,,
16549,4.987,0.03,0.14961,,,
16550,4.985,0.03,0.14955,,,
16551,4.985,0.0817,0.4072745,,,
16552,4.987,0.0817,0.4074379,,,
16553,4.987,0.0302,0.1506074,,,
16554,4.985,0.0302,0.150547,,,
16555,4.985,0.0813,0.4052805,,,
16556,4.987,0.0813,0.4054431,,,
16557,4.987,0.0302,0.1506074,,,
16558,4.985,0.0302,0.150547,,,
16559,4.985,0.0813,0.4052805,,,
16560,4.986,0.0813,0.4053618,,,
16561,4.986,0.0302,0.1505772,,,
16562,4.986,0.0302,0.1505772,,,
16563,4.986,0.0489,0.2438154,,,
16564,4.986,0.0489,0.2438154,,,
16565,4.986,0.0302,0.1505772,,,
16566,4.986,0.0302,0.1505772,,,
16567,4.986,0.0491,0.2448126,,,
16568,4.986,0.0491,0.2448126,,,
16569,4.986,0.0302,0.1505772,,,
16570,4.986,0.0302,0.1505772,,,
16571,4.986,0.0487,0.2428182,,,
16572,4.986,0.0487,0.2428182,,,
16573,4.986,0.0294,0.1465884,,,
16574,4.984,0.0294,0.1465296,,,
16575,4.984,0.0485,0.241724,,,
16576,4.987,0.0485,0.2418695,,,
16577,4.987,0.03,0.14961,,,
16578,4.984,0.03,0.14952,,,
16579,4.984,0.0489,0.2437176,,,
16580,4.987,0.0489,0.2438643,,,
16581,4.987,0.0302,0.1506074,,,
16582,4.984,0.0302,0.1505168,,,
16583,4.984,0.0481,0.2397304,,,
16584,4.986,0.0481,0.2398266,,,
16585,4.986,0.0303,0.1510758,,,
16586,4.984,0.0303,0.1510152,,,
16587,4.984,0.0481,0.2397304,,,
16588,4.986,0.0481,0.2398266,,,
16589,4.986,0.03,0.14958,,,
16590,4.985,0.03,0.14955,,,
16591,4.985,0.0335,0.1669975,,,
16592,4.986,0.0335,0.167031,,,
16593,4.986,0.0302,0.1505772,,,
16594,4.985,0.0302,0.150547,,,
16595,4.985,0.0337,0.1679945,,,
16596,4.986,0.0337,0.1680282,,,
16597,4.986,0.0294,0.1465884,,,
16598,4.979,0.0294,0.1463826,,,
16599,4.979,0.0335,0.1667965,,,
16600,4.987,0.0335,0.1670645,,,
16601,4.987,0.0323,0.1610801,,,
16602,4.979,0.0323,0.1608217,,,
16603,4.979,0.0337,0.1677923,,,
16604,4.987,0.0337,0.1680619,,,
16605,4.987,0.0323,0.1610801,,,
16606,4.979,0.0323,0.1608217,,,
16607,4.979,0.0337,0.1677923,,,
16608,4.987,0.0337,0.1680619,,,
16609,4.987,0.0323,0.1610801,,,
16610,4.979,0.0323,0.1608217,,,
16611,4.979,0.0326,0.1623154,,,
16612,4.987,0.0326,0.1625762,,,
16613,4.987,0.0324,0.1615788,,,
16614,4.979,0.0324,0.1613196,,,
16615,4.979,0.0326,0.1623154,,,
16616,4.986,0.0326,0.1625436,,,
16617,4.986,0.0324,0.1615464,,,
16618,4.98,0.0324,0.161352,,,
16619,4.98,0.03,0.1494,,,
16620,4.986,0.03,0.14958,,,
16621,4.986,0.0323,0.1610478,,,
16622,4.98,0.0323,0.160854,,,
16623,4.98,0.0303,0.150894,,,
16624,4.986,0.0303,0.1510758,,,
16625,4.986,0.0317,0.1580562,,,
16626,4.978,0.0317,0.1578026,,,
16627,4.978,0.0303,0.1508334,,,
16628,4.987,0.0303,0.1511061,,,
16629,4.987,0.0349,0.1740463,,,
16630,4.978,0.0349,0.1737322,,,
16631,4.978,0.0303,0.1508334,,,
16632,4.987,0.0303,0.1511061,,,
16633,4.987,0.0351,0.1750437,,,
16634,4.978,0.0351,0.1747278,,,
16635,4.978,0.0298,0.1483444,,,
16636,4.987,0.0298,0.1486126,,,
16637,4.987,0.0351,0.1750437,,,
16638,4.978,0.0351,0.1747278,,,
16639,4.978,0.0298,0.1483444,,,
16640,4.986,0.0298,0.1485828,,,
16641,4.986,0.0349,0.1740114,,,
16642,4.979,0.0349,0.1737671,,,
16643,4.979,0.0298,0.1483742,,,
16644,4.986,0.0298,0.1485828,,,
16645,4.986,0.0349,0.1740114,,,
16646,4.979,0.0349,0.1737671,,,
16647,4.979,0.0302,0.1503658,,,
16648,4.986,0.0302,0.1505772,,,
16649,4.986,0.0351,0.1750086,,,
16650,4.979,0.0351,0.1747629,,,
16651,4.979,0.0307,0.1528553,,,
16652,4.986,0.0307,0.1530702,,,
16653,4.986,0.0343,0.1710198,,,
16654,4.982,0.0343,0.1708826,,,
16655,4.982,0.03,0.14946,,,
16656,4.987,0.03,0.14961,,,
16657,4.987,0.0392,0.1954904,,,
16658,4.983,0.0392,0.1953336,,,
16659,4.983,0.0302,0.1504866,,,
16660,4.987,0.0302,0.1506074,,,
16661,4.987,0.0392,0.1954904,,,
16662,4.983,0.0392,0.1953336,,,
16663,4.983,0.0294,0.1465002,,,
16664,4.986,0.0294,0.1465884,,,
16665,4.986,0.039,0.194454,,,
16666,4.982,0.039,0.194298,,,
16667,4.982,0.0296,0.1474672,,,
16668,4.986,0.0296,0.1475856,,,
16669,4.986,0.039,0.194454,,,
16670,4.983,0.039,0.194337,,,
16671,4.983,0.0296,0.1474968,,,
16672,4.986,0.0296,0.1475856,,,
16673,4.986,0.0388,0.1934568,,,
16674,4.983,0.0388,0.1933404,,,
16675,4.983,0.0302,0.1504866,,,
16676,4.986,0.0302,0.1505772,,,
16677,4.986,0.0388,0.1934568,,,
16678,4.983,0.0388,0.1933404,,,
16679,4.983,0.0302,0.1504866,,,
16680,4.986,0.0302,0.1505772,,,
16681,4.986,0.0379,0.1889694,,,
16682,4.985,0.0379,0.1889315,,,
16683,4.985,0.0302,0.150547,,,
16684,4.986,0.0302,0.1505772,,,
16685,4.986,0.038,0.189468,,,
16686,4.985,0.038,0.18943,,,
16687,4.985,0.0302,0.150547,,,
16688,4.987,0.0302,0.1506074,,,
16689,4.987,0.0716,0.3570692,,,
16690,4.985,0.0716,0.356926,,,
16691,4.985,0.0302,0.150547,,,
16692,4.987,0.0302,0.1506074,,,
16693,4.987,0.0716,0.3570692,,,
16694,4.986,0.0716,0.3569976,,,
16695,4.986,0.0294,0.1465884,,,
16696,4.986,0.0294,0.1465884,,,
16697,4.986,0.0712,0.3550032,,,
16698,4.985,0.0712,0.354932,,,
16699,4.985,0.0294,0.146559,,,
16700,4.986,0.0294,0.1465884,,,
16701,4.986,0.0714,0.3560004,,,
16702,4.987,0.0714,0.3560718,,,
16703,4.987,0.03,0.14961,,,
16704,4.986,0.03,0.14958,,,
16705,4.986,0.0714,0.3560004,,,
16706,4.986,0.0714,0.3560004,,,
16707,4.986,0.0302,0.1505772,,,
16708,4.986,0.0302,0.1505772,,,
16709,4.986,0.0702,0.3500172,,,
16710,4.986,0.0702,0.3500172,,,
16711,4.986,0.0302,0.1505772,,,
16712,4.985,0.0302,0.150547,,,
16713,4.985,0.0706,0.351941,,,
16714,4.986,0.0706,0.3520116,,,
16715,4.986,0.0303,0.1510758,,,
16716,4.987,0.0303,0.1511061,,,
16717,4.987,0.0862,0.4298794,,,
16718,4.986,0.0862,0.4297932,,,
16719,4.986,0.0302,0.1505772,,,
16720,4.987,0.0302,0.1506074,,,
16721,4.987,0.0864,0.4308768,,,
16722,4.986,0.0864,0.4307904,,,
16723,4.986,0.03,0.14958,,,
16724,4.986,0.03,0.14958,,,
16725,4.986,0.0864,0.4307904,,,
16726,4.986,0.0864,0.4307904,,,
16727,4.986,0.0294,0.1465884,,,
16728,4.985,0.0294,0.146559,,,
16729,4.985,0.0862,0.429707,,,
16730,4.987,0.0862,0.4298794,,,
16731,4.987,0.03,0.14961,,,
16732,4.985,0.03,0.14955,,,
16733,4.985,0.0866,0.431701,,,
16734,4.987,0.0866,0.4318742,,,
16735,4.987,0.03,0.14961,,,
16736,4.985,0.03,0.14955,,,
16737,4.985,0.0858,0.427713,,,
16738,4.986,0.0858,0.4277988,,,
16739,4.986,0.0302,0.1505772,,,
16740,4.985,0.0302,0.150547,,,
16741,4.985,0.0856,0.426716,,,
16742,4.986,0.0856,0.4268016,,,
16743,4.986,0.0302,0.1505772,,,
16744,4.986,0.0302,0.1505772,,,
16745,4.986,0.0598,0.2981628,,,
16746,4.986,0.0598,0.2981628,,,
16747,4.986,0.03,0.14958,,,
16748,4.986,0.03,0.14958,,,
16749,4.986,0.06,0.29916,,,
16750,4.986,0.06,0.29916,,,
16751,4.986,0.0294,0.1465884,,,
16752,4.985,0.0294,0.146559,,,
16753,4.985,0.06,0.2991,,,
16754,4.986,0.06,0.29916,,,
16755,4.986,0.0294,0.1465884,,,
16756,4.985,0.0294,0.146559,,,
16757,4.985,0.0596,0.297106,,,
16758,4.987,0.0596,0.2972252,,,
16759,4.987,0.0302,0.1506074,,,
16760,4.985,0.0302,0.150547,,,
16761,4.985,0.0596,0.297106,,,
16762,4.987,0.0596,0.2972252,,,
16763,4.987,0.0302,0.1506074,,,
16764,4.985,0.0302,0.150547,,,
16765,4.985,0.0588,0.293118,,,
16766,4.986,0.0588,0.2931768,,,
16767,4.986,0.0319,0.1590534,,,
16768,4.985,0.0319,0.1590215,,,
16769,4.985,0.0586,0.292121,,,
16770,4.986,0.0586,0.2921796,,,
16771,4.986,0.0302,0.1505772,,,
16772,4.986,0.0302,0.1505772,,,
16773,4.986,0.0347,0.1730142,,,
16774,4.986,0.0347,0.1730142,,,
16775,4.986,0.0302,0.1505772,,,
16776,4.986,0.0302,0.1505772,,,
16777,4.986,0.0347,0.1730142,,,
16778,4.986,0.0347,0.1730142,,,
16779,4.986,0.0296,0.1475856,,,
16780,4.981,0.0296,0.1474376,,,
16781,4.981,0.0347,0.1728407,,,
16782,4.986,0.0347,0.1730142,,,
16783,4.986,0.0294,0.1465884,,,
16784,4.981,0.0294,0.1464414,,,
16785,4.981,0.0347,0.1728407,,,
16786,4.987,0.0347,0.1730489,,,
16787,4.987,0.0315,0.1570905,,,
16788,4.981,0.0315,0.1569015,,,
16789,4.981,0.0347,0.1728407,,,
16790,4.987,0.0347,0.1730489,,,
16791,4.987,0.0315,0.1570905,,,
16792,4.981,0.0315,0.1569015,,,
16793,4.981,0.0339,0.1688559,,,
16794,4.986,0.0339,0.1690254,,,
16795,4.986,0.0313,0.1560618,,,
16796,4.981,0.0313,0.1559053,,,
16797,4.981,0.0339,0.1688559,,,
16798,4.986,0.0339,0.1690254,,,
16799,4.986,0.0313,0.1560618,,,
16800,4.981,0.0313,0.1559053,,,
16801,4.981,0.0339,0.1688559,,,
16802,4.986,0.0339,0.1690254,,,
16803,4.986,0.0313,0.1560618,,,
16804,4.982,0.0313,0.1559366,,,
16805,4.982,0.0313,0.1559366,,,
16806,4.986,0.0313,0.1560618,,,
16807,4.986,0.0309,0.1540674,,,
16808,4.978,0.0309,0.1538202,,,
16809,4.978,0.0311,0.1548158,,,
16810,4.986,0.0311,0.1550646,,,
16811,4.986,0.0309,0.1540674,,,
16812,4.978,0.0309,0.1538202,,,
16813,4.978,0.0311,0.1548158,,,
16814,4.987,0.0311,0.1550957,,,
16815,4.987,0.0343,0.1710541,,,
16816,4.978,0.0343,0.1707454,,,
16817,4.978,0.0313,0.1558114,,,
16818,4.987,0.0313,0.1560931,,,
16819,4.987,0.0347,0.1730489,,,
16820,4.978,0.0347,0.1727366,,,
16821,4.978,0.0305,0.151829,,,
16822,4.986,0.0305,0.152073,,,
16823,4.986,0.0345,0.172017,,,
16824,4.978,0.0345,0.171741,,,
16825,4.978,0.0305,0.151829,,,
16826,4.986,0.0305,0.152073,,,
16827,4.986,0.0345,0.172017,,,
16828,4.979,0.0345,0.1717755,,,
16829,4.979,0.03,0.14937,,,
16830,4.986,0.03,0.14958,,,
16831,4.986,0.0347,0.1730142,,,
16832,4.979,0.0347,0.1727713,,,
16833,4.979,0.0302,0.1503658,,,
16834,4.986,0.0302,0.1505772,,,
16835,4.986,0.0339,0.1690254,,,
16836,4.982,0.0339,0.1688898,,,
16837,4.982,0.0302,0.1504564,,,
16838,4.986,0.0302,0.1505772,,,
16839,4.986,0.0341,0.1700226,,,
16840,4.981,0.0341,0.1698521,,,
16841,4.981,0.0302,0.1504262,,,
16842,4.987,0.0302,0.1506074,,,
16843,4.987,0.0349,0.1740463,,,
16844,4.981,0.0349,0.1738369,,,
16845,4.981,0.0302,0.1504262,,,
16846,4.987,0.0302,0.1506074,,,
16847,4.987,0.0351,0.1750437,,,
16848,4.981,0.0351,0.1748331,,,
16849,4.981,0.0294,0.1464414,,,
16850,4.986,0.0294,0.1465884,,,
16851,4.986,0.0351,0.1750086,,,
16852,4.981,0.0351,0.1748331,,,
16853,4.981,0.0294,0.1464414,,,
16854,4.986,0.0294,0.1465884,,,
16855,4.986,0.0351,0.1750086,,,
16856,4.982,0.0351,0.1748682,,,
16857,4.982,0.0298,0.1484636,,,
16858,4.986,0.0298,0.1485828,,,
16859,4.986,0.0351,0.1750086,,,
16860,4.982,0.0351,0.1748682,,,
16861,4.982,0.0305,0.151951,,,
16862,4.986,0.0305,0.152073,,,
16863,4.986,0.0345,0.172017,,,
16864,4.986,0.0345,0.172017,,,
16865,4.986,0.0302,0.1505772,,,
16866,4.986,0.0302,0.1505772,,,
16867,4.986,0.0343,0.1710198,,,
16868,4.985,0.0343,0.1709855,,,
16869,4.985,0.03,0.14955,,,
16870,4.987,0.03,0.14961,,,
16871,4.987,0.0639,0.3186693,,,
16872,4.985,0.0639,0.3185415,,,
16873,4.985,0.0302,0.150547,,,
16874,4.987,0.0302,0.1506074,,,
16875,4.987,0.0641,0.3196667,,,
16876,4.985,0.0641,0.3195385,,,
16877,4.985,0.0294,0.146559,,,
16878,4.986,0.0294,0.1465884,,,
16879,4.986,0.0643,0.3205998,,,
16880,4.985,0.0643,0.3205355,,,
16881,4.985,0.0296,0.147556,,,
16882,4.986,0.0296,0.1475856,,,
16883,4.986,0.0643,0.3205998,,,
16884,4.986,0.0643,0.3205998,,,
16885,4.986,0.03,0.14958,,,
16886,4.986,0.03,0.14958,,,
16887,4.986,0.0641,0.3196026,,,
16888,4.986,0.0641,0.3196026,,,
16889,4.986,0.0302,0.1505772,,,
16890,4.986,0.0302,0.1505772,,,
16891,4.986,0.0633,0.3156138,,,
16892,4.986,0.0633,0.3156138,,,
16893,4.986,0.03,0.14958,,,
16894,4.986,0.03,0.14958,,,
16895,4.986,0.0635,0.316611,,,
16896,4.986,0.0635,0.316611,,,
16897,4.986,0.0302,0.1505772,,,
16898,4.987,0.0302,0.1506074,,,
16899,4.987,0.0864,0.4308768,,,
16900,4.986,0.0864,0.4307904,,,
16901,4.986,0.0302,0.1505772,,,
16902,4.987,0.0302,0.1506074,,,
16903,4.987,0.0864,0.4308768,,,
16904,4.986,0.0864,0.4307904,,,
16905,4.986,0.0311,0.1550646,,,
16906,4.985,0.0311,0.1550335,,,
16907,4.985,0.0864,0.430704,,,
16908,4.986,0.0864,0.4307904,,,
16909,4.986,0.0294,0.1465884,,,
16910,4.985,0.0294,0.146559,,,
16911,4.985,0.0866,0.431701,,,
16912,4.987,0.0866,0.4318742,,,
16913,4.987,0.0302,0.1506074,,,
16914,4.985,0.0302,0.150547,,,
16915,4.985,0.0866,0.431701,,,
16916,4.987,0.0866,0.4318742,,,
16917,4.987,0.0302,0.1506074,,,
16918,4.986,0.0302,0.1505772,,,
16919,4.986,0.0858,0.4277988,,,
16920,4.986,0.0858,0.4277988,,,
16921,4.986,0.0302,0.1505772,,,
16922,4.985,0.0302,0.150547,,,
16923,4.985,0.0858,0.427713,,,
16924,4.986,0.0858,0.4277988,,,
16925,4.986,0.0302,0.1505772,,,
16926,4.986,0.0302,0.1505772,,,
16927,4.986,0.0655,0.326583,,,
16928,4.986,0.0655,0.326583,,,
16929,4.986,0.0302,0.1505772,,,
16930,4.987,0.0302,0.1506074,,,
16931,4.987,0.0657,0.3276459,,,
16932,4.986,0.0657,0.3275802,,,
16933,4.986,0.0317,0.1580562,,,
16934,4.986,0.0317,0.1580562,,,
16935,4.986,0.0655,0.326583,,,
16936,4.986,0.0655,0.326583,,,
16937,4.986,0.0294,0.1465884,,,
16938,4.985,0.0294,0.146559,,,
16939,4.985,0.0651,0.3245235,,,
16940,4.987,0.0651,0.3246537,,,
16941,4.987,0.03,0.14961,,,
16942,4.985,0.03,0.14955,,,
16943,4.985,0.0653,0.3255205,,,
16944,4.987,0.0653,0.3256511,,,
16945,4.987,0.0302,0.1506074,,,
16946,4.985,0.0302,0.150547,,,
16947,4.985,0.0645,0.3215325,,,
