UNIXTIMECO2,,,
1580169915,932,12:05:15 AM,1/28/2020
1580169916,932,12:05:16 AM,1/28/2020
1580169917,932,12:05:17 AM,1/28/2020
1580169918,933,12:05:18 AM,1/28/2020
1580169919,933,12:05:19 AM,1/28/2020
1580169920,933,12:05:20 AM,1/28/2020
1580169921,934,12:05:21 AM,1/28/2020
1580169922,934,12:05:22 AM,1/28/2020
1580169923,934,12:05:23 AM,1/28/2020
1580169924,935,12:05:24 AM,1/28/2020
1580169925,935,12:05:25 AM,1/28/2020
1580169926,935,12:05:26 AM,1/28/2020
1580169927,935,12:05:27 AM,1/28/2020
1580169928,936,12:05:28 AM,1/28/2020
1580169929,935,12:05:29 AM,1/28/2020
1580169930,935,12:05:30 AM,1/28/2020
1580169931,934,12:05:31 AM,1/28/2020
1580169932,934,12:05:32 AM,1/28/2020
1580169933,933,12:05:33 AM,1/28/2020
1580169934,933,12:05:34 AM,1/28/2020
1580169935,933,12:05:35 AM,1/28/2020
1580169936,933,12:05:36 AM,1/28/2020
1580169938,933,12:05:38 AM,1/28/2020
1580169939,933,12:05:39 AM,1/28/2020
1580169940,933,12:05:40 AM,1/28/2020
1580169941,933,12:05:41 AM,1/28/2020
1580169942,933,12:05:42 AM,1/28/2020
1580169943,933,12:05:43 AM,1/28/2020
1580169944,933,12:05:44 AM,1/28/2020
1580169945,934,12:05:45 AM,1/28/2020
1580169946,933,12:05:46 AM,1/28/2020
1580169947,933,12:05:47 AM,1/28/2020
1580169948,933,12:05:48 AM,1/28/2020
1580169949,933,12:05:49 AM,1/28/2020
1580169950,933,12:05:50 AM,1/28/2020
1580169951,933,12:05:51 AM,1/28/2020
1580169952,933,12:05:52 AM,1/28/2020
1580169953,932,12:05:53 AM,1/28/2020
1580169954,932,12:05:54 AM,1/28/2020
1580169955,932,12:05:55 AM,1/28/2020
1580169956,932,12:05:56 AM,1/28/2020
1580169957,932,12:05:57 AM,1/28/2020
1580169958,932,12:05:58 AM,1/28/2020
1580169959,932,12:05:59 AM,1/28/2020
1580169960,932,12:06:00 AM,1/28/2020
1580169961,932,12:06:01 AM,1/28/2020
1580169962,932,12:06:02 AM,1/28/2020
1580169963,932,12:06:03 AM,1/28/2020
1580169964,931,12:06:04 AM,1/28/2020
1580169965,931,12:06:05 AM,1/28/2020
1580169966,931,12:06:06 AM,1/28/2020
1580169967,930,12:06:07 AM,1/28/2020
1580169969,930,12:06:09 AM,1/28/2020
1580169970,930,12:06:10 AM,1/28/2020
1580169971,930,12:06:11 AM,1/28/2020
1580169972,930,12:06:12 AM,1/28/2020
1580169973,931,12:06:13 AM,1/28/2020
1580169974,931,12:06:14 AM,1/28/2020
1580169975,931,12:06:15 AM,1/28/2020
1580169976,931,12:06:16 AM,1/28/2020
1580169977,931,12:06:17 AM,1/28/2020
1580169978,931,12:06:18 AM,1/28/2020
1580169979,931,12:06:19 AM,1/28/2020
1580169980,931,12:06:20 AM,1/28/2020
1580169981,931,12:06:21 AM,1/28/2020
