Unixtime,WindCyc,WindDir,ConcData,TempData
1625683231,5.0,118.0,527.0,39.0
1625683234,5.0,168.0,402.0,39.0
1625683237,4.0,174.0,419.0,38.0
1625683240,2.0,142.0,499.0,39.0
1625683243,2.0,141.0,520.0,39.0
1625683246,1.0,142.0,361.0,38.0
1625683249,2.0,122.0,540.0,38.0
1625683252,4.0,92.0,544.0,38.0
1625683255,7.0,111.0,451.0,38.0
1625683258,9.0,114.0,419.0,38.0
1625683261,8.0,102.0,351.0,38.0
1625683264,4.0,104.0,297.0,38.0
1625683267,4.0,123.0,309.0,38.0
1625683270,3.0,124.0,461.0,38.0
1625683273,3.0,127.0,432.0,38.0
1625683276,3.0,126.0,537.0,38.0
1625683279,4.0,127.0,469.0,38.0
1625683282,5.0,126.0,514.0,38.0
1625683285,6.0,139.0,488.0,38.0
1625683288,7.0,118.0,456.0,38.0
1625683291,5.0,129.0,523.0,38.0
1625683294,4.0,129.0,519.0,38.0
1625683297,3.0,129.0,481.0,38.0
1625683300,2.0,135.0,510.0,38.0
1625683303,2.0,139.0,440.0,38.0
1625683306,3.0,133.0,422.0,38.0
1625683309,4.0,91.0,367.0,38.0
1625683312,2.0,73.0,343.0,38.0
1625683315,3.0,78.0,352.0,38.0
1625683318,1.0,98.0,550.0,38.0
1625683321,2.0,102.0,506.0,38.0
1625683324,2.0,112.0,391.0,38.0
1625683327,2.0,110.0,462.0,38.0
1625683330,1.0,118.0,505.0,38.0
1625683333,2.0,130.0,500.0,38.0
1625683336,1.0,111.0,411.0,38.0
1625683339,1.0,69.0,441.0,38.0
1625683342,1.0,62.0,446.0,38.0
1625683345,1.0,48.0,459.0,38.0
1625683348,2.0,44.0,444.0,38.0
1625683351,2.0,49.0,450.0,38.0
1625683354,1.0,50.0,459.0,38.0
1625683357,2.0,51.0,447.0,38.0
1625683360,2.0,67.0,432.0,38.0
1625683363,2.0,53.0,436.0,38.0
1625683366,2.0,51.0,431.0,38.0
1625683369,1.0,47.0,474.0,38.0
1625683372,3.0,48.0,384.0,38.0
1625683375,2.0,48.0,536.0,38.0
1625683378,2.0,49.0,464.0,38.0
1625683381,3.0,57.0,433.0,38.0
1625683384,3.0,78.0,433.0,38.0
1625683387,3.0,52.0,463.0,38.0
1625683390,4.0,48.0,564.0,38.0
1625683393,4.0,78.0,549.0,38.0
1625683396,5.0,79.0,561.0,38.0
1625683399,5.0,95.0,518.0,38.0
1625683402,5.0,110.0,496.0,38.0
1625683405,7.0,100.0,400.0,38.0
1625683408,5.0,79.0,354.0,38.0
1625683411,5.0,66.0,288.0,38.0
1625683414,6.0,79.0,696.0,37.0
1625683417,5.0,98.0,585.0,37.0
1625683420,4.0,79.0,642.0,37.0
1625683423,4.0,90.0,497.0,37.0
1625683426,2.0,53.0,524.0,37.0
1625683429,3.0,64.0,530.0,37.0
1625683432,4.0,67.0,487.0,38.0
1625683435,3.0,74.0,404.0,37.0
1625683438,2.0,53.0,413.0,37.0
1625683441,5.0,69.0,438.0,38.0
1625683444,7.0,88.0,495.0,38.0
1625683447,5.0,105.0,507.0,37.0
1625683450,4.0,86.0,442.0,37.0
1625683453,3.0,129.0,492.0,37.0
1625683456,4.0,90.0,467.0,38.0
1625683459,3.0,85.0,413.0,38.0
1625683462,3.0,23.0,430.0,38.0
1625683465,4.0,68.0,460.0,38.0
1625683468,6.0,108.0,438.0,38.0
1625683471,8.0,51.0,415.0,38.0
1625683474,6.0,42.0,404.0,38.0
1625683477,7.0,62.0,145.0,37.0
1625683480,7.0,80.0,482.0,37.0
1625683483,6.0,67.0,498.0,37.0
1625683486,4.0,64.0,475.0,37.0
1625683489,4.0,66.0,519.0,37.0
1625683492,2.0,70.0,553.0,37.0
1625683495,1.0,69.0,501.0,37.0
1625683498,1.0,60.0,486.0,37.0
1625683501,0.0,61.0,475.0,37.0
1625683504,0.0,50.0,474.0,37.0
1625683507,1.0,51.0,478.0,37.0
1625683510,2.0,45.0,486.0,37.0
1625683513,1.0,27.0,483.0,37.0
1625683516,3.0,27.0,468.0,37.0
1625683519,3.0,20.0,451.0,38.0
1625683522,4.0,21.0,440.0,37.0
1625683525,6.0,41.0,441.0,38.0
1625683528,7.0,17.0,404.0,38.0
1625683531,7.0,22.0,439.0,37.0
1625683534,9.0,15.0,411.0,37.0
1625683537,7.0,23.0,472.0,37.0
1625683540,6.0,36.0,497.0,37.0
1625683543,5.0,16.0,525.0,37.0
1625683546,5.0,19.0,539.0,37.0
1625683549,3.0,31.0,477.0,37.0
1625683552,4.0,27.0,454.0,37.0
1625683555,5.0,45.0,520.0,37.0
1625683558,3.0,44.0,372.0,37.0
1625683561,5.0,60.0,447.0,37.0
1625683564,5.0,62.0,487.0,37.0
1625683567,7.0,68.0,499.0,37.0
1625683570,6.0,86.0,421.0,37.0
1625683573,6.0,60.0,407.0,37.0
1625683576,6.0,62.0,409.0,37.0
1625683579,5.0,59.0,413.0,37.0
1625683582,4.0,55.0,414.0,37.0
1625683585,4.0,62.0,411.0,37.0
1625683588,4.0,45.0,424.0,37.0
1625683591,5.0,22.0,430.0,37.0
1625683594,4.0,17.0,433.0,37.0
1625683597,4.0,13.0,422.0,37.0
1625683600,3.0,41.0,418.0,37.0
1625683603,4.0,13.0,419.0,37.0
1625683606,6.0,15.0,428.0,37.0
1625683609,7.0,13.0,443.0,37.0
1625683612,7.0,14.0,442.0,37.0
1625683615,5.0,29.0,438.0,37.0
1625683618,4.0,16.0,421.0,37.0
1625683621,3.0,14.0,429.0,36.0
1625683624,2.0,13.0,470.0,37.0
1625683627,2.0,13.0,550.0,36.0
1625683630,1.0,29.0,486.0,36.0
1625683633,2.0,13.0,490.0,37.0
1625683636,2.0,12.0,458.0,37.0
1625683639,3.0,13.0,451.0,37.0
1625683642,2.0,16.0,422.0,37.0
1625683645,2.0,53.0,432.0,37.0
1625683648,3.0,16.0,452.0,37.0
1625683651,3.0,21.0,544.0,37.0
1625683654,4.0,18.0,402.0,37.0
1625683657,4.0,16.0,206.0,37.0
1625683660,3.0,65.0,248.0,37.0
1625683663,3.0,24.0,294.0,37.0
1625683666,3.0,19.0,390.0,37.0
1625683669,3.0,38.0,493.0,37.0
1625683672,3.0,30.0,451.0,37.0
1625683675,2.0,65.0,468.0,37.0
1625683678,3.0,38.0,416.0,37.0
1625683681,2.0,30.0,495.0,37.0
1625683684,1.0,43.0,528.0,37.0
1625683687,1.0,42.0,516.0,37.0
1625683690,1.0,61.0,503.0,37.0
1625683693,1.0,54.0,496.0,37.0
1625683696,0.0,57.0,479.0,37.0
1625683699,1.0,40.0,467.0,37.0
1625683702,1.0,51.0,457.0,37.0
1625683705,1.0,66.0,465.0,37.0
1625683708,1.0,33.0,450.0,37.0
1625683711,2.0,38.0,420.0,37.0
1625683714,2.0,32.0,412.0,37.0
1625683717,1.0,40.0,566.0,37.0
1625683720,1.0,67.0,790.0,37.0
1625683723,1.0,38.0,492.0,37.0
1625683726,1.0,32.0,314.0,37.0
1625683729,2.0,42.0,372.0,37.0
1625683732,1.0,32.0,356.0,37.0
1625683735,2.0,66.0,327.0,37.0
1625683738,2.0,37.0,331.0,37.0
1625683741,2.0,31.0,389.0,37.0
1625683744,2.0,37.0,428.0,37.0
1625683747,2.0,38.0,420.0,37.0
1625683750,2.0,67.0,446.0,37.0
1625683753,2.0,20.0,423.0,36.0
1625683756,1.0,23.0,417.0,36.0
1625683759,2.0,15.0,417.0,37.0
1625683762,1.0,12.0,382.0,37.0
1625683765,1.0,41.0,371.0,37.0
1625683768,1.0,12.0,379.0,37.0
1625683771,1.0,13.0,369.0,37.0
1625683774,2.0,13.0,449.0,37.0
1625683777,3.0,12.0,354.0,37.0
1625683780,3.0,57.0,463.0,37.0
1625683783,2.0,35.0,504.0,37.0
1625683786,2.0,31.0,482.0,37.0
1625683789,2.0,37.0,457.0,37.0
1625683792,4.0,53.0,423.0,37.0
1625683795,3.0,69.0,439.0,37.0
1625683798,3.0,58.0,415.0,37.0
1625683801,2.0,58.0,438.0,37.0
1625683804,1.0,58.0,454.0,37.0
1625683807,1.0,60.0,487.0,37.0
1625683810,2.0,85.0,503.0,37.0
1625683813,2.0,62.0,514.0,37.0
1625683816,1.0,63.0,487.0,37.0
1625683819,1.0,62.0,497.0,37.0
1625683822,1.0,60.0,504.0,37.0
1625683825,1.0,85.0,581.0,37.0
1625683828,1.0,61.0,537.0,37.0
1625683831,1.0,59.0,481.0,37.0
1625683834,0.0,59.0,515.0,37.0
1625683837,1.0,57.0,492.0,37.0
1625683840,0.0,67.0,468.0,37.0
1625683843,0.0,58.0,485.0,38.0
1625683846,0.0,57.0,486.0,38.0
1625683849,0.0,55.0,476.0,38.0
1625683852,1.0,57.0,459.0,38.0
1625683855,0.0,70.0,444.0,38.0
1625683858,1.0,56.0,448.0,38.0
1625683861,1.0,58.0,441.0,38.0
1625683864,0.0,57.0,430.0,38.0
1625683867,1.0,58.0,441.0,38.0
1625683870,1.0,73.0,438.0,37.0
1625683873,1.0,57.0,438.0,37.0
1625683876,1.0,58.0,422.0,38.0
1625683879,1.0,57.0,390.0,38.0
1625683882,1.0,58.0,370.0,38.0
1625683885,1.0,72.0,361.0,38.0
1625683888,2.0,58.0,371.0,38.0
1625683891,1.0,56.0,379.0,38.0
1625683894,1.0,54.0,412.0,38.0
1625683897,1.0,55.0,483.0,38.0
1625683900,2.0,61.0,499.0,38.0
1625683903,1.0,44.0,498.0,38.0
1625683906,2.0,283.0,503.0,38.0
1625683909,3.0,281.0,504.0,38.0
1625683912,2.0,274.0,501.0,38.0
1625683915,1.0,248.0,495.0,38.0
1625683918,1.0,292.0,495.0,38.0
1625683921,1.0,279.0,495.0,38.0
1625683924,0.0,84.0,499.0,38.0
1625683927,0.0,107.0,493.0,38.0
1625683930,0.0,212.0,490.0,38.0
1625683933,0.0,268.0,475.0,38.0
1625683936,0.0,256.0,440.0,38.0
1625683939,0.0,246.0,340.0,39.0
1625683942,0.0,243.0,264.0,39.0
1625683945,0.0,308.0,299.0,39.0
1625683948,1.0,261.0,358.0,39.0
1625683951,1.0,321.0,363.0,39.0
1625683954,0.0,343.0,430.0,39.0
1625683957,1.0,318.0,474.0,39.0
1625683960,0.0,277.0,521.0,39.0
1625683963,1.0,333.0,525.0,39.0
1625683966,0.0,328.0,509.0,39.0
1625683969,3.0,74.0,478.0,39.0
1625683972,3.0,97.0,466.0,39.0
1625683975,4.0,97.0,446.0,39.0
1625683978,3.0,123.0,466.0,39.0
1625683981,2.0,130.0,483.0,39.0
1625683984,3.0,133.0,485.0,39.0
1625683987,4.0,82.0,486.0,39.0
1625683990,3.0,109.0,445.0,39.0
1625683993,3.0,129.0,455.0,39.0
1625683996,3.0,129.0,450.0,39.0
1625683999,3.0,68.0,457.0,39.0
1625684002,2.0,107.0,474.0,39.0
1625684005,2.0,71.0,521.0,39.0
1625684008,1.0,55.0,546.0,39.0
1625684011,0.0,55.0,473.0,39.0
1625684014,0.0,100.0,528.0,39.0
1625684017,0.0,122.0,555.0,39.0
1625684020,0.0,114.0,526.0,39.0
1625684023,1.0,76.0,360.0,39.0
1625684026,0.0,59.0,383.0,39.0
1625684029,1.0,77.0,414.0,39.0
1625684032,0.0,104.0,435.0,39.0
1625684035,1.0,60.0,446.0,39.0
1625684038,1.0,58.0,432.0,39.0
1625684041,1.0,57.0,437.0,39.0
1625684044,2.0,59.0,421.0,39.0
1625684047,2.0,56.0,408.0,39.0
1625684050,1.0,62.0,401.0,39.0
1625684053,2.0,54.0,416.0,40.0
1625684056,1.0,58.0,402.0,40.0
1625684059,1.0,56.0,411.0,40.0
1625684062,2.0,60.0,417.0,40.0
1625684065,2.0,82.0,401.0,40.0
1625684068,1.0,59.0,420.0,40.0
1625684071,1.0,62.0,449.0,40.0
1625684074,1.0,62.0,516.0,40.0
1625684077,1.0,82.0,569.0,40.0
1625684080,0.0,85.0,561.0,40.0
1625684083,0.0,85.0,545.0,40.0
1625684086,0.0,76.0,526.0,40.0
1625684089,0.0,64.0,499.0,40.0
1625684092,0.0,63.0,505.0,40.0
1625684095,0.0,64.0,492.0,40.0
1625684098,0.0,60.0,450.0,40.0
1625684101,0.0,61.0,454.0,40.0
1625684104,1.0,80.0,462.0,40.0
1625684107,0.0,66.0,436.0,40.0
1625684110,0.0,83.0,444.0,40.0
1625684113,0.0,62.0,448.0,40.0
1625684116,0.0,62.0,448.0,40.0
1625684119,0.0,59.0,445.0,41.0
1625684122,0.0,58.0,429.0,41.0
1625684125,1.0,62.0,431.0,40.0
1625684128,0.0,39.0,440.0,41.0
1625684131,0.0,19.0,440.0,40.0
1625684134,2.0,18.0,446.0,40.0
1625684137,1.0,14.0,428.0,40.0
1625684140,2.0,77.0,405.0,40.0
1625684143,2.0,12.0,458.0,40.0
1625684146,2.0,207.0,526.0,40.0
1625684149,3.0,154.0,628.0,40.0
1625684152,2.0,144.0,401.0,40.0
1625684155,2.0,323.0,123.0,40.0
1625684158,2.0,324.0,166.0,40.0
1625684161,1.0,325.0,274.0,40.0
1625684164,2.0,242.0,424.0,40.0
1625684167,2.0,237.0,485.0,40.0
1625684170,1.0,196.0,523.0,41.0
1625684173,0.0,201.0,525.0,41.0
1625684176,1.0,221.0,547.0,41.0
1625684179,0.0,243.0,546.0,41.0
1625684182,1.0,241.0,540.0,41.0
1625684185,0.0,280.0,524.0,41.0
1625684188,0.0,199.0,521.0,41.0
1625684191,1.0,224.0,518.0,41.0
1625684194,0.0,214.0,517.0,41.0
1625684197,0.0,241.0,522.0,41.0
1625684200,0.0,339.0,518.0,41.0
1625684203,1.0,219.0,513.0,41.0
1625684206,0.0,207.0,515.0,41.0
1625684209,2.0,255.0,514.0,41.0
1625684212,2.0,225.0,509.0,41.0
1625684215,2.0,196.0,501.0,41.0
1625684218,2.0,234.0,501.0,41.0
1625684221,2.0,262.0,495.0,42.0
1625684224,1.0,274.0,493.0,42.0
1625684227,2.0,243.0,496.0,42.0
1625684230,1.0,228.0,492.0,42.0
1625684233,1.0,145.0,494.0,42.0
1625684236,2.0,227.0,496.0,42.0
1625684239,1.0,168.0,491.0,42.0
1625684242,2.0,176.0,484.0,42.0
1625684245,3.0,180.0,485.0,42.0
1625684248,3.0,188.0,488.0,42.0
1625684251,3.0,180.0,499.0,42.0
1625684254,3.0,135.0,495.0,42.0
1625684257,4.0,200.0,475.0,42.0
1625684260,3.0,216.0,504.0,42.0
1625684263,4.0,167.0,443.0,42.0
1625684266,3.0,173.0,460.0,42.0
1625684269,3.0,226.0,467.0,42.0
1625684272,2.0,233.0,445.0,42.0
1625684275,2.0,198.0,454.0,42.0
1625684278,2.0,201.0,457.0,42.0
1625684281,2.0,142.0,465.0,42.0
1625684284,1.0,178.0,456.0,42.0
1625684287,0.0,165.0,450.0,42.0
1625684290,1.0,206.0,459.0,42.0
1625684293,0.0,206.0,451.0,42.0
1625684296,0.0,206.0,427.0,42.0
1625684299,1.0,206.0,456.0,42.0
1625684302,1.0,153.0,515.0,42.0
1625684305,0.0,179.0,474.0,42.0
1625684308,1.0,166.0,352.0,43.0
1625684311,1.0,156.0,337.0,43.0
1625684314,0.0,126.0,365.0,43.0
1625684317,2.0,163.0,362.0,43.0
1625684320,1.0,185.0,371.0,43.0
1625684323,1.0,184.0,386.0,43.0
1625684326,1.0,184.0,408.0,43.0
1625684329,1.0,192.0,426.0,43.0
1625684332,2.0,204.0,468.0,43.0
1625684335,2.0,136.0,440.0,43.0
1625684338,3.0,140.0,458.0,43.0
1625684341,2.0,167.0,299.0,43.0
1625684344,2.0,186.0,300.0,43.0
1625684347,2.0,233.0,338.0,43.0
1625684350,1.0,173.0,411.0,43.0
1625684353,1.0,244.0,441.0,43.0
1625684356,1.0,202.0,506.0,43.0
1625684359,1.0,201.0,523.0,43.0
1625684362,1.0,206.0,511.0,43.0
1625684365,1.0,177.0,496.0,43.0
1625684368,0.0,209.0,527.0,43.0
1625684371,1.0,223.0,516.0,43.0
1625684374,0.0,207.0,481.0,43.0
1625684377,1.0,226.0,441.0,43.0
1625684380,0.0,182.0,493.0,43.0
1625684383,1.0,206.0,517.0,43.0
1625684386,1.0,154.0,490.0,43.0
1625684389,2.0,245.0,474.0,43.0
1625684392,2.0,210.0,508.0,43.0
1625684395,3.0,254.0,514.0,43.0
1625684398,2.0,222.0,529.0,43.0
1625684401,2.0,191.0,548.0,43.0
1625684404,1.0,249.0,529.0,43.0
1625684407,0.0,216.0,490.0,43.0
1625684410,0.0,232.0,484.0,43.0
1625684413,0.0,177.0,499.0,43.0
1625684416,0.0,159.0,453.0,43.0
1625684419,1.0,187.0,389.0,43.0
1625684422,2.0,59.0,252.0,43.0
1625684425,1.0,80.0,0.0,43.0
1625684428,2.0,19.0,33.0,43.0
1625684431,2.0,17.0,484.0,43.0
1625684434,3.0,36.0,669.0,43.0
1625684437,4.0,13.0,400.0,43.0
1625684440,3.0,76.0,315.0,43.0
1625684443,3.0,36.0,417.0,43.0
1625684446,2.0,130.0,701.0,43.0
1625684449,2.0,133.0,879.0,43.0
1625684452,1.0,109.0,743.0,43.0
1625684455,1.0,133.0,557.0,43.0
1625684458,1.0,182.0,455.0,43.0
1625684461,2.0,143.0,547.0,43.0
1625684464,4.0,60.0,503.0,42.0
1625684467,4.0,67.0,117.0,42.0
1625684470,4.0,71.0,316.0,42.0
1625684473,3.0,33.0,401.0,42.0
1625684476,5.0,17.0,693.0,42.0
1625684479,2.0,6.0,538.0,42.0
1625684482,3.0,52.0,347.0,42.0
1625684485,3.0,46.0,511.0,42.0
1625684488,2.0,71.0,651.0,42.0
1625684491,2.0,13.0,540.0,42.0
1625684494,1.0,72.0,309.0,42.0
1625684497,1.0,17.0,473.0,42.0
1625684500,2.0,63.0,469.0,42.0
1625684503,3.0,27.0,354.0,42.0
1625684506,3.0,90.0,364.0,42.0
1625684509,3.0,167.0,583.0,42.0
1625684512,3.0,143.0,441.0,42.0
1625684515,4.0,111.0,112.0,42.0
1625684518,3.0,160.0,351.0,42.0
1625684521,3.0,154.0,643.0,42.0
1625684524,2.0,147.0,572.0,42.0
1625684527,3.0,103.0,685.0,42.0
1625684530,1.0,169.0,581.0,42.0
1625684533,2.0,124.0,591.0,42.0
1625684536,1.0,83.0,529.0,42.0
1625684539,2.0,99.0,479.0,42.0
1625684542,1.0,67.0,427.0,42.0
1625684545,1.0,89.0,420.0,43.0
1625684548,1.0,119.0,486.0,43.0
1625684551,1.0,151.0,531.0,43.0
1625684554,0.0,139.0,446.0,43.0
1625684557,0.0,120.0,423.0,43.0
1625684560,0.0,67.0,408.0,43.0
1625684563,0.0,86.0,406.0,43.0
1625684566,0.0,81.0,420.0,43.0
1625684569,0.0,68.0,424.0,43.0
1625684572,0.0,85.0,436.0,43.0
1625684575,0.0,67.0,428.0,43.0
1625684578,0.0,37.0,457.0,43.0
1625684581,1.0,44.0,442.0,43.0
1625684584,0.0,140.0,408.0,43.0
1625684587,1.0,96.0,421.0,43.0
1625684590,1.0,64.0,429.0,43.0
1625684593,0.0,154.0,433.0,43.0
1625684596,0.0,116.0,438.0,43.0
1625684599,0.0,73.0,444.0,44.0
1625684602,0.0,151.0,447.0,44.0
1625684605,1.0,128.0,417.0,44.0
1625684608,0.0,94.0,427.0,44.0
1625684611,0.0,96.0,496.0,44.0
1625684614,0.0,51.0,529.0,43.0
1625684617,0.0,137.0,373.0,43.0
1625684620,0.0,76.0,471.0,43.0
1625684623,1.0,46.0,532.0,43.0
1625684626,0.0,26.0,563.0,43.0
1625684629,1.0,46.0,492.0,43.0
1625684632,0.0,93.0,436.0,43.0
1625684635,0.0,85.0,406.0,43.0
1625684638,1.0,81.0,390.0,43.0
1625684641,1.0,24.0,360.0,43.0
1625684644,1.0,53.0,338.0,43.0
1625684647,1.0,12.0,323.0,43.0
1625684650,0.0,30.0,322.0,43.0
1625684653,1.0,14.0,329.0,44.0
1625684656,1.0,12.0,315.0,44.0
1625684659,1.0,12.0,328.0,44.0
1625684662,1.0,12.0,249.0,44.0
1625684665,0.0,43.0,343.0,44.0
1625684668,0.0,14.0,569.0,44.0
1625684671,0.0,46.0,484.0,44.0
1625684674,1.0,18.0,536.0,44.0
1625684677,0.0,34.0,557.0,44.0
1625684680,0.0,65.0,644.0,44.0
1625684683,0.0,51.0,463.0,44.0
1625684686,1.0,58.0,280.0,44.0
1625684689,0.0,58.0,378.0,45.0
1625684692,0.0,60.0,449.0,45.0
1625684695,1.0,85.0,480.0,45.0
1625684698,2.0,62.0,393.0,45.0
1625684701,1.0,72.0,461.0,45.0
1625684704,1.0,63.0,591.0,45.0
1625684707,1.0,64.0,541.0,45.0
1625684710,1.0,60.0,476.0,45.0
1625684713,1.0,55.0,459.0,45.0
1625684716,0.0,44.0,457.0,45.0
1625684719,1.0,25.0,475.0,45.0
1625684722,1.0,49.0,440.0,46.0
1625684725,1.0,43.0,452.0,46.0
1625684728,2.0,19.0,486.0,46.0
1625684731,3.0,216.0,503.0,46.0
1625684734,3.0,216.0,455.0,46.0
1625684737,3.0,216.0,451.0,46.0
1625684740,2.0,79.0,440.0,46.0
1625684743,2.0,117.0,433.0,46.0
1625684746,4.0,142.0,464.0,46.0
1625684749,2.0,145.0,485.0,46.0
1625684752,2.0,123.0,452.0,46.0
1625684755,1.0,170.0,429.0,46.0
1625684758,1.0,204.0,447.0,46.0
1625684761,0.0,166.0,467.0,46.0
1625684764,1.0,193.0,408.0,46.0
1625684767,0.0,186.0,436.0,46.0
1625684770,0.0,155.0,483.0,46.0
1625684773,0.0,155.0,553.0,46.0
1625684776,1.0,114.0,371.0,46.0
1625684779,0.0,129.0,633.0,46.0
1625684782,0.0,131.0,652.0,46.0
1625684785,1.0,169.0,555.0,46.0
1625684788,1.0,134.0,386.0,46.0
1625684791,1.0,111.0,383.0,46.0
1625684794,0.0,112.0,560.0,46.0
1625684797,1.0,117.0,698.0,46.0
1625684800,2.0,124.0,532.0,46.0
1625684803,2.0,96.0,202.0,46.0
1625684806,3.0,53.0,131.0,46.0
1625684809,5.0,40.0,139.0,46.0
1625684812,3.0,60.0,260.0,46.0
1625684815,3.0,68.0,255.0,46.0
1625684818,3.0,61.0,336.0,46.0
1625684821,3.0,68.0,410.0,46.0
1625684824,3.0,65.0,389.0,46.0
1625684827,2.0,66.0,505.0,45.0
1625684830,1.0,77.0,501.0,46.0
1625684833,2.0,62.0,476.0,46.0
1625684836,0.0,59.0,382.0,46.0
1625684839,0.0,41.0,475.0,46.0
1625684842,1.0,34.0,446.0,46.0
1625684845,1.0,43.0,530.0,46.0
1625684848,1.0,19.0,441.0,46.0
1625684851,2.0,19.0,626.0,46.0
1625684854,1.0,28.0,483.0,46.0
1625684857,2.0,16.0,225.0,46.0
1625684860,1.0,30.0,223.0,46.0
1625684863,1.0,11.0,238.0,46.0
1625684866,2.0,12.0,352.0,46.0
1625684869,1.0,18.0,418.0,46.0
1625684872,3.0,288.0,432.0,47.0
1625684875,3.0,263.0,406.0,47.0
1625684878,3.0,272.0,416.0,47.0
1625684881,3.0,305.0,452.0,47.0
1625684884,4.0,237.0,473.0,47.0
1625684887,5.0,241.0,486.0,47.0
1625684890,4.0,220.0,473.0,47.0
1625684893,6.0,236.0,466.0,47.0
1625684896,7.0,232.0,473.0,47.0
1625684899,6.0,211.0,518.0,47.0
1625684902,6.0,212.0,519.0,47.0
1625684905,6.0,220.0,481.0,47.0
1625684908,6.0,213.0,454.0,47.0
1625684911,6.0,214.0,435.0,47.0
1625684914,4.0,238.0,449.0,47.0
1625684917,4.0,262.0,464.0,47.0
1625684920,3.0,231.0,477.0,47.0
1625684923,3.0,234.0,475.0,47.0
1625684926,4.0,214.0,453.0,47.0
1625684929,3.0,213.0,459.0,47.0
1625684932,2.0,210.0,469.0,47.0
1625684935,3.0,230.0,477.0,47.0
1625684938,4.0,187.0,488.0,47.0
1625684941,4.0,177.0,495.0,47.0
1625684944,3.0,169.0,456.0,47.0
1625684947,3.0,169.0,454.0,47.0
1625684950,1.0,174.0,486.0,47.0
1625684953,2.0,216.0,506.0,47.0
1625684956,2.0,223.0,494.0,47.0
1625684959,6.0,225.0,484.0,47.0
1625684962,7.0,217.0,495.0,47.0
1625684965,6.0,228.0,438.0,47.0
1625684968,6.0,245.0,449.0,47.0
1625684971,6.0,261.0,466.0,47.0
1625684974,5.0,245.0,433.0,47.0
1625684977,4.0,239.0,430.0,47.0
1625684980,4.0,251.0,422.0,47.0
1625684983,4.0,218.0,432.0,47.0
1625684986,4.0,211.0,436.0,47.0
1625684989,5.0,207.0,453.0,47.0
1625684992,5.0,203.0,460.0,47.0
1625684995,3.0,253.0,458.0,47.0
1625684998,2.0,178.0,450.0,47.0
1625685001,3.0,184.0,448.0,47.0
1625685004,3.0,182.0,442.0,47.0
1625685007,2.0,196.0,441.0,47.0
1625685010,3.0,188.0,450.0,47.0
1625685013,2.0,232.0,454.0,47.0
1625685016,3.0,238.0,438.0,47.0
1625685019,3.0,215.0,454.0,47.0
1625685022,3.0,218.0,455.0,47.0
1625685025,3.0,217.0,414.0,47.0
1625685028,2.0,221.0,453.0,47.0
1625685031,2.0,220.0,478.0,47.0
1625685034,2.0,216.0,496.0,47.0
1625685037,2.0,212.0,413.0,47.0
1625685040,3.0,282.0,490.0,47.0
1625685043,3.0,243.0,530.0,47.0
1625685046,3.0,208.0,558.0,47.0
1625685049,2.0,224.0,543.0,47.0
1625685052,2.0,226.0,558.0,47.0
1625685055,2.0,226.0,580.0,47.0
1625685058,2.0,222.0,579.0,47.0
1625685061,2.0,220.0,524.0,47.0
1625685064,1.0,234.0,510.0,47.0
1625685067,2.0,245.0,495.0,47.0
1625685070,3.0,209.0,421.0,47.0
1625685073,3.0,268.0,404.0,47.0
1625685076,3.0,282.0,470.0,47.0
1625685079,3.0,282.0,451.0,47.0
1625685082,1.0,286.0,437.0,47.0
1625685085,2.0,270.0,431.0,47.0
1625685088,1.0,288.0,440.0,47.0
1625685091,2.0,287.0,448.0,47.0
1625685094,1.0,261.0,416.0,47.0
1625685097,1.0,249.0,381.0,47.0
1625685100,0.0,264.0,403.0,47.0
1625685103,1.0,256.0,388.0,47.0
1625685106,1.0,258.0,376.0,47.0
1625685109,1.0,271.0,372.0,47.0
1625685112,1.0,272.0,390.0,47.0
1625685115,1.0,273.0,404.0,47.0
1625685118,2.0,257.0,404.0,47.0
1625685121,1.0,256.0,439.0,47.0
1625685124,1.0,257.0,426.0,47.0
1625685127,2.0,269.0,629.0,47.0
1625685130,1.0,239.0,194.0,47.0
1625685133,1.0,155.0,494.0,47.0
1625685136,2.0,196.0,154.0,47.0
1625685139,2.0,196.0,117.0,47.0
1625685142,1.0,199.0,251.0,47.0
1625685145,1.0,209.0,394.0,47.0
1625685148,1.0,261.0,327.0,47.0
1625685151,0.0,255.0,434.0,47.0
1625685154,1.0,281.0,509.0,47.0
1625685157,0.0,277.0,497.0,47.0
1625685160,0.0,257.0,466.0,47.0
1625685163,1.0,285.0,482.0,47.0
1625685166,0.0,272.0,447.0,47.0
1625685169,2.0,278.0,485.0,47.0
1625685172,1.0,272.0,491.0,47.0
1625685175,2.0,264.0,464.0,47.0
1625685178,1.0,242.0,371.0,47.0
1625685181,0.0,237.0,868.0,47.0
1625685184,1.0,232.0,479.0,47.0
1625685187,0.0,225.0,160.0,47.0
1625685190,1.0,269.0,143.0,47.0
1625685193,0.0,182.0,117.0,47.0
1625685196,0.0,232.0,126.0,47.0
1625685199,0.0,224.0,7.0,47.0
1625685202,0.0,223.0,324.0,47.0
1625685205,0.0,197.0,377.0,47.0
1625685208,0.0,244.0,401.0,47.0
1625685211,0.0,210.0,454.0,47.0
1625685214,0.0,228.0,457.0,47.0
1625685217,0.0,236.0,460.0,48.0
1625685220,0.0,199.0,461.0,48.0
1625685223,0.0,235.0,465.0,48.0
