"unixtime","datetime","date","ws","wd","co2","temp"
1625733607,2021-07-08 08:40:07,"07/08/2021 08:40",0.67,60,421,28
1625733610,2021-07-08 08:40:10,"07/08/2021 08:40",0.34,89,434,28
1625733613,2021-07-08 08:40:13,"07/08/2021 08:40",0.67,60,413,28
1625733616,2021-07-08 08:40:16,"07/08/2021 08:40",0.67,60,409,28
1625733619,2021-07-08 08:40:19,"07/08/2021 08:40",0.67,60,411,28
1625733622,2021-07-08 08:40:22,"07/08/2021 08:40",0.67,61,427,28
1625733625,2021-07-08 08:40:25,"07/08/2021 08:40",0.34,89,424,28
1625733628,2021-07-08 08:40:28,"07/08/2021 08:40",0.67,63,427,28
1625733631,2021-07-08 08:40:31,"07/08/2021 08:40",0.34,63,426,28
1625733634,2021-07-08 08:40:34,"07/08/2021 08:40",0.67,60,432,28
1625733637,2021-07-08 08:40:37,"07/08/2021 08:40",0.34,59,429,28
1625733640,2021-07-08 08:40:40,"07/08/2021 08:40",0.34,62,425,28
1625733643,2021-07-08 08:40:43,"07/08/2021 08:40",0.34,51,419,28
1625733646,2021-07-08 08:40:46,"07/08/2021 08:40",0.67,51,418,28
1625733649,2021-07-08 08:40:49,"07/08/2021 08:40",0.34,61,419,28
1625733652,2021-07-08 08:40:52,"07/08/2021 08:40",0.34,52,419,28
1625733655,2021-07-08 08:40:55,"07/08/2021 08:40",0.34,74,419,28
1625733658,2021-07-08 08:40:58,"07/08/2021 08:40",0.34,60,417,28
1625733661,2021-07-08 08:41:01,"07/08/2021 08:41",0.34,62,420,28
1625733664,2021-07-08 08:41:04,"07/08/2021 08:41",0.34,61,423,28
1625733667,2021-07-08 08:41:07,"07/08/2021 08:41",0.34,62,427,28
1625733670,2021-07-08 08:41:10,"07/08/2021 08:41",0.67,80,433,28
1625733673,2021-07-08 08:41:13,"07/08/2021 08:41",0.34,62,417,28
1625733676,2021-07-08 08:41:16,"07/08/2021 08:41",0.34,63,423,28
1625733679,2021-07-08 08:41:19,"07/08/2021 08:41",0.34,63,418,28
1625733682,2021-07-08 08:41:22,"07/08/2021 08:41",0.34,63,422,28
1625733685,2021-07-08 08:41:25,"07/08/2021 08:41",0.34,88,414,28
1625733688,2021-07-08 08:41:28,"07/08/2021 08:41",0.67,62,418,28
1625733691,2021-07-08 08:41:31,"07/08/2021 08:41",0.34,69,417,28
1625733694,2021-07-08 08:41:34,"07/08/2021 08:41",0.34,65,421,28
1625733697,2021-07-08 08:41:37,"07/08/2021 08:41",0.34,76,420,28
1625733700,2021-07-08 08:41:40,"07/08/2021 08:41",0,73,426,28
1625733703,2021-07-08 08:41:43,"07/08/2021 08:41",0.34,56,424,28
1625733706,2021-07-08 08:41:46,"07/08/2021 08:41",0.34,53,423,28
1625733709,2021-07-08 08:41:49,"07/08/2021 08:41",0,48,423,28
1625733712,2021-07-08 08:41:52,"07/08/2021 08:41",0.34,47,424,28
1625733715,2021-07-08 08:41:55,"07/08/2021 08:41",0,48,421,28
1625733718,2021-07-08 08:41:58,"07/08/2021 08:41",0,49,423,28
1625733721,2021-07-08 08:42:01,"07/08/2021 08:42",0.34,51,422,28
1625733724,2021-07-08 08:42:04,"07/08/2021 08:42",0,46,420,28
1625733727,2021-07-08 08:42:07,"07/08/2021 08:42",0.34,45,421,28
1625733730,2021-07-08 08:42:10,"07/08/2021 08:42",0.67,48,420,28
1625733733,2021-07-08 08:42:13,"07/08/2021 08:42",0.67,19,426,28
1625733736,2021-07-08 08:42:16,"07/08/2021 08:42",0.34,16,424,28
1625733739,2021-07-08 08:42:19,"07/08/2021 08:42",0.67,15,422,28
1625733742,2021-07-08 08:42:22,"07/08/2021 08:42",0.34,13,420,28
1625733745,2021-07-08 08:42:25,"07/08/2021 08:42",0.67,39,404,28
1625733748,2021-07-08 08:42:28,"07/08/2021 08:42",1.01,11,406,28
1625733751,2021-07-08 08:42:31,"07/08/2021 08:42",0.67,9,408,28
1625733754,2021-07-08 08:42:34,"07/08/2021 08:42",0.67,10,408,28
1625733757,2021-07-08 08:42:37,"07/08/2021 08:42",0.67,12,393,28
1625733760,2021-07-08 08:42:40,"07/08/2021 08:42",0.67,74,404,28
1625733763,2021-07-08 08:42:43,"07/08/2021 08:42",0.34,31,406,28
1625733766,2021-07-08 08:42:46,"07/08/2021 08:42",0,45,409,28
1625733769,2021-07-08 08:42:49,"07/08/2021 08:42",0.34,55,412,28
1625733772,2021-07-08 08:42:52,"07/08/2021 08:42",0.34,57,413,28
1625733775,2021-07-08 08:42:55,"07/08/2021 08:42",0,85,413,28
1625733778,2021-07-08 08:42:58,"07/08/2021 08:42",0,59,414,28
1625733781,2021-07-08 08:43:01,"07/08/2021 08:43",0,61,416,28
1625733784,2021-07-08 08:43:04,"07/08/2021 08:43",0,62,420,28
1625733787,2021-07-08 08:43:07,"07/08/2021 08:43",0,61,419,28
1625733790,2021-07-08 08:43:10,"07/08/2021 08:43",0.34,49,421,28
1625733793,2021-07-08 08:43:13,"07/08/2021 08:43",0.34,30,430,28
1625733796,2021-07-08 08:43:16,"07/08/2021 08:43",0.67,19,435,28
1625733799,2021-07-08 08:43:19,"07/08/2021 08:43",0.67,16,432,28
1625733802,2021-07-08 08:43:22,"07/08/2021 08:43",0.67,15,438,28
1625733805,2021-07-08 08:43:25,"07/08/2021 08:43",0.34,38,441,28
1625733808,2021-07-08 08:43:28,"07/08/2021 08:43",1.01,10,433,28
1625733811,2021-07-08 08:43:31,"07/08/2021 08:43",0.67,18,429,29
1625733814,2021-07-08 08:43:34,"07/08/2021 08:43",0.67,10,447,29
1625733817,2021-07-08 08:43:37,"07/08/2021 08:43",0.67,11,454,29
1625733820,2021-07-08 08:43:40,"07/08/2021 08:43",0.34,51,447,29
1625733823,2021-07-08 08:43:43,"07/08/2021 08:43",0.67,11,456,29
1625733826,2021-07-08 08:43:46,"07/08/2021 08:43",0.67,11,439,29
1625733829,2021-07-08 08:43:49,"07/08/2021 08:43",0.67,13,448,29
1625733832,2021-07-08 08:43:52,"07/08/2021 08:43",0.34,20,492,29
1625733835,2021-07-08 08:43:55,"07/08/2021 08:43",0.67,69,497,29
1625733838,2021-07-08 08:43:58,"07/08/2021 08:43",0.34,62,487,29
1625733841,2021-07-08 08:44:01,"07/08/2021 08:44",0.67,54,480,29
1625733844,2021-07-08 08:44:04,"07/08/2021 08:44",0.34,58,467,29
1625733847,2021-07-08 08:44:07,"07/08/2021 08:44",0.34,60,457,29
1625733850,2021-07-08 08:44:10,"07/08/2021 08:44",0.34,88,447,29
1625733853,2021-07-08 08:44:13,"07/08/2021 08:44",0,62,440,29
1625733856,2021-07-08 08:44:16,"07/08/2021 08:44",0.34,59,436,29
1625733859,2021-07-08 08:44:19,"07/08/2021 08:44",0.34,47,434,29
1625733862,2021-07-08 08:44:22,"07/08/2021 08:44",0,32,437,29
1625733865,2021-07-08 08:44:25,"07/08/2021 08:44",0.34,44,435,29
1625733868,2021-07-08 08:44:28,"07/08/2021 08:44",0,17,431,29
1625733871,2021-07-08 08:44:31,"07/08/2021 08:44",0,15,429,29
1625733874,2021-07-08 08:44:34,"07/08/2021 08:44",0,13,429,29
1625733877,2021-07-08 08:44:37,"07/08/2021 08:44",0,10,428,29
1625733880,2021-07-08 08:44:40,"07/08/2021 08:44",0,36,425,29
1625733883,2021-07-08 08:44:43,"07/08/2021 08:44",0,11,425,29
1625733886,2021-07-08 08:44:46,"07/08/2021 08:44",0,11,424,29
1625733889,2021-07-08 08:44:49,"07/08/2021 08:44",0,12,423,29
1625733892,2021-07-08 08:44:52,"07/08/2021 08:44",0.34,12,420,29
1625733895,2021-07-08 08:44:55,"07/08/2021 08:44",0.34,48,423,29
1625733898,2021-07-08 08:44:58,"07/08/2021 08:44",0.34,9,425,29
1625733901,2021-07-08 08:45:01,"07/08/2021 08:45",0.67,10,425,29
1625733904,2021-07-08 08:45:04,"07/08/2021 08:45",0.67,10,425,29
1625733907,2021-07-08 08:45:07,"07/08/2021 08:45",0.34,10,426,29
1625733910,2021-07-08 08:45:10,"07/08/2021 08:45",0.34,60,426,29
1625733913,2021-07-08 08:45:13,"07/08/2021 08:45",0.67,10,426,29
1625733916,2021-07-08 08:45:16,"07/08/2021 08:45",0.67,14,425,29
1625733919,2021-07-08 08:45:19,"07/08/2021 08:45",0.34,11,425,29
1625733922,2021-07-08 08:45:22,"07/08/2021 08:45",0.34,14,426,29
1625733925,2021-07-08 08:45:25,"07/08/2021 08:45",0,65,426,29
1625733928,2021-07-08 08:45:28,"07/08/2021 08:45",0,29,426,29
1625733931,2021-07-08 08:45:31,"07/08/2021 08:45",0,32,426,29
1625733934,2021-07-08 08:45:34,"07/08/2021 08:45",0,35,425,29
1625733937,2021-07-08 08:45:37,"07/08/2021 08:45",0,45,425,29
1625733940,2021-07-08 08:45:40,"07/08/2021 08:45",0,61,425,29
1625733943,2021-07-08 08:45:43,"07/08/2021 08:45",0,56,425,29
1625733946,2021-07-08 08:45:46,"07/08/2021 08:45",0.34,58,426,29
1625733949,2021-07-08 08:45:49,"07/08/2021 08:45",0,60,426,29
1625733952,2021-07-08 08:45:52,"07/08/2021 08:45",0,61,426,29
1625733955,2021-07-08 08:45:55,"07/08/2021 08:45",0,88,426,29
1625733958,2021-07-08 08:45:58,"07/08/2021 08:45",0.34,61,427,29
1625733961,2021-07-08 08:46:01,"07/08/2021 08:46",0,62,427,29
1625733964,2021-07-08 08:46:04,"07/08/2021 08:46",0,61,429,29
1625733967,2021-07-08 08:46:07,"07/08/2021 08:46",0.34,53,429,29
1625733970,2021-07-08 08:46:10,"07/08/2021 08:46",0,48,429,29
1625733973,2021-07-08 08:46:13,"07/08/2021 08:46",0,19,429,29
1625733976,2021-07-08 08:46:16,"07/08/2021 08:46",0,15,429,29
1625733979,2021-07-08 08:46:19,"07/08/2021 08:46",0,12,429,29
1625733982,2021-07-08 08:46:22,"07/08/2021 08:46",0,10,429,29
1625733985,2021-07-08 08:46:25,"07/08/2021 08:46",0,37,429,29
1625733988,2021-07-08 08:46:28,"07/08/2021 08:46",0,10,429,29
1625733991,2021-07-08 08:46:31,"07/08/2021 08:46",0,31,429,29
1625733994,2021-07-08 08:46:34,"07/08/2021 08:46",0,50,429,29
1625733997,2021-07-08 08:46:37,"07/08/2021 08:46",0,54,428,29
1625734000,2021-07-08 08:46:40,"07/08/2021 08:46",0,86,427,29
1625734003,2021-07-08 08:46:43,"07/08/2021 08:46",0,60,426,29
1625734006,2021-07-08 08:46:46,"07/08/2021 08:46",0,61,426,29
1625734009,2021-07-08 08:46:49,"07/08/2021 08:46",0,62,427,29
1625734012,2021-07-08 08:46:52,"07/08/2021 08:46",0,62,426,29
1625734015,2021-07-08 08:46:55,"07/08/2021 08:46",0,80,426,29
1625734018,2021-07-08 08:46:58,"07/08/2021 08:46",0,58,424,29
1625734021,2021-07-08 08:47:01,"07/08/2021 08:47",0,54,425,29
1625734024,2021-07-08 08:47:04,"07/08/2021 08:47",0,51,425,29
1625734027,2021-07-08 08:47:07,"07/08/2021 08:47",0,47,427,29
1625734030,2021-07-08 08:47:10,"07/08/2021 08:47",0,50,428,29
1625734033,2021-07-08 08:47:13,"07/08/2021 08:47",0,41,428,29
1625734036,2021-07-08 08:47:16,"07/08/2021 08:47",0,40,428,29
1625734039,2021-07-08 08:47:19,"07/08/2021 08:47",0,39,430,29
1625734042,2021-07-08 08:47:22,"07/08/2021 08:47",0,32,431,29
1625734045,2021-07-08 08:47:25,"07/08/2021 08:47",0,44,430,29
1625734048,2021-07-08 08:47:28,"07/08/2021 08:47",0,23,430,29
1625734051,2021-07-08 08:47:31,"07/08/2021 08:47",0,18,429,29
1625734054,2021-07-08 08:47:34,"07/08/2021 08:47",0.34,16,429,29
1625734057,2021-07-08 08:47:37,"07/08/2021 08:47",0,14,430,29
1625734060,2021-07-08 08:47:40,"07/08/2021 08:47",0.34,35,429,29
1625734063,2021-07-08 08:47:43,"07/08/2021 08:47",0,9,429,29
1625734066,2021-07-08 08:47:46,"07/08/2021 08:47",0.34,9,429,29
1625734069,2021-07-08 08:47:49,"07/08/2021 08:47",0,14,429,29
1625734072,2021-07-08 08:47:52,"07/08/2021 08:47",0,13,428,29
1625734075,2021-07-08 08:47:55,"07/08/2021 08:47",0,77,428,29
1625734078,2021-07-08 08:47:58,"07/08/2021 08:47",0,27,428,29
1625734081,2021-07-08 08:48:01,"07/08/2021 08:48",0,35,430,29
1625734084,2021-07-08 08:48:04,"07/08/2021 08:48",0,40,430,29
1625734087,2021-07-08 08:48:07,"07/08/2021 08:48",0,51,429,29
1625734090,2021-07-08 08:48:10,"07/08/2021 08:48",0,62,430,29
1625734093,2021-07-08 08:48:13,"07/08/2021 08:48",0,57,430,29
1625734096,2021-07-08 08:48:16,"07/08/2021 08:48",0,56,429,29
1625734099,2021-07-08 08:48:19,"07/08/2021 08:48",0,57,428,29
1625734102,2021-07-08 08:48:22,"07/08/2021 08:48",0,59,428,29
1625734105,2021-07-08 08:48:25,"07/08/2021 08:48",0.34,88,430,29
1625734108,2021-07-08 08:48:28,"07/08/2021 08:48",0,62,433,29
1625734111,2021-07-08 08:48:31,"07/08/2021 08:48",0.34,62,431,29
1625734114,2021-07-08 08:48:34,"07/08/2021 08:48",0,61,428,29
1625734117,2021-07-08 08:48:37,"07/08/2021 08:48",0.34,55,430,29
1625734120,2021-07-08 08:48:40,"07/08/2021 08:48",0.34,50,426,29
1625734123,2021-07-08 08:48:43,"07/08/2021 08:48",0.34,39,425,29
1625734126,2021-07-08 08:48:46,"07/08/2021 08:48",0.34,21,424,29
1625734129,2021-07-08 08:48:49,"07/08/2021 08:48",0.34,17,423,29
1625734132,2021-07-08 08:48:52,"07/08/2021 08:48",0.34,15,421,29
1625734135,2021-07-08 08:48:55,"07/08/2021 08:48",0.34,40,420,29
1625734138,2021-07-08 08:48:58,"07/08/2021 08:48",0.34,11,422,29
1625734141,2021-07-08 08:49:01,"07/08/2021 08:49",0.34,10,425,29
1625734144,2021-07-08 08:49:04,"07/08/2021 08:49",0.34,9,426,29
1625734147,2021-07-08 08:49:07,"07/08/2021 08:49",0.34,13,434,29
1625734150,2021-07-08 08:49:10,"07/08/2021 08:49",0.34,73,434,29
1625734153,2021-07-08 08:49:13,"07/08/2021 08:49",0.34,21,436,29
1625734156,2021-07-08 08:49:16,"07/08/2021 08:49",0.34,38,437,29
1625734159,2021-07-08 08:49:19,"07/08/2021 08:49",0,48,438,29
1625734162,2021-07-08 08:49:22,"07/08/2021 08:49",0.34,54,441,29
1625734165,2021-07-08 08:49:25,"07/08/2021 08:49",0,71,445,29
1625734168,2021-07-08 08:49:28,"07/08/2021 08:49",0,59,447,29
1625734171,2021-07-08 08:49:31,"07/08/2021 08:49",0,61,447,29
1625734174,2021-07-08 08:49:34,"07/08/2021 08:49",0.34,61,447,29
1625734177,2021-07-08 08:49:37,"07/08/2021 08:49",0,67,448,29
1625734180,2021-07-08 08:49:40,"07/08/2021 08:49",0,86,446,29
1625734183,2021-07-08 08:49:43,"07/08/2021 08:49",0,64,445,29
1625734186,2021-07-08 08:49:46,"07/08/2021 08:49",0,60,444,29
1625734189,2021-07-08 08:49:49,"07/08/2021 08:49",0,59,442,29
1625734192,2021-07-08 08:49:52,"07/08/2021 08:49",0,59,442,29
1625734195,2021-07-08 08:49:55,"07/08/2021 08:49",0,72,441,29
1625734198,2021-07-08 08:49:58,"07/08/2021 08:49",0,62,440,29
1625734201,2021-07-08 08:50:01,"07/08/2021 08:50",0,60,442,29
1625734204,2021-07-08 08:50:04,"07/08/2021 08:50",0,59,442,29
1625734207,2021-07-08 08:50:07,"07/08/2021 08:50",0,57,442,29
1625734210,2021-07-08 08:50:10,"07/08/2021 08:50",0,55,440,29
1625734213,2021-07-08 08:50:13,"07/08/2021 08:50",0,49,441,28
1625734216,2021-07-08 08:50:16,"07/08/2021 08:50",0,43,440,28
1625734219,2021-07-08 08:50:19,"07/08/2021 08:50",0,46,441,28
1625734222,2021-07-08 08:50:22,"07/08/2021 08:50",0,45,441,28
1625734225,2021-07-08 08:50:25,"07/08/2021 08:50",0,50,442,28
1625734228,2021-07-08 08:50:28,"07/08/2021 08:50",0,45,440,28
1625734231,2021-07-08 08:50:31,"07/08/2021 08:50",0,59,443,28
1625734234,2021-07-08 08:50:34,"07/08/2021 08:50",0,51,442,28
1625734237,2021-07-08 08:50:37,"07/08/2021 08:50",0.34,61,443,28
1625734240,2021-07-08 08:50:40,"07/08/2021 08:50",0.34,81,443,28
1625734243,2021-07-08 08:50:43,"07/08/2021 08:50",0.67,62,441,28
1625734246,2021-07-08 08:50:46,"07/08/2021 08:50",0.34,62,442,28
1625734249,2021-07-08 08:50:49,"07/08/2021 08:50",0.67,62,445,28
1625734252,2021-07-08 08:50:52,"07/08/2021 08:50",0.34,62,448,28
1625734255,2021-07-08 08:50:55,"07/08/2021 08:50",0.67,88,447,28
1625734258,2021-07-08 08:50:58,"07/08/2021 08:50",0.34,62,446,28
1625734261,2021-07-08 08:51:01,"07/08/2021 08:51",0.67,62,445,28
1625734264,2021-07-08 08:51:04,"07/08/2021 08:51",0.67,62,446,28
1625734267,2021-07-08 08:51:07,"07/08/2021 08:51",0.34,63,446,28
1625734270,2021-07-08 08:51:10,"07/08/2021 08:51",0.34,86,446,28
1625734273,2021-07-08 08:51:13,"07/08/2021 08:51",0.34,63,445,28
1625734276,2021-07-08 08:51:16,"07/08/2021 08:51",0.34,62,443,28
1625734279,2021-07-08 08:51:19,"07/08/2021 08:51",0.34,62,444,28
1625734282,2021-07-08 08:51:22,"07/08/2021 08:51",0.34,58,443,28
1625734285,2021-07-08 08:51:25,"07/08/2021 08:51",0,55,441,28
1625734288,2021-07-08 08:51:28,"07/08/2021 08:51",0.34,42,441,28
1625734291,2021-07-08 08:51:31,"07/08/2021 08:51",0.34,35,443,28
1625734294,2021-07-08 08:51:34,"07/08/2021 08:51",0.34,36,443,28
1625734297,2021-07-08 08:51:37,"07/08/2021 08:51",0,39,443,28
1625734300,2021-07-08 08:51:40,"07/08/2021 08:51",0.67,48,442,28
1625734303,2021-07-08 08:51:43,"07/08/2021 08:51",0.34,36,443,28
1625734306,2021-07-08 08:51:46,"07/08/2021 08:51",0.34,34,442,28
1625734309,2021-07-08 08:51:49,"07/08/2021 08:51",0.67,39,444,28
1625734312,2021-07-08 08:51:52,"07/08/2021 08:51",0.67,55,445,28
1625734315,2021-07-08 08:51:55,"07/08/2021 08:51",0.67,55,445,28
1625734318,2021-07-08 08:51:58,"07/08/2021 08:51",0.67,45,448,28
1625734321,2021-07-08 08:52:01,"07/08/2021 08:52",1.01,38,448,28
1625734324,2021-07-08 08:52:04,"07/08/2021 08:52",0.67,33,427,28
1625734327,2021-07-08 08:52:07,"07/08/2021 08:52",0.67,22,434,28
1625734330,2021-07-08 08:52:10,"07/08/2021 08:52",0.67,46,440,28
1625734333,2021-07-08 08:52:13,"07/08/2021 08:52",0.67,16,432,28
1625734336,2021-07-08 08:52:16,"07/08/2021 08:52",0.67,17,432,28
1625734339,2021-07-08 08:52:19,"07/08/2021 08:52",0.67,13,432,28
1625734342,2021-07-08 08:52:22,"07/08/2021 08:52",0.34,14,431,28
1625734345,2021-07-08 08:52:25,"07/08/2021 08:52",0.67,38,433,28
1625734348,2021-07-08 08:52:28,"07/08/2021 08:52",0.34,13,435,28
1625734351,2021-07-08 08:52:31,"07/08/2021 08:52",0.34,10,433,28
1625734354,2021-07-08 08:52:34,"07/08/2021 08:52",0.34,10,433,28
1625734357,2021-07-08 08:52:37,"07/08/2021 08:52",0.67,10,435,28
1625734360,2021-07-08 08:52:40,"07/08/2021 08:52",0.34,40,435,28
1625734363,2021-07-08 08:52:43,"07/08/2021 08:52",0.67,9,436,28
1625734366,2021-07-08 08:52:46,"07/08/2021 08:52",0.34,10,436,28
1625734369,2021-07-08 08:52:49,"07/08/2021 08:52",0.67,10,433,28
1625734372,2021-07-08 08:52:52,"07/08/2021 08:52",0.67,11,435,28
1625734375,2021-07-08 08:52:55,"07/08/2021 08:52",0.67,76,437,28
1625734378,2021-07-08 08:52:58,"07/08/2021 08:52",0.34,27,439,28
1625734381,2021-07-08 08:53:01,"07/08/2021 08:53",0.67,24,440,28
1625734384,2021-07-08 08:53:04,"07/08/2021 08:53",0.34,43,441,28
1625734387,2021-07-08 08:53:07,"07/08/2021 08:53",0.34,56,441,28
1625734390,2021-07-08 08:53:10,"07/08/2021 08:53",0.67,82,441,28
1625734393,2021-07-08 08:53:13,"07/08/2021 08:53",0.34,60,441,28
1625734396,2021-07-08 08:53:16,"07/08/2021 08:53",0.67,61,442,28
1625734399,2021-07-08 08:53:19,"07/08/2021 08:53",0.67,62,443,28
1625734402,2021-07-08 08:53:22,"07/08/2021 08:53",0.67,63,442,28
1625734405,2021-07-08 08:53:25,"07/08/2021 08:53",1.01,73,443,28
1625734408,2021-07-08 08:53:28,"07/08/2021 08:53",0.67,64,444,28
1625734411,2021-07-08 08:53:31,"07/08/2021 08:53",0.67,34,443,28
1625734414,2021-07-08 08:53:34,"07/08/2021 08:53",1.01,20,442,28
1625734417,2021-07-08 08:53:37,"07/08/2021 08:53",0.67,17,440,28
1625734420,2021-07-08 08:53:40,"07/08/2021 08:53",0.67,41,440,28
1625734423,2021-07-08 08:53:43,"07/08/2021 08:53",1.01,13,438,28
1625734426,2021-07-08 08:53:46,"07/08/2021 08:53",0.67,10,439,28
1625734429,2021-07-08 08:53:49,"07/08/2021 08:53",1.01,10,438,28
1625734432,2021-07-08 08:53:52,"07/08/2021 08:53",0.67,12,438,28
1625734435,2021-07-08 08:53:55,"07/08/2021 08:53",0.67,71,439,28
1625734438,2021-07-08 08:53:58,"07/08/2021 08:53",1.01,40,439,28
1625734441,2021-07-08 08:54:01,"07/08/2021 08:54",1.01,54,439,28
1625734444,2021-07-08 08:54:04,"07/08/2021 08:54",1.34,57,438,28
1625734447,2021-07-08 08:54:07,"07/08/2021 08:54",1.01,74,439,28
1625734450,2021-07-08 08:54:10,"07/08/2021 08:54",1.01,89,440,28
1625734453,2021-07-08 08:54:13,"07/08/2021 08:54",1.01,62,438,28
1625734456,2021-07-08 08:54:16,"07/08/2021 08:54",1.01,58,438,28
1625734459,2021-07-08 08:54:19,"07/08/2021 08:54",1.01,48,436,28
1625734462,2021-07-08 08:54:22,"07/08/2021 08:54",1.01,33,435,28
1625734465,2021-07-08 08:54:25,"07/08/2021 08:54",1.01,46,439,28
1625734468,2021-07-08 08:54:28,"07/08/2021 08:54",1.01,17,439,28
1625734471,2021-07-08 08:54:31,"07/08/2021 08:54",0.67,17,440,28
1625734474,2021-07-08 08:54:34,"07/08/2021 08:54",1.01,12,440,28
1625734477,2021-07-08 08:54:37,"07/08/2021 08:54",0.67,10,438,28
1625734480,2021-07-08 08:54:40,"07/08/2021 08:54",1.01,51,438,28
1625734483,2021-07-08 08:54:43,"07/08/2021 08:54",0.67,19,437,28
1625734486,2021-07-08 08:54:46,"07/08/2021 08:54",0.67,43,436,28
1625734489,2021-07-08 08:54:49,"07/08/2021 08:54",0.67,55,438,28
1625734492,2021-07-08 08:54:52,"07/08/2021 08:54",1.01,59,438,28
1625734495,2021-07-08 08:54:55,"07/08/2021 08:54",0.67,90,436,28
1625734498,2021-07-08 08:54:58,"07/08/2021 08:54",0.67,62,436,28
1625734501,2021-07-08 08:55:01,"07/08/2021 08:55",0.34,67,435,28
1625734504,2021-07-08 08:55:04,"07/08/2021 08:55",0.67,47,434,28
1625734507,2021-07-08 08:55:07,"07/08/2021 08:55",0.34,24,433,28
1625734510,2021-07-08 08:55:10,"07/08/2021 08:55",0.67,44,433,28
1625734513,2021-07-08 08:55:13,"07/08/2021 08:55",0.34,11,433,28
1625734516,2021-07-08 08:55:16,"07/08/2021 08:55",0.34,10,432,28
1625734519,2021-07-08 08:55:19,"07/08/2021 08:55",0.34,13,432,28
1625734522,2021-07-08 08:55:22,"07/08/2021 08:55",0.34,32,433,28
1625734525,2021-07-08 08:55:25,"07/08/2021 08:55",0.34,66,433,28
1625734528,2021-07-08 08:55:28,"07/08/2021 08:55",0.34,59,434,28
1625734531,2021-07-08 08:55:31,"07/08/2021 08:55",0.34,62,434,28
1625734534,2021-07-08 08:55:34,"07/08/2021 08:55",0.34,60,432,28
1625734537,2021-07-08 08:55:37,"07/08/2021 08:55",0.34,46,433,28
1625734540,2021-07-08 08:55:40,"07/08/2021 08:55",0,53,431,28
1625734543,2021-07-08 08:55:43,"07/08/2021 08:55",0.34,17,432,28
1625734546,2021-07-08 08:55:46,"07/08/2021 08:55",0,11,432,28
1625734549,2021-07-08 08:55:49,"07/08/2021 08:55",0,11,432,28
1625734552,2021-07-08 08:55:52,"07/08/2021 08:55",0,23,432,28
1625734555,2021-07-08 08:55:55,"07/08/2021 08:55",0,42,431,28
1625734558,2021-07-08 08:55:58,"07/08/2021 08:55",0,57,431,28
1625734561,2021-07-08 08:56:01,"07/08/2021 08:56",0,62,431,28
1625734564,2021-07-08 08:56:04,"07/08/2021 08:56",0,62,432,28
1625734567,2021-07-08 08:56:07,"07/08/2021 08:56",0,53,433,28
1625734570,2021-07-08 08:56:10,"07/08/2021 08:56",0,47,432,28
1625734573,2021-07-08 08:56:13,"07/08/2021 08:56",0,19,432,28
1625734576,2021-07-08 08:56:16,"07/08/2021 08:56",0,15,433,28
1625734579,2021-07-08 08:56:19,"07/08/2021 08:56",0,13,433,28
1625734582,2021-07-08 08:56:22,"07/08/2021 08:56",0,10,433,28
1625734585,2021-07-08 08:56:25,"07/08/2021 08:56",0.34,58,431,28
1625734588,2021-07-08 08:56:28,"07/08/2021 08:56",0,39,431,28
1625734591,2021-07-08 08:56:31,"07/08/2021 08:56",0.34,55,431,28
1625734594,2021-07-08 08:56:34,"07/08/2021 08:56",0,60,430,28
1625734597,2021-07-08 08:56:37,"07/08/2021 08:56",0,62,430,28
1625734600,2021-07-08 08:56:40,"07/08/2021 08:56",0,65,430,28
1625734603,2021-07-08 08:56:43,"07/08/2021 08:56",0.34,31,430,28
1625734606,2021-07-08 08:56:46,"07/08/2021 08:56",0,16,431,28
1625734609,2021-07-08 08:56:49,"07/08/2021 08:56",0,13,432,28
1625734612,2021-07-08 08:56:52,"07/08/2021 08:56",0,9,433,28
1625734615,2021-07-08 08:56:55,"07/08/2021 08:56",0,73,433,28
1625734618,2021-07-08 08:56:58,"07/08/2021 08:56",0,33,432,28
1625734621,2021-07-08 08:57:01,"07/08/2021 08:57",0,55,431,28
1625734624,2021-07-08 08:57:04,"07/08/2021 08:57",0,60,431,28
1625734627,2021-07-08 08:57:07,"07/08/2021 08:57",0,62,430,28
1625734630,2021-07-08 08:57:10,"07/08/2021 08:57",0,60,430,28
1625734633,2021-07-08 08:57:13,"07/08/2021 08:57",0,27,429,28
1625734636,2021-07-08 08:57:16,"07/08/2021 08:57",0,16,429,28
1625734639,2021-07-08 08:57:19,"07/08/2021 08:57",0,13,426,28
1625734642,2021-07-08 08:57:22,"07/08/2021 08:57",0,10,425,28
1625734645,2021-07-08 08:57:25,"07/08/2021 08:57",0,57,424,28
1625734648,2021-07-08 08:57:28,"07/08/2021 08:57",0,39,425,28
1625734651,2021-07-08 08:57:31,"07/08/2021 08:57",0,55,427,28
1625734654,2021-07-08 08:57:34,"07/08/2021 08:57",0,58,430,28
1625734657,2021-07-08 08:57:37,"07/08/2021 08:57",0,60,430,28
1625734660,2021-07-08 08:57:40,"07/08/2021 08:57",0,86,429,28
1625734663,2021-07-08 08:57:43,"07/08/2021 08:57",0,62,429,28
1625734666,2021-07-08 08:57:46,"07/08/2021 08:57",0,55,426,28
1625734669,2021-07-08 08:57:49,"07/08/2021 08:57",0,25,423,28
1625734672,2021-07-08 08:57:52,"07/08/2021 08:57",0.34,16,423,28
