unixtime,ws,wd,co2,temp
1625690998,2,220,340,49
1625691001,5,222,326,49
1625691004,6,257,385,49
1625691007,6,254,469,49
1625691010,6,243,510,49
1625691013,5,226,449,48
1625691016,5,225,424,48
1625691019,5,220,446,48
1625691022,7,221,443,49
1625691025,7,216,421,49
1625691028,7,218,437,48
1625691031,8,219,525,48
1625691034,7,240,573,48
1625691037,7,227,405,48
1625691040,10,232,412,48
1625691043,8,276,436,48
1625691046,9,242,400,48
1625691049,11,172,440,48
1625691052,13,201,617,47
1625691055,12,213,629,47
1625691058,13,211,618,47
1625691061,11,224,448,47
1625691064,11,222,479,47
1625691067,10,214,474,47
1625691070,10,215,396,47
1625691073,10,222,387,47
1625691076,8,228,409,47
1625691079,8,213,426,47
1625691082,6,220,446,47
1625691085,5,218,466,47
1625691088,7,216,485,47
1625691091,8,223,500,47
1625691094,12,218,481,47
1625691097,11,200,527,47
1625691100,9,216,558,47
1625691103,9,201,543,47
1625691106,8,211,536,47
1625691109,8,205,489,47
1625691112,10,202,248,47
1625691115,9,212,383,47
1625691118,9,213,411,47
1625691121,7,186,351,47
1625691124,6,199,505,46
1625691127,5,153,491,46
1625691130,8,203,423,47
1625691133,7,219,478,47
1625691136,9,238,372,47
1625691139,7,212,310,47
1625691142,8,220,495,47
1625691145,7,218,449,47
1625691148,8,209,501,47
1625691151,8,220,536,47
1625691154,8,224,489,47
1625691157,8,218,351,47
1625691160,6,217,647,46
1625691163,7,220,334,46
1625691166,5,232,412,46
1625691169,6,230,390,46
1625691172,5,209,464,46
1625691175,6,202,494,46
1625691178,7,203,446,46
1625691181,7,204,460,46
1625691184,8,200,528,46
1625691187,6,206,486,46
1625691190,5,204,459,46
1625691193,6,206,385,46
1625691196,5,206,348,46
1625691199,6,205,329,46
1625691202,4,207,371,46
1625691205,3,206,355,46
1625691208,3,208,456,46
1625691211,4,214,476,46
1625691214,4,212,466,46
1625691217,3,211,465,46
1625691220,2,219,485,46
1625691223,3,222,484,46
1625691226,3,220,497,46
1625691229,3,219,491,46
1625691232,2,223,484,46
1625691235,3,218,482,47
1625691238,3,229,472,47
1625691241,2,233,469,47
1625691244,3,243,475,47
1625691247,2,244,478,47
1625691250,4,239,473,47
1625691253,2,244,460,47
1625691256,2,244,464,47
1625691259,1,243,459,47
1625691262,1,244,457,47
1625691265,1,239,460,47
1625691268,1,244,454,47
1625691271,1,244,445,47
1625691274,2,243,441,47
1625691277,1,244,415,47
1625691280,0,240,422,47
1625691283,2,244,486,47
1625691286,1,243,470,47
1625691289,2,243,464,47
1625691292,2,244,419,47
1625691295,2,238,472,47
1625691298,2,244,412,47
1625691301,2,244,131,47
1625691304,2,243,485,47
1625691307,2,244,0,47
1625691310,1,240,94,47
1625691313,1,244,262,47
1625691316,1,243,356,47
1625691319,1,243,401,47
1625691322,1,244,526,47
1625691325,0,240,475,47
1625691328,1,244,426,47
1625691331,1,243,494,47
1625691334,1,243,408,47
1625691337,0,244,613,47
1625691340,2,241,502,47
1625691343,1,244,438,46
1625691346,2,243,382,46
1625691349,1,243,380,46
1625691352,1,244,314,46
1625691355,1,239,273,46
1625691358,1,244,241,46
1625691361,1,243,219,46
1625691364,1,243,231,46
1625691367,0,244,289,46
1625691370,0,239,423,46
1625691373,0,244,493,46
1625691376,0,243,539,46
1625691379,0,243,458,46
1625691382,0,244,606,46
1625691385,0,240,358,46
1625691388,0,244,364,46
1625691391,1,243,399,46
1625691394,1,243,425,46
1625691397,1,244,441,46
1625691400,2,240,437,46
1625691403,3,244,434,46
1625691406,2,243,445,46
1625691409,2,243,457,46
1625691412,1,244,463,46
1625691415,2,239,458,46
1625691418,2,243,461,46
1625691421,4,203,469,46
1625691424,4,204,485,46
1625691427,4,204,477,46
1625691430,2,199,492,46
1625691433,3,204,440,46
1625691436,2,204,416,46
1625691439,2,204,426,46
1625691442,2,204,489,46
1625691445,2,200,446,46
1625691448,2,204,416,46
1625691451,1,204,431,46
1625691454,2,204,421,46
1625691457,0,204,417,46
1625691460,1,201,427,46
1625691463,0,204,433,46
1625691466,1,203,438,46
1625691469,1,202,414,46
1625691472,1,202,404,46
1625691475,0,199,397,46
1625691478,0,202,401,46
1625691481,1,202,383,46
1625691484,0,202,372,46
1625691487,0,202,389,47
1625691490,0,199,443,47
1625691493,0,202,441,47
1625691496,0,202,452,47
1625691499,2,182,452,47
1625691502,4,185,450,47
1625691505,7,194,480,47
1625691508,6,188,495,46
1625691511,5,191,498,46
1625691514,5,208,418,47
1625691517,5,209,420,47
1625691520,5,208,420,47
1625691523,4,204,451,47
1625691526,6,211,427,47
1625691529,7,211,365,47
1625691532,6,220,504,47
1625691535,7,232,460,47
1625691538,5,216,437,47
1625691541,5,235,442,47
1625691544,4,254,493,47
1625691547,5,244,559,47
1625691550,3,240,564,47
1625691553,3,239,581,47
1625691556,2,184,553,47
1625691559,2,185,512,47
1625691562,1,185,460,47
1625691565,1,184,409,47
1625691568,1,185,474,47
1625691571,1,185,465,47
1625691574,0,185,404,47
1625691577,1,185,391,47
1625691580,2,185,407,47
1625691583,1,185,421,47
1625691586,2,184,423,47
1625691589,3,202,415,48
1625691592,3,207,409,48
1625691595,3,207,413,48
1625691598,2,207,421,47
1625691601,2,204,433,47
1625691604,1,139,465,47
1625691607,0,139,420,47
1625691610,1,139,431,47
1625691613,1,139,436,47
1625691616,1,138,422,47
1625691619,2,140,419,47
1625691622,3,174,409,48
1625691625,3,199,395,48
1625691628,5,152,414,48
1625691631,7,142,428,47
1625691634,6,197,436,47
1625691637,7,172,429,47
1625691640,7,201,454,47
1625691643,7,205,458,47
1625691646,8,213,467,47
1625691649,7,207,383,47
1625691652,6,190,427,47
1625691655,5,240,374,47
1625691658,6,181,367,47
1625691661,5,190,449,47
1625691664,5,192,447,47
1625691667,6,193,441,47
1625691670,6,212,418,47
1625691673,5,171,422,47
1625691676,7,169,436,47
1625691679,10,209,458,47
1625691682,8,221,454,47
1625691685,7,146,396,47
1625691688,6,197,419,47
1625691691,4,191,472,47
1625691694,5,105,301,47
1625691697,5,91,274,47
1625691700,3,76,616,47
1625691703,2,69,614,47
1625691706,1,69,601,47
1625691709,2,117,452,47
1625691712,1,117,446,47
1625691715,2,117,497,47
1625691718,2,117,503,47
1625691721,3,117,432,47
1625691724,4,182,399,47
1625691727,3,183,504,47
1625691730,3,182,426,47
1625691733,3,184,449,47
1625691736,2,185,454,47
1625691739,3,199,381,47
1625691742,2,199,403,47
1625691745,3,138,427,47
1625691748,6,127,315,47
1625691751,6,131,0,47
1625691754,4,154,1008,47
1625691757,3,156,458,47
1625691760,2,72,428,47
1625691763,2,71,558,47
1625691766,2,148,416,47
1625691769,3,128,624,47
1625691772,4,97,319,47
1625691775,6,104,221,47
1625691778,8,102,300,47
1625691781,6,117,317,47
1625691784,5,116,563,47
1625691787,7,81,444,47
1625691790,7,85,448,46
1625691793,5,54,551,46
1625691796,4,54,912,46
1625691799,3,54,750,46
1625691802,4,216,662,46
1625691805,3,140,585,46
1625691808,3,140,439,46
1625691811,3,120,418,46
1625691814,3,86,286,46
1625691817,1,86,622,46
1625691820,2,87,489,46
1625691823,2,110,356,46
1625691826,4,85,352,47
1625691829,6,64,209,46
1625691832,4,89,345,46
1625691835,4,88,491,46
1625691838,3,87,676,46
1625691841,2,84,643,46
1625691844,4,91,468,46
1625691847,3,91,521,46
1625691850,2,92,456,46
1625691853,8,102,558,46
1625691856,7,83,362,46
1625691859,6,93,130,46
1625691862,4,95,623,46
1625691865,2,109,627,46
1625691868,2,109,597,46
1625691871,2,109,516,46
1625691874,3,143,458,46
1625691877,4,184,444,47
1625691880,4,185,442,47
1625691883,4,186,419,47
1625691886,8,98,357,47
1625691889,11,112,254,46
1625691892,9,123,0,46
1625691895,8,144,565,46
1625691898,6,135,693,46
1625691901,4,111,399,46
1625691904,3,79,471,46
1625691907,2,132,386,46
1625691910,4,137,549,46
1625691913,6,211,403,46
1625691916,6,215,354,46
1625691919,6,181,353,46
1625691922,10,95,426,46
1625691925,7,75,331,46
1625691928,6,171,839,46
1625691931,10,123,666,46
1625691934,9,137,314,46
1625691937,7,128,417,46
1625691940,6,103,367,46
1625691943,6,98,0,46
1625691946,4,112,634,46
1625691949,4,102,676,46
1625691952,6,87,701,46
1625691955,9,133,548,46
1625691958,9,99,419,46
1625691961,8,136,313,46
1625691964,5,110,474,46
1625691967,4,110,483,46
1625691970,4,111,604,46
1625691973,5,93,466,46
1625691976,5,105,307,46
1625691979,5,95,426,46
1625691982,6,95,467,46
1625691985,6,97,482,45
1625691988,6,98,501,45
1625691991,6,95,423,45
1625691994,4,88,588,45
1625691997,4,98,702,45
1625692000,2,101,490,45
1625692003,3,101,503,46
1625692006,4,109,510,46
1625692009,4,125,510,46
1625692012,4,124,436,46
1625692015,6,125,444,46
1625692018,6,125,397,46
1625692021,5,118,435,46
1625692024,6,118,441,46
1625692027,6,120,395,46
1625692030,6,124,522,46
1625692033,7,121,491,46
1625692036,8,120,298,46
1625692039,10,115,100,46
1625692042,11,104,340,46
1625692045,8,97,266,45
1625692048,7,92,330,45
1625692051,6,72,487,45
1625692054,6,94,739,45
1625692057,4,71,694,45
1625692060,4,78,755,45
1625692063,3,72,753,45
1625692066,4,74,612,45
1625692069,3,74,568,45
1625692072,3,74,555,45
1625692075,3,76,550,45
1625692078,2,73,598,45
1625692081,3,74,486,45
1625692084,2,84,434,45
1625692087,3,93,387,45
1625692090,4,97,383,45
1625692093,3,95,366,45
1625692096,4,89,293,45
1625692099,2,89,383,45
1625692102,3,89,473,45
1625692105,1,89,520,45
1625692108,1,88,511,45
1625692111,1,89,476,46
1625692114,0,89,439,46
1625692117,1,89,408,46
1625692120,0,89,369,46
1625692123,0,88,366,46
1625692126,0,89,386,46
1625692129,0,89,389,46
1625692132,0,89,383,46
1625692135,0,89,378,46
1625692138,1,88,382,46
1625692141,1,89,383,47
1625692144,1,89,391,47
1625692147,2,89,385,47
1625692150,2,210,381,47
1625692153,2,234,387,47
1625692156,2,232,448,47
1625692159,1,227,304,47
1625692162,4,219,198,47
1625692165,4,208,302,47
1625692168,3,206,435,47
1625692171,2,209,440,47
1625692174,2,209,401,47
1625692177,1,209,389,47
1625692180,1,208,394,47
1625692183,1,206,402,47
1625692186,0,209,419,47
1625692189,0,209,409,47
1625692192,4,210,404,47
1625692195,4,198,398,47
1625692198,5,218,415,47
1625692201,5,221,399,47
1625692204,5,218,401,47
1625692207,5,173,386,47
1625692210,4,172,405,47
1625692213,4,153,406,47
1625692216,6,223,410,47
1625692219,5,223,349,47
1625692222,6,181,588,47
1625692225,7,183,549,47
1625692228,5,190,505,47
1625692231,6,192,520,47
1625692234,6,193,462,47
1625692237,5,206,418,47
1625692240,5,184,446,47
1625692243,5,182,437,47
1625692246,4,185,534,47
1625692249,4,185,357,47
1625692252,3,187,320,47
1625692255,2,186,296,47
1625692258,1,185,288,48
1625692261,1,187,312,48
1625692264,3,187,341,48
1625692267,4,261,374,48
1625692270,3,254,448,48
1625692273,3,252,466,48
1625692276,3,233,487,48
1625692279,4,288,448,48
1625692282,6,203,465,48
1625692285,6,209,466,48
1625692288,3,212,452,48
1625692291,3,215,454,48
1625692294,1,209,443,48
1625692297,2,209,485,48
1625692300,1,180,479,48
1625692303,2,178,520,48
1625692306,2,180,491,48
1625692309,2,170,459,48
1625692312,1,170,454,48
1625692315,1,169,408,48
1625692318,1,168,476,48
1625692321,2,170,523,48
1625692324,3,171,501,48
1625692327,3,188,445,48
1625692330,4,197,447,48
1625692333,3,198,469,48
1625692336,2,198,445,48
1625692339,2,198,386,48
1625692342,2,198,409,49
1625692345,2,197,405,49
1625692348,2,198,405,49
1625692351,2,198,358,49
1625692354,1,198,391,49
1625692357,3,199,432,49
1625692360,2,198,437,49
1625692363,2,199,403,49
1625692366,2,199,497,49
1625692369,2,197,526,49
1625692372,2,244,468,49
1625692375,3,242,454,49
1625692378,1,244,499,49
1625692381,1,244,469,49
1625692384,2,241,496,49
1625692387,2,244,465,49
1625692390,3,242,440,49
1625692393,3,193,426,49
1625692396,3,212,421,49
1625692399,2,211,429,49
1625692402,4,217,406,49
1625692405,5,215,393,49
1625692408,10,198,388,49
1625692411,11,212,462,48
1625692414,8,135,459,48
1625692417,8,201,430,48
1625692420,11,208,380,48
1625692423,12,203,366,48
1625692426,9,193,503,48
1625692429,9,192,504,48
1625692432,8,171,388,48
1625692435,7,177,346,48
1625692438,7,209,411,48
1625692441,8,199,395,48
1625692444,6,177,399,48
1625692447,9,201,395,48
1625692450,11,181,371,48
1625692453,8,177,403,47
1625692456,5,169,409,47
1625692459,5,175,261,47
1625692462,8,203,249,47
1625692465,6,184,314,47
1625692468,6,210,302,47
1625692471,6,219,368,47
1625692474,5,243,455,47
1625692477,8,225,366,47
1625692480,10,188,351,47
1625692483,14,218,520,47
1625692486,12,212,509,47
1625692489,10,216,553,47
1625692492,8,194,674,46
1625692495,8,219,673,46
1625692498,8,219,448,46
1625692501,7,207,259,46
1625692504,5,130,361,47
1625692507,5,127,467,46
1625692510,8,201,686,46
1625692513,7,199,655,46
1625692516,5,182,486,46
1625692519,5,173,330,46
1625692522,4,195,534,46
1625692525,6,219,495,46
1625692528,8,206,386,46
1625692531,8,201,386,46
1625692534,6,195,430,46
1625692537,5,197,496,46
1625692540,6,201,420,46
1625692543,8,234,359,46
1625692546,9,203,389,46
1625692549,9,212,363,46
1625692552,10,195,504,46
1625692555,7,188,677,45
1625692558,6,224,494,45
1625692561,5,197,404,45
1625692564,6,201,328,45
1625692567,4,171,443,45
1625692570,4,182,460,45
1625692573,3,184,416,45
1625692576,5,184,417,45
1625692579,6,185,438,45
1625692582,4,208,445,45
1625692585,6,203,433,45
1625692588,7,203,441,45
1625692591,5,203,432,45
1625692594,7,218,418,45
1625692597,5,207,359,45
1625692600,4,205,465,45
1625692603,2,207,365,45
1625692606,2,207,466,45
1625692609,2,204,520,45
1625692612,4,207,499,45
1625692615,6,231,461,45
1625692618,7,190,410,45
1625692621,7,201,444,45
1625692624,5,154,389,45
1625692627,5,149,409,45
1625692630,4,189,390,45
1625692633,5,204,469,45
1625692636,4,192,485,45
1625692639,6,201,441,45
1625692642,6,196,460,45
1625692645,4,218,502,45
1625692648,4,221,487,45
1625692651,3,221,496,45
1625692654,4,221,485,45
1625692657,3,169,469,45
1625692660,3,174,473,45
1625692663,5,189,440,45
1625692666,4,199,414,45
1625692669,6,199,462,45
1625692672,7,215,437,45
1625692675,7,205,507,45
1625692678,6,213,435,45
1625692681,4,171,474,45
1625692684,6,202,505,45
1625692687,5,206,547,45
1625692690,5,224,529,45
1625692693,5,232,445,45
1625692696,5,230,387,45
1625692699,4,224,452,45
1625692702,3,252,431,45
1625692705,3,209,436,45
1625692708,5,229,446,45
1625692711,4,155,452,45
1625692714,4,128,399,45
1625692717,3,138,432,45
1625692720,2,135,469,45
1625692723,4,137,495,45
1625692726,5,192,484,45
1625692729,5,204,464,45
1625692732,4,205,449,45
1625692735,3,110,451,45
1625692738,2,90,437,45
1625692741,2,84,435,45
1625692744,3,231,403,45
1625692747,4,189,420,45
1625692750,2,179,450,45
1625692753,5,189,455,45
1625692756,8,188,447,45
1625692759,7,209,462,45
1625692762,6,193,445,45
1625692765,5,173,330,45
1625692768,5,210,558,45
1625692771,4,150,382,45
1625692774,6,153,494,45
1625692777,4,201,481,45
1625692780,5,167,458,45
1625692783,5,197,463,45
1625692786,8,189,496,45
1625692789,10,216,499,45
1625692792,8,233,504,45
1625692795,6,206,470,45
1625692798,4,236,424,45
1625692801,4,244,410,45
1625692804,5,224,419,45
1625692807,4,217,445,45
1625692810,3,212,471,45
1625692813,3,217,471,45
1625692816,3,215,466,45
1625692819,3,216,459,45
1625692822,5,209,453,45
1625692825,4,191,467,45
1625692828,3,192,464,45
1625692831,3,192,461,46
1625692834,2,192,461,46
1625692837,2,192,450,46
1625692840,1,190,450,46
1625692843,2,191,454,46
1625692846,2,194,445,46
1625692849,3,193,441,46
1625692852,2,190,449,46
1625692855,3,233,452,46
1625692858,4,188,427,46
1625692861,5,219,435,46
1625692864,4,218,410,46
1625692867,4,214,459,46
1625692870,5,200,512,46
1625692873,6,219,416,46
1625692876,7,204,415,46
1625692879,9,199,428,46
1625692882,9,198,610,46
1625692885,8,200,552,46
1625692888,6,201,456,46
1625692891,7,200,398,46
1625692894,5,201,393,46
1625692897,5,201,405,46
1625692900,3,200,416,46
1625692903,2,201,393,46
1625692906,2,199,406,46
1625692909,2,198,377,46
1625692912,3,198,499,46
1625692915,4,218,444,46
1625692918,4,209,366,46
1625692921,3,207,390,46
1625692924,3,210,442,46
1625692927,3,209,440,46
1625692930,3,203,437,46
1625692933,2,204,472,46
1625692936,2,202,468,46
1625692939,5,204,435,46
1625692942,5,212,430,46
1625692945,5,211,462,46
1625692948,5,210,478,46
1625692951,4,192,433,46
1625692954,4,180,482,46
1625692957,2,181,433,46
1625692960,3,173,407,46
1625692963,2,155,356,46
1625692966,4,144,374,46
1625692969,4,114,276,46
1625692972,3,114,234,46
1625692975,3,115,317,46
1625692978,2,120,444,46
1625692981,2,145,499,46
1625692984,2,139,541,47
1625692987,3,141,544,47
1625692990,2,142,500,47
1625692993,2,142,478,47
1625692996,1,140,473,47
1625692999,1,141,478,47
1625693002,0,141,461,47
1625693005,1,141,480,47
1625693008,2,146,456,47
1625693011,5,187,468,47
1625693014,6,209,453,47
1625693017,8,223,479,47
1625693020,6,216,475,47
1625693023,6,226,492,47
1625693026,7,213,471,47
1625693029,6,215,484,47
1625693032,6,215,503,47
1625693035,6,213,480,47
1625693038,6,215,472,47
1625693041,7,216,472,47
1625693044,6,214,446,47
1625693047,5,171,451,47
1625693050,4,171,418,47
1625693053,2,150,455,47
1625693056,1,150,474,47
1625693059,2,150,426,47
1625693062,2,149,410,47
1625693065,3,184,463,47
1625693068,6,205,474,47
1625693071,7,196,451,47
1625693074,6,196,574,47
1625693077,6,200,500,47
1625693080,6,201,447,47
1625693083,4,203,426,47
1625693086,6,214,398,47
1625693089,5,241,326,47
1625693092,6,212,293,47
1625693095,7,182,525,47
1625693098,9,201,377,47
1625693101,8,219,595,47
1625693104,7,196,460,47
1625693107,6,192,467,46
1625693110,6,194,409,47
1625693113,7,214,393,47
1625693116,7,213,399,47
1625693119,7,213,482,46
1625693122,7,211,440,46
1625693125,6,219,395,46
1625693128,4,220,374,47
1625693131,4,220,366,47
1625693134,3,221,416,47
1625693137,2,218,427,47
1625693140,4,220,453,47
1625693143,3,220,462,47
1625693146,4,221,483,47
1625693149,3,221,481,47
1625693152,2,218,490,47
1625693155,2,219,471,47
1625693158,1,221,441,47
1625693161,1,221,444,47
1625693164,1,221,450,47
1625693167,1,154,423,47
1625693170,2,171,590,47
1625693173,1,171,379,47
1625693176,1,171,480,47
1625693179,2,171,411,47
1625693182,2,144,235,47
1625693185,1,142,360,47
1625693188,2,141,506,47
1625693191,1,141,691,47
1625693194,1,141,621,47
1625693197,2,140,541,47
1625693200,2,141,193,47
1625693203,2,141,313,47
1625693206,2,141,662,47
1625693209,1,141,624,47
1625693212,1,141,591,47
1625693215,1,141,624,47
1625693218,0,141,595,48
1625693221,0,141,539,48
1625693224,1,142,487,48
1625693227,0,142,455,48
1625693230,1,141,422,48
1625693233,0,141,437,48
1625693236,0,141,451,48
1625693239,0,141,459,48
1625693242,0,141,475,48
1625693245,0,141,470,48
1625693248,1,140,477,48
1625693251,2,192,449,48
1625693254,3,218,423,48
1625693257,5,214,413,48
1625693260,3,215,400,48
1625693263,4,217,410,48
1625693266,3,224,400,48
1625693269,2,224,425,48
1625693272,3,224,431,48
1625693275,3,223,430,48
1625693278,6,213,423,48
1625693281,7,216,448,48
1625693284,6,219,444,48
1625693287,5,247,443,48
1625693290,5,222,426,48
1625693293,7,215,417,48
1625693296,8,215,461,48
1625693299,8,213,469,48
1625693302,7,229,475,48
1625693305,7,221,461,48
1625693308,7,213,458,48
1625693311,7,216,487,48
1625693314,6,215,476,48
1625693317,6,197,484,48
1625693320,5,196,487,48
1625693323,5,195,458,48
1625693326,4,197,457,48
1625693329,4,197,466,48
1625693332,3,188,490,48
1625693335,3,184,410,48
1625693338,1,182,420,48
1625693341,1,185,319,48
1625693344,1,185,419,48
1625693347,1,185,464,48
1625693350,3,185,434,48
1625693353,3,184,428,48
1625693356,3,186,481,48
1625693359,3,186,486,48
1625693362,4,186,432,48
1625693365,4,201,427,48
1625693368,5,200,384,48
1625693371,5,203,577,48
1625693374,4,202,530,48
1625693377,4,203,386,48
1625693380,3,201,367,48
1625693383,5,200,381,48
1625693386,5,202,380,48
1625693389,4,201,381,48
1625693392,3,201,390,48
1625693395,3,201,382,48
1625693398,2,199,388,48
1625693401,1,201,396,48
1625693404,1,201,395,48
1625693407,1,201,407,48
1625693410,1,197,407,48
1625693413,0,201,409,48
1625693416,1,201,436,47
1625693419,0,201,424,48
1625693422,0,201,382,48
1625693425,1,199,383,48
1625693428,2,201,394,48
1625693431,4,202,431,48
1625693434,4,200,478,48
1625693437,4,202,452,48
1625693440,3,200,454,48
1625693443,2,201,435,48
1625693446,2,202,430,48
1625693449,2,200,431,48
1625693452,1,201,444,48
1625693455,2,201,460,47
1625693458,1,201,468,47
1625693461,1,202,461,48
1625693464,2,199,452,48
1625693467,1,202,446,48
1625693470,0,200,451,48
1625693473,1,201,472,48
1625693476,0,201,440,48
1625693479,0,199,441,48
1625693482,0,202,444,48
1625693485,1,200,451,48
1625693488,1,201,464,48
1625693491,3,201,484,48
1625693494,3,199,523,48
1625693497,3,202,479,48
1625693500,3,200,419,48
1625693503,3,202,360,48
1625693506,2,202,373,47
1625693509,3,199,429,47
1625693512,3,202,390,47
1625693515,3,200,476,47
1625693518,3,202,462,47
1625693521,2,202,451,47
1625693524,2,199,419,47
1625693527,2,202,342,47
1625693530,2,201,353,47
1625693533,2,201,417,47
1625693536,2,202,423,47
1625693539,1,199,415,47
1625693542,1,202,393,47
1625693545,0,200,401,47
1625693548,0,202,396,47
1625693551,1,202,399,47
1625693554,0,199,368,47
1625693557,1,202,383,46
1625693560,1,198,402,46
1625693563,2,104,448,46
1625693566,2,104,444,46
1625693569,2,103,469,46
1625693572,2,103,422,45
1625693575,3,104,401,45
1625693578,3,99,469,45
1625693581,3,99,479,45
1625693584,3,98,462,45
1625693587,2,98,434,45
1625693590,2,98,463,45
1625693593,2,98,406,45
1625693596,2,98,416,45
1625693599,1,97,466,45
1625693602,1,98,592,45
1625693605,1,99,451,45
1625693608,1,101,339,45
1625693611,4,115,347,45
1625693614,4,118,325,45
1625693617,4,118,297,45
1625693620,4,119,378,45
1625693623,4,116,385,45
1625693626,3,115,412,45
1625693629,4,113,486,45
1625693632,3,113,437,45
1625693635,2,113,389,45
1625693638,3,112,395,45
1625693641,1,112,477,44
1625693644,2,112,553,44
1625693647,1,112,517,44
1625693650,1,112,521,44
1625693653,1,112,544,44
1625693656,1,112,520,44
1625693659,0,112,535,44
1625693662,0,113,534,44
1625693665,0,112,500,44
1625693668,0,112,455,44
1625693671,0,112,447,44
1625693674,0,112,445,44
1625693677,0,112,436,44
1625693680,0,112,441,44
1625693683,1,112,430,44
1625693686,0,112,434,44
1625693689,0,112,436,44
1625693692,1,112,432,44
1625693695,2,112,427,44
1625693698,1,115,426,45
1625693701,2,115,424,45
1625693704,1,95,424,45
1625693707,1,104,427,45
1625693710,0,83,425,45
1625693713,1,91,419,45
1625693716,2,91,417,45
1625693719,2,94,412,45
1625693722,3,108,411,45
1625693725,3,103,415,45
1625693728,3,115,415,46
1625693731,2,121,413,46
1625693734,2,115,419,46
1625693737,3,118,422,46
1625693740,2,152,424,46
1625693743,2,152,425,46
1625693746,2,165,422,46
1625693749,2,162,419,46
1625693752,1,165,426,46
1625693755,1,112,426,46
1625693758,1,150,425,46
1625693761,1,131,428,46
1625693764,0,131,428,46
1625693767,2,131,427,46
1625693770,2,130,431,46
1625693773,2,131,433,47
1625693776,1,131,436,47
1625693779,1,131,442,47
1625693782,1,131,410,47
1625693785,2,130,367,47
1625693788,2,131,431,47
1625693791,2,131,483,47
1625693794,2,131,397,47
1625693797,2,131,455,47
1625693800,2,129,400,47
1625693803,2,131,369,47
1625693806,3,131,434,47
1625693809,2,131,439,47
1625693812,2,131,399,47
1625693815,2,130,393,47
1625693818,2,132,405,47
1625693821,1,131,417,47
1625693824,2,132,412,47
1625693827,1,131,412,47
1625693830,1,131,392,47
1625693833,1,132,383,47
1625693836,0,132,389,47
1625693839,0,131,401,47
1625693842,0,131,418,47
1625693845,1,131,421,48
1625693848,2,139,527,48
1625693851,4,171,487,48
1625693854,5,204,467,48
1625693857,4,204,456,48
1625693860,3,203,479,48
1625693863,3,204,474,48
1625693866,3,204,467,48
1625693869,2,204,483,48
1625693872,3,204,479,48
1625693875,3,207,471,48
1625693878,3,209,455,48
1625693881,4,207,461,48
1625693884,3,209,455,48
1625693887,3,209,464,48
1625693890,3,207,465,48
1625693893,3,209,469,48
1625693896,4,206,465,48
1625693899,3,209,447,48
1625693902,4,208,428,48
1625693905,3,207,423,48
1625693908,2,209,463,48
1625693911,2,206,417,48
1625693914,3,209,410,48
1625693917,2,209,420,48
1625693920,2,208,439,48
1625693923,2,221,429,48
1625693926,3,218,430,48
1625693929,3,221,451,48
1625693932,2,221,461,48
1625693935,3,220,461,48
1625693938,2,222,462,48
1625693941,2,218,461,48
1625693944,1,221,467,48
1625693947,2,221,471,48
1625693950,2,220,471,48
1625693953,2,221,468,48
1625693956,2,218,467,48
1625693959,2,221,463,48
1625693962,1,221,459,48
1625693965,2,220,455,48
1625693968,2,221,448,48
1625693971,2,218,443,48
1625693974,2,221,444,48
1625693977,2,221,441,48
1625693980,1,220,430,48
1625693983,2,229,433,48
1625693986,1,219,428,48
1625693989,1,229,430,48
1625693992,2,170,432,48
1625693995,1,162,446,48
1625693998,1,221,447,48
1625694001,1,219,447,48
1625694004,1,223,450,48
1625694007,1,221,447,48
1625694010,1,183,435,48
1625694013,1,221,434,48
1625694016,0,219,427,48
1625694019,1,221,431,48
1625694022,1,221,431,48
1625694025,1,220,437,48
1625694028,1,221,440,48
1625694031,2,221,432,48
1625694034,1,221,434,48
1625694037,2,221,432,48
1625694040,2,220,428,48
1625694043,2,221,441,48
1625694046,2,221,440,48
1625694049,2,221,411,48
1625694052,1,219,406,48
1625694055,2,220,404,48
1625694058,2,221,387,48
1625694061,3,220,387,48
1625694064,2,221,391,48
1625694067,4,218,391,48
1625694070,3,219,381,48
1625694073,3,220,382,48
1625694076,4,214,372,48
1625694079,4,215,373,48
1625694082,4,211,376,48
1625694085,4,213,399,48
1625694088,5,214,394,48
1625694091,6,196,393,48
1625694094,7,196,425,48
1625694097,5,201,451,48
1625694100,4,206,445,48
1625694103,3,207,415,48
1625694106,4,203,394,48
1625694109,4,203,428,48
1625694112,4,201,399,48
1625694115,5,204,415,48
1625694118,8,207,561,48
1625694121,8,206,494,48
1625694124,7,207,464,48
1625694127,7,202,444,48
1625694130,5,203,438,48
1625694133,6,207,393,48
1625694136,5,207,328,48
1625694139,4,207,333,48
1625694142,5,205,363,48
1625694145,4,206,400,48
1625694148,4,207,397,48
1625694151,2,207,392,48
1625694154,2,207,394,48
1625694157,2,205,396,48
1625694160,1,206,414,48
1625694163,2,207,419,48
1625694166,2,204,437,48
1625694169,3,204,465,48
1625694172,2,201,465,48
1625694175,2,203,373,48
1625694178,2,203,331,48
1625694181,3,204,372,48
1625694184,2,204,390,48
1625694187,2,201,401,48
1625694190,3,203,376,48
1625694193,4,203,385,49
1625694196,3,204,415,49
1625694199,3,203,411,49
1625694202,3,203,411,49
1625694205,3,192,404,49
1625694208,1,186,413,49
1625694211,1,178,424,49
1625694214,1,182,419,49
1625694217,2,124,395,49
1625694220,2,99,90,49
