Time,Voltage(V),Current(A),D+(V),D-(V)
15:18:25,5.048,0.849,0.74,0.36
15:18:26,5.047,0.8655,0.74,0.37
15:18:27,5.048,0.8525,0.72,0.35
15:18:28,5.047,0.8634,0.74,0.34
15:18:29,5.052,0.8693,0.74,0.36
15:18:30,5.047,0.8616,0.73,0.35
15:18:31,5.047,0.8687,0.74,0.36
15:18:32,5.049,0.862,0.74,0.36
15:18:33,5.047,0.8673,0.74,0.35
15:18:34,5.047,0.846,0.73,0.35
15:18:35,5.048,0.846,0.74,0.37
15:18:36,5.047,0.8663,0.74,0.36
15:18:37,5.048,0.8563,0.74,0.37
15:18:38,5.047,0.8632,0.73,0.36
15:18:39,5.051,0.8602,0.71,0.35
15:18:40,5.051,0.8648,0.73,0.37
15:18:41,5.047,0.8707,0.74,0.34
15:18:42,5.049,0.8616,0.74,0.36
15:18:43,5.047,0.8679,0.74,0.36
15:18:44,5.046,0.8486,0.74,0.36
15:18:45,5.047,0.8654,0.74,0.36
15:18:46,5.047,0.8456,0.73,0.35
15:18:47,5.049,0.8456,0.74,0.36
15:18:48,5.047,0.8648,0.74,0.36
15:18:49,5.052,0.859,0.74,0.36
15:18:50,5.048,0.8602,0.73,0.36
15:18:51,5.05,0.8685,0.73,0.36
15:18:52,5.048,0.8622,0.7,0.33
15:18:53,5.048,0.8677,0.72,0.36
15:18:54,5.047,0.8547,0.74,0.36
15:18:55,5.047,0.8673,0.74,0.36
15:18:56,5.047,0.85,0.72,0.34
15:18:57,5.049,0.865,0.66,0.31
15:18:58,5.047,0.865,0.74,0.36
15:18:59,5.049,0.8626,0.74,0.36
15:19:00,5.047,0.8644,0.74,0.36
15:19:01,5.053,0.8697,0.74,0.36
15:19:02,5.048,0.861,0.73,0.36
15:19:03,5.047,0.8681,0.73,0.35
15:19:04,5.047,0.8525,0.75,0.36
15:19:05,5.049,0.8683,0.72,0.36
15:19:06,5.046,0.8446,0.69,0.35
15:19:07,5.047,0.8652,0.74,0.36
15:19:08,5.047,0.8709,0.73,0.35
15:19:09,5.053,0.8592,0.69,0.33
15:19:10,5.048,0.8592,0.74,0.37
15:19:11,5.054,0.8705,0.74,0.36
15:19:12,5.049,0.8569,0.73,0.36
15:19:13,5.047,0.8665,0.74,0.36
15:19:14,5.05,0.8478,0.63,0.3
15:19:15,5.047,0.8671,0.73,0.35
15:19:16,5.047,0.8381,0.74,0.36
15:19:17,5.049,0.8657,0.74,0.37
15:19:18,5.047,0.8614,0.71,0.35
15:19:19,5.052,0.8612,0.74,0.36
15:19:20,5.047,0.8693,0.73,0.35
15:19:21,5.052,0.8604,0.71,0.34
15:19:22,5.049,0.8604,0.74,0.36
15:19:23,5.052,0.8677,0.74,0.36
15:19:24,5.049,0.8563,0.74,0.36
15:19:25,5.047,0.8667,0.73,0.36
15:19:26,5.05,0.8509,0.68,0.32
15:19:27,5.048,0.865,0.75,0.35
15:19:28,5.048,0.8683,0.75,0.36
15:19:29,5.052,0.8652,0.75,0.36
15:19:30,5.047,0.8707,0.75,0.36
15:19:31,5.05,0.86,0.7,0.35
15:19:32,5.047,0.8683,0.75,0.35
15:19:33,5.047,0.8411,0.74,0.34
15:19:34,5.049,0.8411,0.75,0.36
15:19:35,5.047,0.8671,0.75,0.36
15:19:36,5.05,0.8496,0.75,0.36
15:19:37,5.048,0.8644,0.74,0.35
15:19:38,5.053,0.8622,0.7,0.34
15:19:39,5.053,0.8654,0.74,0.36
15:19:40,5.048,0.8711,0.74,0.36
15:19:41,5.053,0.8561,0.74,0.36
15:19:42,5.047,0.8681,0.74,0.38
15:19:43,5.047,0.8381,0.73,0.36
15:19:44,5.048,0.8654,0.74,0.36
15:19:45,5.048,0.8446,0.73,0.35
15:19:46,5.05,0.8446,0.74,0.36
15:19:47,5.048,0.8654,0.74,0.37
15:19:48,5.055,0.8632,0.74,0.37
15:19:49,5.049,0.8604,0.74,0.36
15:19:50,5.051,0.8691,0.73,0.36
15:19:51,5.05,0.8452,0.68,0.33
15:19:52,5.048,0.8687,0.75,0.36
15:19:53,5.048,0.8344,0.75,0.36
15:19:54,5.05,0.8673,0.75,0.36
15:19:56,5.047,0.8434,0.75,0.36
15:19:57,5.05,0.8632,0.75,0.36
15:19:58,5.047,0.8715,0.75,0.35
15:19:59,5.056,0.8579,0.73,0.35
15:20:00,5.049,0.8579,0.74,0.36
15:20:01,5.056,0.8693,0.74,0.37
15:20:02,5.049,0.8551,0.73,0.36
15:20:03,5.048,0.8673,0.73,0.36
15:20:04,5.05,0.85,0.71,0.34
15:20:05,5.048,0.8636,0.64,0.3
15:20:06,5.048,0.8456,0.75,0.36
15:20:07,5.051,0.8636,0.75,0.36
15:20:08,5.047,0.8719,0.75,0.36
15:20:09,5.052,0.8521,0.75,0.36
15:20:10,5.048,0.8689,0.75,0.36
15:20:11,5.051,0.8503,0.74,0.35
15:20:12,5.049,0.8503,0.75,0.36
15:20:13,5.048,0.8685,0.75,0.35
15:20:14,5.053,0.8464,0.75,0.36
15:20:15,5.049,0.8648,0.75,0.36
15:20:16,5.055,0.865,0.74,0.35
15:20:17,5.049,0.8632,0.68,0.32
15:20:18,5.049,0.8717,0.71,0.36
15:20:19,5.056,0.8551,0.74,0.36
15:20:20,5.048,0.8693,0.74,0.36
15:20:21,5.049,0.844,0.74,0.36
15:20:22,5.049,0.8673,0.74,0.37
15:20:23,5.047,0.8509,0.74,0.35
15:20:24,5.051,0.8634,0.74,0.34
15:20:25,5.049,0.8634,0.75,0.36
15:20:26,5.053,0.8701,0.75,0.35
15:20:27,5.049,0.8638,0.75,0.36
15:20:28,5.056,0.8699,0.75,0.36
15:20:29,5.049,0.858,0.71,0.34
15:20:30,5.048,0.8687,0.64,0.29
15:20:31,5.048,0.844,0.74,0.36
15:20:32,5.05,0.8687,0.75,0.36
15:20:33,5.047,0.8322,0.74,0.36
15:20:34,5.049,0.8657,0.75,0.36
15:20:35,5.048,0.8713,0.75,0.36
15:20:36,5.055,0.858,0.75,0.35
15:20:37,5.049,0.8693,0.73,0.34
15:20:38,5.056,0.8693,0.75,0.36
15:20:39,5.049,0.8494,0.75,0.34
15:20:40,5.048,0.8673,0.75,0.36
15:20:41,5.052,0.8486,0.74,0.35
15:20:42,5.048,0.8669,0.69,0.32
15:20:43,5.048,0.8344,0.71,0.36
15:20:44,5.051,0.8655,0.74,0.36
15:20:45,5.047,0.8679,0.74,0.37
15:20:46,5.052,0.8608,0.74,0.36
15:20:47,5.049,0.8691,0.63,0.29
15:20:48,5.055,0.8559,0.73,0.35
15:20:49,5.049,0.8559,0.74,0.36
15:20:50,5.052,0.8677,0.73,0.37
15:20:51,5.05,0.847,0.74,0.35
15:20:52,5.048,0.8663,0.74,0.37
15:20:53,5.054,0.8543,0.73,0.35
15:20:54,5.049,0.8654,0.72,0.33
15:20:55,5.049,0.8685,0.75,0.36
15:20:56,5.055,0.8626,0.75,0.36
15:20:57,5.048,0.8709,0.75,0.36
15:20:58,5.053,0.8559,0.75,0.35
15:20:59,5.049,0.8683,0.69,0.32
15:21:00,5.048,0.8353,0.75,0.35
15:21:01,5.051,0.8353,0.75,0.36
15:21:02,5.048,0.8646,0.75,0.36
15:21:03,5.052,0.8458,0.74,0.35
15:21:04,5.049,0.8644,0.75,0.33
15:21:05,5.055,0.8703,0.75,0.35
15:21:06,5.049,0.86,0.74,0.35
15:21:07,5.051,0.8691,0.7,0.33
15:21:08,5.051,0.858,0.73,0.37
15:21:09,5.049,0.8681,0.73,0.36
15:21:10,5.047,0.8381,0.73,0.36
15:21:11,5.051,0.8655,0.7,0.33
15:21:12,5.049,0.8531,0.63,0.3
15:21:13,5.052,0.8531,0.74,0.36
15:21:14,5.049,0.8646,0.74,0.36
15:21:15,5.055,0.8669,0.75,0.35
15:21:16,5.05,0.8602,0.71,0.36
15:21:17,5.051,0.8677,0.74,0.36
15:21:18,5.051,0.8553,0.73,0.35
15:21:19,5.048,0.8681,0.72,0.35
15:21:20,5.048,0.8405,0.73,0.36
15:21:21,5.052,0.8669,0.73,0.36
15:21:22,5.048,0.8442,0.73,0.35
15:21:23,5.051,0.8624,0.72,0.34
15:21:24,5.049,0.8711,0.68,0.32
15:21:25,5.056,0.8711,0.74,0.37
15:21:26,5.049,0.8549,0.73,0.36
15:21:27,5.056,0.8699,0.73,0.36
15:21:28,5.05,0.8569,0.72,0.36
15:21:29,5.049,0.8669,0.69,0.35
15:21:30,5.052,0.8407,0.73,0.36
15:21:31,5.049,0.8652,0.73,0.35
15:21:32,5.049,0.847,0.73,0.36
