DATE,TIME,FRAC_DAYS_SINCE_JAN1,FRAC_HRS_SINCE_JAN1,EPOCH_TIME,CO2_sync,ANEMOMETER_C_sync,ANEMOMETER_UX_sync,ANEMOMETER_UY_sync,ANEMOMETER_UZ_sync,ANEMOMETER_T_sync
8/16/2019,39:18.3,227.6939618,5464.655083,1565998758,389.04,3.49E+02,-6.86E-01,-1.56E+00,-4.02E-01,2.93E+01
8/16/2019,39:18.4,227.693963,5464.655111,1565998758,389.08,3.49E+02,-3.22E-01,-1.70E+00,-2.22E-01,2.93E+01
8/16/2019,39:18.5,227.6939641,5464.655139,1565998759,389.65,3.49E+02,2.97E-01,-1.66E+00,-3.54E-01,2.93E+01
8/16/2019,39:18.6,227.6939653,5464.655167,1565998759,389.20,3.49E+02,4.80E-01,-1.60E+00,-1.11E-01,2.93E+01
8/16/2019,39:18.7,227.6939664,5464.655194,1565998759,388.63,3.49E+02,4.16E-01,-1.61E+00,1.49E-01,2.93E+01
8/16/2019,39:18.8,227.6939676,5464.655222,1565998759,388.78,3.49E+02,4.60E-01,-1.76E+00,-1.93E-02,2.93E+01
8/16/2019,39:18.9,227.6939688,5464.65525,1565998759,389.15,3.49E+02,4.77E-01,-1.70E+00,-2.17E-01,2.93E+01
8/16/2019,39:19.0,227.6939699,5464.655278,1565998759,388.82,3.49E+02,4.60E-01,-1.64E+00,-2.68E-01,2.94E+01
8/16/2019,39:19.1,227.6939711,5464.655306,1565998759,389.00,3.49E+02,5.31E-01,-1.73E+00,-2.09E-01,2.94E+01
8/16/2019,39:19.2,227.6939722,5464.655333,1565998759,389.40,3.49E+02,6.45E-01,-1.81E+00,-2.72E-01,2.94E+01
8/16/2019,39:19.3,227.6939734,5464.655361,1565998759,389.17,3.49E+02,6.16E-01,-1.86E+00,-2.93E-01,2.94E+01
8/16/2019,39:19.4,227.6939745,5464.655389,1565998759,389.23,3.49E+02,5.54E-01,-1.79E+00,-3.37E-01,2.93E+01
8/16/2019,39:19.5,227.6939757,5464.655417,1565998760,389.12,3.49E+02,6.41E-01,-1.70E+00,-2.92E-01,2.93E+01
8/16/2019,39:19.6,227.6939769,5464.655444,1565998760,388.78,3.49E+02,7.26E-01,-1.75E+00,-2.63E-01,2.93E+01
8/16/2019,39:19.7,227.693978,5464.655472,1565998760,388.69,3.49E+02,6.12E-01,-1.60E+00,-1.86E-01,2.93E+01
8/16/2019,39:19.8,227.6939792,5464.6555,1565998760,388.64,3.49E+02,6.57E-01,-1.49E+00,-1.76E-01,2.93E+01
8/16/2019,39:19.9,227.6939803,5464.655528,1565998760,389.50,3.49E+02,6.07E-01,-1.32E+00,1.97E-02,2.93E+01
8/16/2019,39:20.0,227.6939815,5464.655556,1565998760,389.51,3.49E+02,3.92E-01,-1.26E+00,3.45E-02,2.93E+01
8/16/2019,39:20.1,227.6939826,5464.655583,1565998760,389.36,3.49E+02,1.97E-01,-1.20E+00,1.14E-01,2.93E+01
8/16/2019,39:20.2,227.6939838,5464.655611,1565998760,389.57,3.49E+02,-6.76E-02,-1.02E+00,1.52E-01,2.93E+01
8/16/2019,39:20.3,227.693985,5464.655639,1565998760,388.93,3.49E+02,-1.62E-01,-1.16E+00,5.72E-02,2.93E+01
8/16/2019,39:20.4,227.6939861,5464.655667,1565998760,388.34,3.49E+02,-2.06E-01,-1.25E+00,2.16E-01,2.93E+01
8/16/2019,39:20.5,227.6939873,5464.655694,1565998761,388.82,3.49E+02,-1.99E-01,-1.21E+00,2.59E-01,2.93E+01
8/16/2019,39:20.6,227.6939884,5464.655722,1565998761,388.85,3.49E+02,-1.16E-01,-1.22E+00,2.18E-01,2.93E+01
8/16/2019,39:20.7,227.6939896,5464.65575,1565998761,389.02,3.49E+02,-5.35E-02,-1.11E+00,1.89E-01,2.93E+01
8/16/2019,39:20.8,227.6939907,5464.655778,1565998761,389.30,3.49E+02,-4.16E-02,-1.04E+00,1.27E-01,2.93E+01
8/16/2019,39:20.9,227.6939919,5464.655806,1565998761,389.10,3.49E+02,-4.55E-02,-1.02E+00,2.36E-01,2.93E+01
8/16/2019,39:21.0,227.6939931,5464.655833,1565998761,389.20,3.49E+02,-4.92E-03,-9.75E-01,3.07E-01,2.93E+01
8/16/2019,39:21.1,227.6939942,5464.655861,1565998761,389.09,3.49E+02,-3.79E-03,-9.76E-01,4.24E-01,2.94E+01
8/16/2019,39:21.2,227.6939954,5464.655889,1565998761,388.97,3.49E+02,5.36E-02,-9.26E-01,3.84E-01,2.94E+01
8/16/2019,39:21.3,227.6939965,5464.655917,1565998761,388.87,3.49E+02,7.57E-02,-8.17E-01,2.69E-01,2.93E+01
8/16/2019,39:21.4,227.6939977,5464.655944,1565998761,389.50,3.49E+02,-1.34E-02,-7.48E-01,2.32E-01,2.93E+01
8/16/2019,39:21.5,227.6939988,5464.655972,1565998762,389.96,3.49E+02,-5.59E-03,-7.15E-01,1.21E-01,2.93E+01
8/16/2019,39:21.6,227.694,5464.656,1565998762,389.61,3.49E+02,5.10E-02,-7.64E-01,1.47E-01,2.93E+01
8/16/2019,39:21.7,227.6940012,5464.656028,1565998762,388.94,3.49E+02,-2.65E-02,-9.10E-01,1.21E-01,2.93E+01
8/16/2019,39:21.8,227.6940023,5464.656056,1565998762,389.62,3.49E+02,-8.95E-02,-8.63E-01,1.05E-01,2.93E+01
8/16/2019,39:21.9,227.6940035,5464.656083,1565998762,389.34,3.49E+02,-1.11E-01,-9.31E-01,1.44E-01,2.94E+01
8/16/2019,39:22.0,227.6940046,5464.656111,1565998762,388.91,3.49E+02,-4.45E-02,-9.49E-01,1.95E-01,2.94E+01
8/16/2019,39:22.1,227.6940058,5464.656139,1565998762,388.99,3.49E+02,-3.27E-02,-9.72E-01,4.01E-01,2.94E+01
8/16/2019,39:22.2,227.6940069,5464.656167,1565998762,389.44,3.49E+02,-5.52E-02,-1.09E+00,3.32E-01,2.94E+01
8/16/2019,39:22.3,227.6940081,5464.656194,1565998762,389.36,3.49E+02,-1.16E-02,-1.04E+00,2.76E-01,2.94E+01
8/16/2019,39:22.4,227.6940093,5464.656222,1565998762,389.31,3.49E+02,1.67E-01,-1.14E+00,3.60E-01,2.94E+01
8/16/2019,39:22.5,227.6940104,5464.65625,1565998763,389.30,3.49E+02,3.26E-01,-1.17E+00,2.81E-01,2.94E+01
8/16/2019,39:22.6,227.6940116,5464.656278,1565998763,389.48,3.49E+02,1.95E-01,-1.03E+00,2.24E-01,2.94E+01
8/16/2019,39:22.7,227.6940127,5464.656306,1565998763,389.41,3.49E+02,1.96E-01,-1.07E+00,2.43E-01,2.94E+01
8/16/2019,39:22.8,227.6940139,5464.656333,1565998763,389.30,3.49E+02,2.55E-01,-1.16E+00,3.00E-01,2.94E+01
8/16/2019,39:22.9,227.6940151,5464.656361,1565998763,389.06,3.49E+02,2.16E-01,-1.18E+00,3.42E-01,2.94E+01
8/16/2019,39:23.0,227.6940162,5464.656389,1565998763,388.72,3.49E+02,2.39E-01,-1.27E+00,4.99E-01,2.95E+01
8/16/2019,39:23.1,227.6940174,5464.656417,1565998763,388.53,3.49E+02,1.25E-01,-1.16E+00,5.60E-01,2.95E+01
8/16/2019,39:23.2,227.6940185,5464.656444,1565998763,388.73,3.49E+02,6.88E-02,-1.07E+00,4.53E-01,2.95E+01
8/16/2019,39:23.3,227.6940197,5464.656472,1565998763,389.27,3.49E+02,1.09E-01,-1.08E+00,4.67E-01,2.95E+01
8/16/2019,39:23.4,227.6940208,5464.6565,1565998763,389.54,3.49E+02,1.81E-01,-1.06E+00,3.69E-01,2.95E+01
8/16/2019,39:23.5,227.694022,5464.656528,1565998764,389.04,3.49E+02,1.25E-01,-9.69E-01,3.65E-01,2.95E+01
8/16/2019,39:23.6,227.6940232,5464.656556,1565998764,388.98,3.49E+02,-2.16E-02,-9.79E-01,2.20E-01,2.95E+01
8/16/2019,39:23.7,227.6940243,5464.656583,1565998764,389.06,3.49E+02,-7.83E-02,-1.18E+00,1.83E-01,2.95E+01
8/16/2019,39:23.8,227.6940255,5464.656611,1565998764,388.97,3.49E+02,-1.17E-01,-1.26E+00,1.73E-01,2.95E+01
8/16/2019,39:23.9,227.6940266,5464.656639,1565998764,389.13,3.49E+02,-6.08E-02,-1.20E+00,1.27E-01,2.96E+01
8/16/2019,39:24.0,227.6940278,5464.656667,1565998764,389.37,3.49E+02,2.42E-02,-1.16E+00,1.08E-01,2.97E+01
8/16/2019,39:24.1,227.6940289,5464.656694,1565998764,388.88,3.49E+02,1.33E-02,-1.34E+00,7.94E-02,2.97E+01
8/16/2019,39:24.2,227.6940301,5464.656722,1565998764,388.56,3.49E+02,3.52E-02,-1.33E+00,1.72E-01,2.97E+01
8/16/2019,39:24.3,227.6940313,5464.65675,1565998764,388.92,3.49E+02,-4.26E-03,-1.26E+00,2.60E-01,2.98E+01
8/16/2019,39:24.4,227.6940324,5464.656778,1565998764,389.01,3.50E+02,-1.03E-01,-1.35E+00,2.61E-01,2.99E+01
8/16/2019,39:24.5,227.6940336,5464.656806,1565998765,389.16,3.49E+02,-1.23E-01,-1.35E+00,1.56E-01,2.98E+01
8/16/2019,39:24.6,227.6940347,5464.656833,1565998765,389.04,3.49E+02,-8.05E-02,-1.47E+00,-1.95E-02,2.95E+01
8/16/2019,39:24.7,227.6940359,5464.656861,1565998765,388.97,3.49E+02,-9.64E-02,-1.45E+00,8.30E-02,2.98E+01
8/16/2019,39:24.8,227.694037,5464.656889,1565998765,389.04,3.49E+02,-2.33E-01,-1.46E+00,1.29E-01,2.99E+01
8/16/2019,39:24.9,227.6940382,5464.656917,1565998765,389.45,3.50E+02,-2.38E-01,-1.35E+00,1.50E-01,2.99E+01
8/16/2019,39:25.0,227.6940394,5464.656944,1565998765,389.20,3.50E+02,-2.26E-01,-1.33E+00,1.75E-01,2.99E+01
8/16/2019,39:25.1,227.6940405,5464.656972,1565998765,388.87,3.50E+02,-2.90E-01,-1.47E+00,1.27E-01,3.00E+01
8/16/2019,39:25.2,227.6940417,5464.657,1565998765,389.00,3.50E+02,-3.20E-01,-1.40E+00,1.26E-02,2.99E+01
8/16/2019,39:25.3,227.6940428,5464.657028,1565998765,389.08,3.49E+02,-2.34E-01,-1.33E+00,1.53E-02,2.98E+01
8/16/2019,39:25.4,227.694044,5464.657056,1565998765,388.78,3.49E+02,-2.52E-01,-1.08E+00,8.36E-02,2.97E+01
8/16/2019,39:25.5,227.6940451,5464.657083,1565998766,388.83,3.49E+02,-7.00E-02,-1.01E+00,-8.00E-02,2.96E+01
8/16/2019,39:25.6,227.6940463,5464.657111,1565998766,389.00,3.49E+02,-8.56E-02,-1.06E+00,7.04E-02,2.98E+01
8/16/2019,39:25.7,227.6940475,5464.657139,1565998766,389.34,3.50E+02,-2.96E-01,-1.07E+00,1.98E-01,3.00E+01
8/16/2019,39:25.8,227.6940486,5464.657167,1565998766,389.51,3.49E+02,-4.05E-01,-1.04E+00,1.81E-01,2.98E+01
8/16/2019,39:25.9,227.6940498,5464.657194,1565998766,389.40,3.49E+02,-4.41E-01,-1.03E+00,9.33E-02,2.98E+01
8/16/2019,39:26.0,227.6940509,5464.657222,1565998766,389.21,3.49E+02,-5.30E-01,-1.08E+00,1.00E-02,2.97E+01
8/16/2019,39:26.1,227.6940521,5464.65725,1565998766,388.61,3.49E+02,-5.68E-01,-9.65E-01,1.11E-01,2.98E+01
8/16/2019,39:26.2,227.6940532,5464.657278,1565998766,388.82,3.49E+02,-5.49E-01,-8.94E-01,2.56E-01,2.99E+01
8/16/2019,39:26.3,227.6940544,5464.657306,1565998766,389.07,3.49E+02,-4.90E-01,-8.78E-01,3.98E-01,2.98E+01
8/16/2019,39:26.4,227.6940556,5464.657333,1565998766,388.68,3.49E+02,-5.17E-01,-8.68E-01,4.84E-01,2.97E+01
8/16/2019,39:26.5,227.6940567,5464.657361,1565998767,388.83,3.49E+02,-5.73E-01,-9.09E-01,5.37E-01,2.97E+01
8/16/2019,39:26.6,227.6940579,5464.657389,1565998767,388.32,3.49E+02,-6.94E-01,-9.12E-01,5.27E-01,2.97E+01
8/16/2019,39:26.7,227.694059,5464.657417,1565998767,388.32,3.49E+02,-7.65E-01,-8.18E-01,6.20E-01,2.97E+01
8/16/2019,39:26.8,227.6940602,5464.657444,1565998767,388.39,3.49E+02,-8.59E-01,-8.34E-01,6.99E-01,2.98E+01
8/16/2019,39:26.9,227.6940613,5464.657472,1565998767,388.08,3.49E+02,-8.25E-01,-9.21E-01,6.79E-01,2.99E+01
8/16/2019,39:27.0,227.6940625,5464.6575,1565998767,388.51,3.49E+02,-7.72E-01,-9.54E-01,6.64E-01,2.99E+01
8/16/2019,39:27.1,227.6940637,5464.657528,1565998767,388.70,3.50E+02,-6.72E-01,-1.01E+00,6.16E-01,3.00E+01
8/16/2019,39:27.2,227.6940648,5464.657556,1565998767,388.13,3.50E+02,-6.89E-01,-1.00E+00,6.86E-01,3.00E+01
8/16/2019,39:27.3,227.694066,5464.657583,1565998767,387.45,3.50E+02,-7.19E-01,-9.35E-01,6.89E-01,2.99E+01
8/16/2019,39:27.4,227.6940671,5464.657611,1565998767,387.55,3.49E+02,-7.80E-01,-7.44E-01,6.78E-01,2.99E+01
8/16/2019,39:27.5,227.6940683,5464.657639,1565998768,388.35,3.49E+02,-6.32E-01,-8.14E-01,6.61E-01,2.98E+01
8/16/2019,39:27.6,227.6940694,5464.657667,1565998768,388.33,3.49E+02,-5.42E-01,-8.98E-01,6.58E-01,2.98E+01
8/16/2019,39:27.7,227.6940706,5464.657694,1565998768,388.81,3.49E+02,-5.76E-01,-8.26E-01,6.45E-01,2.98E+01
8/16/2019,39:27.8,227.6940718,5464.657722,1565998768,388.87,3.49E+02,-6.16E-01,-7.76E-01,6.04E-01,2.97E+01
8/16/2019,39:27.9,227.6940729,5464.65775,1565998768,388.33,3.49E+02,-6.02E-01,-6.96E-01,5.23E-01,2.98E+01
8/16/2019,39:28.0,227.6940741,5464.657778,1565998768,388.13,3.50E+02,-6.05E-01,-5.82E-01,4.55E-01,2.99E+01
8/16/2019,39:28.1,227.6940752,5464.657806,1565998768,388.13,3.50E+02,-5.68E-01,-6.33E-01,4.46E-01,3.00E+01
8/16/2019,39:28.2,227.6940764,5464.657833,1565998768,387.90,3.50E+02,-5.95E-01,-7.20E-01,4.20E-01,3.00E+01
8/16/2019,39:28.3,227.6940776,5464.657861,1565998768,387.60,3.50E+02,-6.25E-01,-7.71E-01,3.58E-01,3.00E+01
8/16/2019,39:28.4,227.6940787,5464.657889,1565998768,387.55,3.50E+02,-6.55E-01,-7.78E-01,3.33E-01,3.00E+01
8/16/2019,39:28.5,227.6940799,5464.657917,1565998769,387.47,3.50E+02,-6.37E-01,-8.34E-01,3.46E-01,3.00E+01
8/16/2019,39:28.6,227.694081,5464.657944,1565998769,388.55,3.50E+02,-6.79E-01,-8.22E-01,3.27E-01,3.00E+01
8/16/2019,39:28.7,227.6940822,5464.657972,1565998769,388.38,3.50E+02,-6.89E-01,-7.50E-01,3.53E-01,3.00E+01
8/16/2019,39:28.8,227.6940833,5464.658,1565998769,388.16,3.50E+02,-6.80E-01,-6.78E-01,2.98E-01,3.01E+01
8/16/2019,39:28.9,227.6940845,5464.658028,1565998769,388.60,3.50E+02,-6.98E-01,-6.21E-01,2.63E-01,3.01E+01
8/16/2019,39:29.0,227.6940857,5464.658056,1565998769,389.20,3.50E+02,-8.11E-01,-6.01E-01,3.29E-01,3.00E+01
8/16/2019,39:29.1,227.6940868,5464.658083,1565998769,388.46,3.50E+02,-8.11E-01,-5.58E-01,3.17E-01,2.99E+01
8/16/2019,39:29.2,227.694088,5464.658111,1565998769,388.15,3.50E+02,-7.46E-01,-6.13E-01,2.94E-01,2.99E+01
8/16/2019,39:29.3,227.6940891,5464.658139,1565998769,388.67,3.50E+02,-7.24E-01,-7.33E-01,3.08E-01,3.00E+01
8/16/2019,39:29.4,227.6940903,5464.658167,1565998769,388.33,3.50E+02,-6.35E-01,-8.25E-01,2.82E-01,3.00E+01
8/16/2019,39:29.5,227.6940914,5464.658194,1565998770,388.98,3.50E+02,-5.68E-01,-8.35E-01,2.87E-01,2.99E+01
8/16/2019,39:29.6,227.6940926,5464.658222,1565998770,389.22,3.49E+02,-5.97E-01,-7.84E-01,2.57E-01,2.99E+01
8/16/2019,39:29.7,227.6940938,5464.65825,1565998770,388.99,3.49E+02,-5.02E-01,-7.99E-01,2.16E-01,2.98E+01
8/16/2019,39:29.8,227.6940949,5464.658278,1565998770,388.57,3.49E+02,-4.40E-01,-8.00E-01,1.95E-01,2.98E+01
8/16/2019,39:29.9,227.6940961,5464.658306,1565998770,388.11,3.49E+02,-4.02E-01,-8.67E-01,2.40E-01,2.99E+01
8/16/2019,39:30.0,227.6940972,5464.658333,1565998770,388.43,3.50E+02,-4.15E-01,-8.40E-01,4.00E-01,2.99E+01
8/16/2019,39:30.1,227.6940984,5464.658361,1565998770,388.50,3.50E+02,-3.99E-01,-8.38E-01,3.61E-01,2.99E+01
8/16/2019,39:30.2,227.6940995,5464.658389,1565998770,389.14,3.49E+02,-4.61E-01,-8.21E-01,3.45E-01,2.99E+01
8/16/2019,39:30.3,227.6941007,5464.658417,1565998770,388.86,3.50E+02,-4.69E-01,-8.26E-01,3.02E-01,2.99E+01
8/16/2019,39:30.4,227.6941019,5464.658444,1565998770,388.94,3.50E+02,-4.45E-01,-7.70E-01,1.64E-01,2.99E+01
8/16/2019,39:30.5,227.694103,5464.658472,1565998771,388.99,3.50E+02,-3.03E-01,-8.26E-01,1.29E-01,2.99E+01
8/16/2019,39:30.6,227.6941042,5464.6585,1565998771,388.68,3.50E+02,-2.31E-01,-8.13E-01,8.55E-02,2.99E+01
8/16/2019,39:30.7,227.6941053,5464.658528,1565998771,388.95,3.50E+02,-2.41E-01,-8.48E-01,2.31E-02,2.99E+01
8/16/2019,39:30.8,227.6941065,5464.658556,1565998771,389.01,3.50E+02,-3.29E-01,-8.19E-01,9.02E-02,2.99E+01
8/16/2019,39:30.9,227.6941076,5464.658583,1565998771,388.66,3.50E+02,-3.29E-01,-7.88E-01,2.95E-01,3.00E+01
8/16/2019,39:31.0,227.6941088,5464.658611,1565998771,388.68,3.50E+02,-4.27E-01,-6.69E-01,3.32E-01,3.00E+01
8/16/2019,39:31.1,227.69411,5464.658639,1565998771,388.81,3.50E+02,-6.14E-01,-5.43E-01,2.66E-01,3.00E+01
8/16/2019,39:31.2,227.6941111,5464.658667,1565998771,388.69,3.50E+02,-6.62E-01,-4.53E-01,2.16E-01,3.00E+01
8/16/2019,39:31.3,227.6941123,5464.658694,1565998771,388.24,3.50E+02,-6.33E-01,-4.53E-01,2.41E-01,3.00E+01
8/16/2019,39:31.4,227.6941134,5464.658722,1565998771,388.42,3.50E+02,-6.61E-01,-4.91E-01,2.62E-01,3.00E+01
8/16/2019,39:31.5,227.6941146,5464.65875,1565998772,388.71,3.50E+02,-6.80E-01,-5.11E-01,2.20E-01,3.00E+01
8/16/2019,39:31.6,227.6941157,5464.658778,1565998772,389.04,3.50E+02,-6.83E-01,-5.38E-01,1.68E-01,3.00E+01
8/16/2019,39:31.7,227.6941169,5464.658806,1565998772,389.07,3.50E+02,-5.94E-01,-5.12E-01,1.43E-01,3.00E+01
8/16/2019,39:31.8,227.6941181,5464.658833,1565998772,388.84,3.50E+02,-5.34E-01,-4.99E-01,1.50E-01,3.00E+01
8/16/2019,39:31.9,227.6941192,5464.658861,1565998772,388.99,3.50E+02,-5.65E-01,-4.76E-01,1.58E-01,3.00E+01
8/16/2019,39:32.0,227.6941204,5464.658889,1565998772,388.65,3.50E+02,-6.08E-01,-4.46E-01,2.24E-01,3.00E+01
8/16/2019,39:32.1,227.6941215,5464.658917,1565998772,388.55,3.50E+02,-6.08E-01,-5.19E-01,1.88E-01,3.00E+01
8/16/2019,39:32.2,227.6941227,5464.658944,1565998772,388.85,3.50E+02,-5.86E-01,-5.26E-01,1.59E-01,3.00E+01
8/16/2019,39:32.3,227.6941238,5464.658972,1565998772,388.78,3.50E+02,-5.60E-01,-5.68E-01,1.47E-01,3.00E+01
8/16/2019,39:32.4,227.694125,5464.659,1565998772,388.75,3.50E+02,-5.57E-01,-5.54E-01,9.36E-02,3.00E+01
8/16/2019,39:32.5,227.6941262,5464.659028,1565998773,389.72,3.50E+02,-5.31E-01,-5.88E-01,1.31E-01,3.00E+01
8/16/2019,39:32.6,227.6941273,5464.659056,1565998773,388.70,3.50E+02,-5.47E-01,-5.86E-01,1.95E-01,3.00E+01
8/16/2019,39:32.7,227.6941285,5464.659083,1565998773,388.55,3.50E+02,-6.18E-01,-6.48E-01,1.61E-01,3.00E+01
8/16/2019,39:32.8,227.6941296,5464.659111,1565998773,388.25,3.50E+02,-6.30E-01,-6.96E-01,1.40E-01,3.00E+01
8/16/2019,39:32.9,227.6941308,5464.659139,1565998773,388.50,3.50E+02,-6.27E-01,-6.72E-01,1.32E-01,3.00E+01
8/16/2019,39:33.0,227.6941319,5464.659167,1565998773,388.93,3.50E+02,-6.00E-01,-6.81E-01,1.54E-01,3.00E+01
8/16/2019,39:33.1,227.6941331,5464.659194,1565998773,389.08,3.50E+02,-5.68E-01,-7.15E-01,2.26E-01,3.01E+01
8/16/2019,39:33.2,227.6941343,5464.659222,1565998773,388.59,3.50E+02,-5.49E-01,-7.67E-01,1.93E-01,3.01E+01
8/16/2019,39:33.3,227.6941354,5464.65925,1565998773,388.26,3.50E+02,-6.06E-01,-7.49E-01,1.45E-01,3.01E+01
8/16/2019,39:33.4,227.6941366,5464.659278,1565998773,388.23,3.50E+02,-6.03E-01,-7.33E-01,1.64E-01,3.00E+01
8/16/2019,39:33.5,227.6941377,5464.659306,1565998774,388.81,3.50E+02,-6.18E-01,-7.50E-01,2.02E-01,3.01E+01
8/16/2019,39:33.6,227.6941389,5464.659333,1565998774,388.57,3.50E+02,-5.88E-01,-7.64E-01,2.71E-01,3.02E+01
8/16/2019,39:33.7,227.6941401,5464.659361,1565998774,388.25,3.50E+02,-5.60E-01,-7.23E-01,2.30E-01,3.02E+01
8/16/2019,39:33.8,227.6941412,5464.659389,1565998774,388.71,3.50E+02,-5.46E-01,-6.90E-01,2.42E-01,3.02E+01
8/16/2019,39:33.9,227.6941424,5464.659417,1565998774,388.53,3.50E+02,-6.32E-01,-6.74E-01,1.97E-01,3.01E+01
8/16/2019,39:34.0,227.6941435,5464.659444,1565998774,388.68,3.50E+02,-5.75E-01,-7.11E-01,1.56E-01,3.01E+01
8/16/2019,39:34.1,227.6941447,5464.659472,1565998774,388.57,3.50E+02,-5.71E-01,-7.46E-01,8.18E-02,3.01E+01
8/16/2019,39:34.2,227.6941458,5464.6595,1565998774,388.41,3.50E+02,-5.81E-01,-7.45E-01,5.62E-02,3.01E+01
8/16/2019,39:34.3,227.694147,5464.659528,1565998774,388.16,3.50E+02,-5.89E-01,-7.68E-01,2.97E-02,3.00E+01
8/16/2019,39:34.4,227.6941482,5464.659556,1565998774,388.33,3.50E+02,-5.83E-01,-7.35E-01,2.16E-02,3.00E+01
8/16/2019,39:34.5,227.6941493,5464.659583,1565998775,388.48,3.50E+02,-5.95E-01,-7.02E-01,3.14E-02,3.01E+01
8/16/2019,39:34.6,227.6941505,5464.659611,1565998775,388.82,3.50E+02,-5.85E-01,-6.98E-01,3.79E-02,3.01E+01
8/16/2019,39:34.7,227.6941516,5464.659639,1565998775,388.87,3.50E+02,-6.48E-01,-6.71E-01,1.08E-02,3.01E+01
8/16/2019,39:34.8,227.6941528,5464.659667,1565998775,388.70,3.50E+02,-6.07E-01,-6.54E-01,-9.80E-03,3.01E+01
8/16/2019,39:34.9,227.6941539,5464.659694,1565998775,388.53,3.50E+02,-5.48E-01,-6.86E-01,-2.00E-02,3.01E+01
8/16/2019,39:35.0,227.6941551,5464.659722,1565998775,388.14,3.50E+02,-5.59E-01,-6.82E-01,-3.88E-02,3.00E+01
8/16/2019,39:35.1,227.6941563,5464.65975,1565998775,388.24,3.50E+02,-5.40E-01,-7.61E-01,4.71E-04,3.01E+01
8/16/2019,39:35.2,227.6941574,5464.659778,1565998775,389.05,3.50E+02,-5.37E-01,-8.03E-01,2.23E-02,3.01E+01
8/16/2019,39:35.3,227.6941586,5464.659806,1565998775,389.06,3.50E+02,-5.80E-01,-8.31E-01,4.00E-02,3.02E+01
8/16/2019,39:35.4,227.6941597,5464.659833,1565998775,388.42,3.50E+02,-5.58E-01,-8.67E-01,2.78E-02,3.02E+01
8/16/2019,39:35.5,227.6941609,5464.659861,1565998776,388.19,3.50E+02,-4.83E-01,-9.16E-01,-6.03E-02,3.01E+01
8/16/2019,39:35.6,227.694162,5464.659889,1565998776,388.80,3.50E+02,-4.99E-01,-8.92E-01,-1.29E-01,3.00E+01
8/16/2019,39:35.7,227.6941632,5464.659917,1565998776,389.05,3.49E+02,-4.87E-01,-9.04E-01,-2.37E-01,2.99E+01
8/16/2019,39:35.8,227.6941644,5464.659944,1565998776,388.54,3.49E+02,-4.73E-01,-8.70E-01,-2.89E-01,2.98E+01
8/16/2019,39:35.9,227.6941655,5464.659972,1565998776,388.52,3.49E+02,-4.91E-01,-8.48E-01,-2.28E-01,2.98E+01
8/16/2019,39:36.0,227.6941667,5464.66,1565998776,388.33,3.49E+02,-5.67E-01,-7.52E-01,-2.34E-01,2.98E+01
8/16/2019,39:36.1,227.6941678,5464.660028,1565998776,388.48,3.49E+02,-5.86E-01,-6.81E-01,-1.66E-01,2.98E+01
8/16/2019,39:36.2,227.694169,5464.660056,1565998776,388.91,3.49E+02,-5.31E-01,-6.98E-01,-2.52E-01,2.98E+01
8/16/2019,39:36.3,227.6941701,5464.660083,1565998776,389.28,3.49E+02,-4.65E-01,-6.93E-01,-2.28E-01,2.98E+01
8/16/2019,39:36.4,227.6941713,5464.660111,1565998776,389.08,3.49E+02,-4.75E-01,-7.26E-01,-1.94E-01,2.98E+01
8/16/2019,39:36.5,227.6941725,5464.660139,1565998777,389.31,3.49E+02,-4.42E-01,-7.80E-01,-2.11E-01,2.98E+01
8/16/2019,39:36.6,227.6941736,5464.660167,1565998777,389.20,3.49E+02,-4.48E-01,-8.39E-01,-2.40E-01,2.98E+01
8/16/2019,39:36.7,227.6941748,5464.660194,1565998777,389.34,3.49E+02,-4.29E-01,-8.49E-01,-2.62E-01,2.97E+01
8/16/2019,39:36.8,227.6941759,5464.660222,1565998777,389.02,3.49E+02,-4.19E-01,-8.46E-01,-3.50E-01,2.96E+01
8/16/2019,39:36.9,227.6941771,5464.66025,1565998777,388.62,3.49E+02,-4.08E-01,-9.11E-01,-3.84E-01,2.95E+01
8/16/2019,39:37.0,227.6941782,5464.660278,1565998777,389.22,3.49E+02,-4.70E-01,-8.50E-01,-3.40E-01,2.95E+01
8/16/2019,39:37.1,227.6941794,5464.660306,1565998777,389.16,3.49E+02,-4.95E-01,-8.26E-01,-3.06E-01,2.95E+01
8/16/2019,39:37.2,227.6941806,5464.660333,1565998777,388.94,3.49E+02,-5.57E-01,-7.74E-01,-2.54E-01,2.96E+01
8/16/2019,39:37.3,227.6941817,5464.660361,1565998777,388.97,3.49E+02,-6.04E-01,-7.72E-01,-2.51E-01,2.95E+01
8/16/2019,39:37.4,227.6941829,5464.660389,1565998777,389.02,3.49E+02,-6.70E-01,-7.86E-01,-2.66E-01,2.95E+01
8/16/2019,39:37.5,227.694184,5464.660417,1565998778,388.86,3.49E+02,-7.29E-01,-8.04E-01,-2.98E-01,2.95E+01
8/16/2019,39:37.6,227.6941852,5464.660444,1565998778,388.97,3.49E+02,-6.76E-01,-9.31E-01,-3.18E-01,2.95E+01
8/16/2019,39:37.7,227.6941863,5464.660472,1565998778,389.19,3.49E+02,-4.88E-01,-9.42E-01,-2.85E-01,2.95E+01
