unixtime,ws,wd,co2,temp
1625882365,0,349,126,37
1625882368,0,348,119,37
1625882371,0,348,118,37
1625882374,0,349,115,37
1625882377,0,348,118,37
1625882380,0,348,116,37
1625882383,0,348,118,37
1625882386,0,348,123,37
1625882389,0,348,128,37
1625882392,0,348,128,37
1625882395,0,349,121,37
1625882398,0,349,120,37
1625882401,0,348,124,37
1625882404,0,348,124,37
1625882407,0,348,125,37
1625882410,0,348,127,37
1625882413,0,348,124,37
1625882416,0,349,122,37
1625882419,0,348,119,37
1625882422,0,349,121,37
1625882425,0,348,122,37
1625882428,0,348,121,37
1625882431,0,349,121,37
1625882434,0,348,121,37
1625882437,0,349,124,37
1625882440,0,349,128,37
1625882443,0,349,128,37
1625882446,0,349,123,37
1625882449,0,348,127,37
1625882452,0,348,124,37
1625882455,0,348,118,37
1625882458,0,348,110,37
1625882461,0,349,108,37
1625882464,0,348,96,37
1625882467,0,349,105,37
1625882470,0,348,120,37
1625882473,0,348,127,37
1625882476,0,349,117,37
1625882479,0,348,127,37
1625882482,0,349,107,37
1625882485,0,349,114,37
1625882488,0,349,133,37
1625882491,0,348,151,37
1625882494,0,348,158,37
1625882497,0,349,155,37
1625882500,0,348,141,37
1625882503,0,348,132,37
1625882506,0,349,129,37
1625882509,0,348,141,37
1625882512,0,348,142,37
1625882515,0,348,144,37
1625882518,0,349,146,37
1625882521,0,348,152,37
1625882524,0,348,153,37
1625882527,0,348,147,37
1625882530,0,348,148,37
1625882533,0,348,148,37
1625882536,0,349,152,37
1625882539,0,346,154,37
1625882542,0,348,154,37
1625882545,0,349,149,37
1625882548,0,348,146,37
1625882551,0,348,147,37
1625882554,0,346,150,37
1625882557,0,348,150,37
1625882560,0,348,152,37
1625882563,0,348,152,37
1625882566,0,349,149,37
1625882569,0,346,148,37
1625882572,0,348,150,37
1625882575,0,349,149,37
1625882578,0,349,149,37
1625882581,0,348,147,37
1625882584,0,347,146,37
1625882587,0,349,142,37
1625882590,0,348,142,37
1625882593,0,348,144,37
1625882596,0,349,145,37
1625882599,0,346,146,37
1625882602,0,348,145,37
1625882605,0,348,143,37
1625882608,0,348,143,37
1625882611,0,348,141,37
1625882614,0,346,141,37
1625882617,0,348,145,37
1625882620,0,349,143,37
1625882623,0,349,144,37
1625882626,0,349,145,37
1625882629,0,346,143,37
1625882632,0,348,142,37
1625882635,0,348,141,37
1625882638,0,348,140,37
1625882641,0,349,139,37
1625882644,0,344,138,37
1625882647,0,349,137,37
1625882650,0,348,136,37
1625882653,0,348,137,37
1625882656,0,348,137,37
1625882659,0,347,137,37
1625882662,0,349,137,37
1625882665,0,348,138,37
1625882668,0,348,140,37
1625882671,0,348,139,37
1625882674,0,346,136,37
1625882677,0,349,137,37
1625882680,0,348,137,37
1625882683,0,348,138,37
1625882686,0,349,137,37
1625882689,0,348,136,37
1625882692,0,348,136,37
1625882695,0,348,135,37
1625882698,0,349,134,37
1625882701,0,348,135,37
1625882704,0,348,136,37
1625882707,0,349,136,37
1625882710,0,349,137,37
1625882713,0,349,135,37
1625882716,0,349,134,37
1625882719,0,348,135,37
1625882722,0,348,130,37
1625882725,0,349,128,37
1625882728,0,348,125,37
1625882731,0,348,125,37
1625882734,0,348,126,37
1625882737,0,349,127,37
1625882740,0,348,127,37
1625882743,0,349,128,37
1625882746,0,348,127,37
1625882749,0,348,127,37
1625882752,0,348,126,37
1625882755,0,349,127,37
1625882758,0,348,126,37
1625882761,0,348,125,37
1625882764,0,348,130,37
1625882767,0,348,131,37
1625882770,0,348,128,37
1625882773,0,349,128,37
1625882776,0,349,129,37
1625882779,0,348,128,37
1625882782,0,349,128,37
1625882785,0,348,126,37
1625882788,0,349,125,37
1625882791,0,348,126,37
1625882794,0,348,128,37
1625882797,0,348,128,37
1625882800,0,348,132,37
1625882803,0,348,134,37
1625882806,0,349,134,37
1625882809,0,348,127,37
1625882812,0,349,133,37
1625882815,0,348,151,37
1625882818,0,348,148,37
1625882821,0,349,130,37
1625882824,0,348,128,37
1625882827,0,349,122,37
1625882830,0,349,124,37
1625882833,0,349,122,37
1625882836,0,348,126,37
1625882839,0,346,124,37
1625882842,0,348,124,37
1625882845,0,349,130,37
1625882848,0,348,130,37
1625882851,0,348,129,37
1625882854,0,346,131,37
1625882857,0,349,135,37
1625882860,0,348,143,36
1625882863,0,349,141,37
1625882866,0,349,135,37
1625882869,0,346,135,37
1625882872,0,348,133,36
1625882875,0,348,133,37
1625882878,0,349,129,37
1625882881,0,348,127,36
1625882884,0,346,127,36
1625882887,0,348,124,36
1625882890,0,349,121,36
1625882893,0,348,124,36
1625882896,0,348,125,36
1625882899,0,346,126,36
1625882902,0,349,127,36
1625882905,0,348,126,36
1625882908,0,348,126,36
1625882911,0,349,127,36
1625882914,0,347,127,36
1625882917,0,349,125,36
1625882920,0,349,125,36
1625882923,0,349,127,36
1625882926,0,348,129,36
1625882929,0,346,131,36
1625882932,0,348,133,36
1625882935,0,348,131,36
1625882938,0,348,134,36
1625882941,0,348,131,36
1625882944,0,346,132,36
1625882947,0,349,132,36
1625882950,0,349,128,36
1625882953,0,348,128,36
1625882956,0,349,129,36
1625882959,0,346,134,36
1625882962,0,349,133,36
1625882965,0,348,131,36
1625882968,0,348,131,36
1625882971,0,349,131,36
1625882974,0,346,127,36
1625882977,0,348,121,36
1625882980,0,348,122,36
1625882983,0,348,123,36
1625882986,0,348,118,36
1625882989,0,348,114,36
1625882992,0,348,119,36
1625882995,0,348,124,36
1625882998,0,349,126,36
1625883001,0,348,133,36
1625883004,0,348,135,36
1625883007,0,349,134,36
1625883010,0,349,131,36
1625883013,0,348,112,36
1625883016,0,348,98,36
1625883019,0,348,104,36
1625883022,0,348,132,36
1625883025,0,349,137,36
1625883028,0,348,161,36
1625883031,0,348,165,36
1625883034,0,348,156,36
1625883037,0,348,149,36
1625883040,0,348,111,36
1625883043,0,349,66,36
1625883046,0,348,168,36
1625883049,0,348,201,36
1625883052,0,348,200,36
1625883055,0,348,191,36
1625883058,0,349,183,36
1625883061,0,348,175,36
1625883064,0,348,168,36
1625883067,0,348,164,36
1625883070,0,349,164,36
1625883073,0,348,157,36
1625883076,0,349,154,36
1625883079,0,348,152,36
1625883082,0,349,148,36
1625883085,0,348,144,36
1625883088,0,349,143,36
1625883091,0,349,140,36
1625883094,0,348,136,36
1625883097,0,349,129,36
1625883100,0,348,134,36
1625883103,0,349,134,36
1625883106,0,349,140,36
1625883109,0,348,142,36
1625883112,0,348,145,36
1625883115,0,349,147,36
1625883118,0,348,148,36
1625883121,0,348,145,36
1625883124,0,348,142,36
1625883127,0,349,147,36
1625883130,0,349,151,36
1625883133,0,349,151,36
1625883136,0,349,147,36
1625883139,0,348,146,36
1625883142,0,348,145,36
1625883145,0,349,142,36
1625883148,0,348,142,36
1625883151,0,348,138,36
1625883154,0,346,134,36
1625883157,0,348,133,36
1625883160,0,349,133,36
1625883163,0,348,133,36
1625883166,0,349,135,36
1625883169,0,346,137,36
1625883172,0,349,133,36
1625883175,0,348,147,36
1625883178,0,348,140,36
1625883181,0,349,150,36
1625883184,0,346,149,36
1625883187,0,348,154,36
1625883190,0,349,153,36
1625883193,0,349,142,36
1625883196,0,348,153,36
1625883199,0,346,158,36
1625883202,0,348,160,36
1625883205,0,348,163,36
1625883208,0,348,161,36
1625883211,0,348,159,36
1625883214,0,346,158,36
1625883217,0,349,158,36
1625883220,0,348,155,36
1625883223,0,349,156,36
1625883226,0,348,154,36
1625883229,0,346,152,36
1625883232,0,348,151,36
1625883235,0,348,150,36
1625883238,0,348,148,36
1625883241,0,349,145,36
1625883244,0,346,144,36
1625883247,0,349,137,36
1625883250,0,349,142,36
1625883253,0,348,136,36
1625883256,0,349,122,36
1625883259,0,346,138,36
1625883262,0,348,141,36
1625883265,0,348,134,36
1625883268,0,349,136,36
1625883271,0,348,140,36
1625883274,0,346,143,36
1625883277,0,349,145,36
1625883280,0,348,148,36
1625883283,0,349,147,36
1625883286,0,348,151,36
1625883289,0,346,151,36
1625883292,0,348,152,36
1625883295,0,348,152,36
1625883298,0,348,154,36
1625883301,0,348,154,36
1625883304,0,348,155,36
1625883307,0,348,155,36
1625883310,0,348,149,36
1625883313,0,348,146,36
1625883316,0,349,144,36
1625883319,0,348,137,36
1625883322,0,349,136,36
1625883325,0,349,141,36
1625883328,0,349,142,36
1625883331,0,349,149,36
1625883334,0,349,151,36
1625883337,0,349,151,36
1625883340,0,349,148,36
1625883343,0,349,149,36
1625883346,0,349,148,36
1625883349,0,348,153,36
1625883352,0,349,158,36
1625883355,0,348,156,36
1625883358,0,349,158,36
1625883361,0,349,157,36
1625883364,0,349,157,36
1625883367,0,349,153,36
1625883370,0,349,149,36
1625883373,0,349,150,36
1625883376,0,349,150,36
1625883379,0,348,151,36
1625883382,0,349,153,36
1625883385,0,349,151,36
1625883388,0,349,148,36
1625883391,0,349,150,36
1625883394,0,348,144,36
1625883397,0,349,153,36
1625883400,0,349,153,36
1625883403,0,349,124,36
1625883406,0,349,163,36
1625883409,0,348,155,36
1625883412,0,349,150,36
1625883415,0,349,150,36
1625883418,0,349,137,36
1625883421,0,349,135,36
1625883424,0,349,140,36
1625883427,0,349,144,36
1625883430,0,349,143,36
1625883433,0,349,156,36
1625883436,0,349,157,36
1625883439,0,348,156,36
1625883442,0,349,155,36
1625883445,0,348,150,36
1625883448,0,349,151,36
1625883451,0,348,140,36
1625883454,0,346,133,35
1625883457,0,349,151,35
1625883460,0,349,131,35
1625883463,0,349,158,35
1625883466,0,349,168,35
1625883469,0,346,199,35
1625883472,0,349,197,35
1625883475,0,349,198,35
1625883478,0,349,190,35
1625883481,0,349,180,35
1625883484,0,346,169,35
1625883487,0,349,172,35
1625883490,0,348,155,35
1625883493,0,349,154,35
1625883496,0,349,150,35
1625883499,0,346,144,35
1625883502,0,349,142,35
1625883505,0,349,144,35
1625883508,0,349,145,35
1625883511,0,349,146,35
1625883514,0,346,148,35
1625883517,0,349,144,35
1625883520,0,349,146,35
1625883523,0,349,148,35
1625883526,0,349,149,35
1625883529,0,346,153,35
1625883532,0,349,152,35
1625883535,0,348,150,35
1625883538,0,349,150,35
1625883541,0,349,151,35
1625883544,0,346,151,35
1625883547,0,349,150,35
1625883550,0,349,145,35
1625883553,0,349,145,35
1625883556,0,349,146,35
1625883559,0,347,147,35
1625883562,0,349,145,35
1625883565,0,349,146,35
1625883568,0,349,147,35
1625883571,0,349,147,35
1625883574,0,346,147,35
1625883577,0,349,147,35
1625883580,0,348,147,35
1625883583,0,348,145,35
1625883586,0,348,142,35
1625883589,0,346,141,35
1625883592,0,349,143,35
1625883595,0,349,138,35
1625883598,0,349,138,35
1625883601,0,349,136,35
1625883604,0,349,143,35
1625883607,0,349,140,35
1625883610,0,349,139,35
1625883613,0,349,138,35
1625883616,0,349,138,35
1625883619,0,348,140,35
1625883622,0,349,143,35
1625883625,0,348,144,35
1625883628,0,349,143,35
1625883631,0,349,140,35
1625883634,0,349,139,35
1625883637,0,349,135,35
1625883640,0,349,136,35
1625883643,0,349,138,35
1625883646,0,349,143,35
1625883649,0,349,152,35
1625883652,0,349,168,35
1625883655,0,349,170,35
1625883658,0,349,156,35
1625883661,0,349,156,35
1625883664,0,348,146,35
1625883667,0,349,145,35
1625883670,0,349,144,35
1625883673,0,349,145,35
1625883676,0,349,145,35
1625883679,0,349,135,35
1625883682,0,349,139,35
1625883685,0,349,138,35
1625883688,0,349,141,35
1625883691,0,349,141,35
1625883694,0,349,133,35
1625883697,0,349,137,35
1625883700,0,349,147,35
1625883703,0,349,135,35
1625883706,0,349,170,35
1625883709,0,349,144,35
1625883712,0,349,159,35
1625883715,0,349,146,35
1625883718,0,349,151,35
1625883721,0,349,145,35
1625883724,0,349,153,35
1625883727,0,349,156,35
1625883730,0,349,139,35
1625883733,0,349,144,35
1625883736,0,349,141,34
1625883739,0,349,153,34
1625883742,0,349,160,34
1625883745,0,349,154,34
1625883748,0,350,137,34
1625883751,0,350,136,34
1625883754,0,349,131,34
1625883757,0,350,139,34
1625883760,0,349,145,34
1625883763,0,350,144,34
1625883766,0,349,150,34
1625883769,0,347,150,34
1625883772,0,349,141,34
1625883775,0,349,144,34
1625883778,0,349,147,34
1625883781,0,350,148,34
1625883784,0,346,150,34
1625883787,0,350,147,34
1625883790,0,350,147,34
1625883793,0,349,147,34
1625883796,0,350,149,34
1625883799,0,346,150,34
1625883802,0,349,151,34
1625883805,0,349,150,34
1625883808,0,350,148,34
1625883811,0,349,139,34
1625883814,0,349,146,34
1625883817,0,349,152,34
1625883820,0,349,155,34
1625883823,0,350,149,34
1625883826,0,350,150,34
1625883829,0,346,140,34
1625883832,0,350,132,34
1625883835,0,349,131,34
1625883838,0,350,132,34
1625883841,0,350,137,34
1625883844,0,346,138,34
1625883847,0,350,141,34
1625883850,0,349,138,34
1625883853,0,349,140,34
1625883856,0,349,140,34
1625883859,0,346,140,34
1625883862,0,349,140,34
1625883865,0,350,144,34
1625883868,0,349,141,34
1625883871,0,349,138,34
1625883874,0,346,137,34
1625883877,0,350,139,34
1625883880,0,350,138,34
1625883883,0,350,133,34
1625883886,0,349,132,34
1625883889,0,346,137,34
1625883892,0,350,138,34
1625883895,0,349,143,34
1625883898,0,349,154,34
1625883901,0,349,125,34
1625883904,0,347,193,34
1625883907,0,349,162,34
1625883910,0,349,172,34
1625883913,0,350,160,34
1625883916,0,350,149,34
1625883919,0,349,170,34
1625883922,0,349,146,34
1625883925,0,349,145,34
1625883928,0,350,146,34
1625883931,0,350,146,34
1625883934,0,349,158,34
1625883937,0,349,153,34
1625883940,0,349,159,34
1625883943,0,349,159,34
1625883946,0,349,155,34
1625883949,0,349,152,34
1625883952,0,349,145,34
1625883955,0,349,147,34
1625883958,0,350,147,34
1625883961,0,350,150,34
1625883964,0,349,144,34
1625883967,0,349,143,34
1625883970,0,349,142,34
1625883973,0,350,141,34
1625883976,0,349,142,34
1625883979,0,349,142,34
1625883982,0,349,143,34
1625883985,0,349,141,34
1625883988,0,350,140,34
1625883991,0,349,145,34
1625883994,0,349,142,34
1625883997,0,349,135,34
1625884000,0,350,136,34
1625884003,0,350,136,34
1625884006,0,350,138,34
1625884009,0,349,140,34
1625884012,0,349,139,34
1625884015,0,350,143,34
1625884018,0,350,141,34
1625884021,0,350,140,34
1625884024,0,349,145,34
1625884027,0,350,143,34
1625884030,0,349,138,34
1625884033,0,349,137,34
1625884036,0,349,140,34
1625884039,0,349,138,34
1625884042,0,349,139,34
1625884045,0,350,136,34
1625884048,0,350,135,34
1625884051,0,349,134,34
1625884054,0,349,136,34
1625884057,0,350,137,34
1625884060,0,349,137,34
1625884063,0,350,136,34
1625884066,0,350,138,34
1625884069,0,349,136,34
1625884072,0,350,137,34
1625884075,0,349,134,34
1625884078,0,349,132,34
1625884081,0,349,127,34
1625884084,0,347,125,34
1625884087,0,349,118,34
1625884090,0,350,121,34
1625884093,0,350,135,34
1625884096,0,350,155,34
1625884099,0,346,145,34
1625884102,0,349,147,34
1625884105,0,350,149,34
1625884108,0,350,133,34
1625884111,0,350,129,34
1625884114,0,347,126,34
1625884117,0,350,121,34
1625884120,0,350,127,34
1625884123,0,349,128,34
1625884126,0,349,127,34
1625884129,0,349,128,34
1625884132,0,349,137,34
1625884135,0,350,137,34
1625884138,0,349,140,34
1625884141,0,349,143,34
1625884144,0,349,142,34
1625884147,0,350,141,34
1625884150,0,350,141,34
1625884153,0,349,141,34
1625884156,0,349,141,34
1625884159,0,349,137,34
1625884162,0,349,137,34
1625884165,0,350,137,34
1625884168,0,349,138,34
1625884171,0,349,132,34
1625884174,0,349,135,33
1625884177,0,349,144,34
1625884180,0,349,144,34
1625884183,0,349,133,34
1625884186,0,349,126,34
1625884189,0,349,135,33
1625884192,0,349,143,33
1625884195,0,349,135,33
1625884198,0,350,136,33
1625884201,0,350,129,33
1625884204,0,349,131,33
1625884207,0,350,130,33
1625884210,0,349,130,33
1625884213,0,350,134,33
1625884216,0,349,127,33
1625884219,0,349,130,33
1625884222,0,349,127,33
1625884225,0,349,117,33
1625884228,0,349,123,33
1625884231,0,349,119,33
1625884234,0,349,121,33
1625884237,0,350,107,33
1625884240,0,349,134,33
1625884243,0,350,168,33
1625884246,0,350,160,33
1625884249,0,350,127,33
1625884252,0,349,130,33
1625884255,0,350,138,33
1625884258,0,350,133,33
1625884261,0,349,137,33
1625884264,0,349,134,33
1625884267,0,349,136,33
1625884270,0,349,135,33
1625884273,0,349,137,33
1625884276,0,350,137,33
1625884279,0,349,135,33
1625884282,0,349,132,33
1625884285,0,349,127,33
1625884288,0,350,125,33
1625884291,0,350,131,33
1625884294,0,347,134,33
1625884297,0,349,133,33
1625884300,0,349,134,33
1625884303,0,349,135,33
1625884306,0,349,132,33
1625884309,0,349,129,33
1625884312,0,349,130,33
1625884315,0,350,130,33
1625884318,0,349,131,33
1625884321,0,350,128,33
1625884324,0,347,128,33
1625884327,0,349,130,33
1625884330,0,350,128,33
1625884333,0,350,130,33
1625884336,0,349,126,33
1625884339,0,347,131,33
1625884342,0,349,134,33
1625884345,0,350,135,33
1625884348,0,349,140,33
1625884351,0,350,139,33
1625884354,0,347,136,33
1625884357,0,349,136,33
1625884360,0,350,133,33
1625884363,0,349,127,33
1625884366,0,350,132,33
1625884369,0,347,145,33
1625884372,0,350,147,32
1625884375,0,349,149,32
1625884378,0,350,151,33
1625884381,0,350,150,33
1625884384,0,347,147,33
1625884387,0,350,140,33
1625884390,0,350,137,33
1625884393,0,350,138,32
1625884396,0,349,136,32
1625884399,0,348,134,32
1625884402,0,349,139,32
1625884405,0,350,139,32
1625884408,0,349,140,32
1625884411,0,349,140,32
1625884414,0,348,136,32
1625884417,0,350,137,32
1625884420,0,349,139,32
1625884423,0,349,139,32
1625884426,0,349,135,32
1625884429,0,346,136,32
1625884432,0,350,137,32
1625884435,0,350,135,32
1625884438,0,349,134,32
1625884441,0,349,134,32
1625884444,0,349,133,32
1625884447,0,349,132,32
1625884450,0,349,131,32
1625884453,0,350,132,32
1625884456,0,350,132,32
1625884459,0,349,133,32
1625884462,0,350,133,32
1625884465,0,350,133,32
1625884468,0,350,134,32
1625884471,0,350,132,32
1625884474,0,350,132,32
1625884477,0,350,133,32
1625884480,0,354,132,32
1625884483,0,354,132,32
1625884486,0,354,131,32
1625884489,0,353,130,32
1625884492,0,354,129,32
1625884495,0,354,129,32
1625884498,0,354,128,32
1625884501,0,355,129,32
1625884504,0,355,133,32
1625884507,0,355,132,32
1625884510,0,355,134,32
1625884513,0,355,136,32
1625884516,0,355,139,32
1625884519,0,355,137,32
1625884522,0,355,135,32
1625884525,0,355,135,32
1625884528,0,355,134,32
1625884531,0,355,137,32
1625884534,0,355,138,32
1625884537,0,355,132,32
1625884540,0,355,129,32
1625884543,0,355,115,32
1625884546,0,355,167,32
1625884549,0,355,109,32
1625884552,0,355,111,32
1625884555,0,355,134,32
1625884558,0,355,142,32
1625884561,0,355,132,32
1625884564,0,356,127,32
1625884567,0,356,132,32
1625884570,0,356,118,32
1625884573,0,356,112,32
1625884576,0,356,130,32
1625884579,0,356,122,32
1625884582,0,356,115,32
1625884585,0,356,121,32
1625884588,0,356,129,32
1625884591,0,356,134,32
1625884594,0,354,142,32
1625884597,0,357,144,32
1625884600,0,356,136,32
1625884603,0,356,135,32
1625884606,0,357,138,32
1625884609,0,354,137,32
1625884612,0,357,138,32
1625884615,0,357,133,32
1625884618,0,357,131,32
1625884621,0,357,138,32
1625884624,0,354,148,32
1625884627,0,357,133,32
1625884630,0,357,154,32
1625884633,0,356,153,32
1625884636,0,357,179,32
1625884639,0,354,166,32
1625884642,0,357,170,32
1625884645,0,357,152,32
1625884648,0,357,146,32
1625884651,0,357,146,32
1625884654,0,354,141,32
1625884657,0,357,148,32
1625884660,0,357,147,32
1625884663,0,357,146,32
1625884666,0,357,142,32
1625884669,0,354,139,32
1625884672,0,357,137,32
1625884675,0,357,142,32
1625884678,0,357,145,32
1625884681,0,357,147,32
1625884684,0,354,148,32
1625884687,0,357,147,32
1625884690,0,358,147,32
1625884693,0,357,147,32
1625884696,0,357,146,32
1625884699,0,354,145,32
1625884702,0,357,147,32
1625884705,0,357,145,32
1625884708,0,357,143,32
1625884711,0,357,143,32
1625884714,0,354,141,32
1625884717,0,357,140,32
1625884720,0,357,141,32
1625884723,0,357,138,32
1625884726,0,358,139,32
1625884729,0,357,138,32
1625884732,0,360,136,32
1625884735,0,359,137,32
1625884738,0,360,136,32
1625884741,0,360,134,32
1625884744,0,359,134,32
1625884747,0,360,135,32
1625884750,0,360,135,32
1625884753,0,360,136,32
1625884756,0,360,135,32
1625884759,0,359,134,32
1625884762,0,360,133,32
1625884765,0,360,136,32
1625884768,0,359,135,32
1625884771,0,360,131,32
1625884774,0,358,133,32
1625884777,0,359,133,32
1625884780,0,360,134,32
1625884783,0,359,132,32
1625884786,0,360,127,32
1625884789,0,360,127,32
1625884792,0,359,131,32
1625884795,0,360,132,32
1625884798,0,360,132,32
1625884801,0,360,134,32
1625884804,0,360,134,32
1625884807,0,360,134,32
1625884810,0,360,132,32
1625884813,0,360,132,32
1625884816,0,360,132,32
1625884819,0,359,132,32
1625884822,0,360,135,32
1625884825,0,360,133,32
1625884828,0,360,134,32
1625884831,0,360,135,32
1625884834,0,359,135,32
1625884837,0,360,126,32
1625884840,0,360,124,32
1625884843,0,360,114,32
1625884846,0,360,115,32
1625884849,0,359,120,32
1625884852,0,360,131,32
1625884855,0,360,137,32
1625884858,0,359,137,32
1625884861,0,360,133,32
1625884864,0,359,141,32
1625884867,0,360,147,32
1625884870,0,360,147,32
1625884873,0,360,148,32
1625884876,0,360,150,32
1625884879,0,359,139,32
1625884882,0,360,140,32
1625884885,0,360,137,32
1625884888,0,360,136,32
1625884891,0,360,132,32
1625884894,0,359,129,32
1625884897,0,360,135,32
1625884900,0,360,140,32
1625884903,0,359,136,32
1625884906,0,360,146,32
1625884909,0,356,146,32
1625884912,0,360,138,32
1625884915,0,360,130,32
1625884918,0,360,131,32
1625884921,0,360,138,32
1625884924,0,357,138,32
1625884927,0,360,138,32
1625884930,0,360,138,32
1625884933,0,360,139,32
1625884936,0,360,141,32
1625884939,0,357,140,32
1625884942,0,360,137,32
1625884945,0,360,129,32
1625884948,0,360,130,32
1625884951,0,360,133,32
1625884954,0,356,127,32
1625884957,0,360,128,32
1625884960,0,360,126,32
1625884963,0,360,130,32
1625884966,0,360,133,32
1625884969,0,357,133,32
1625884972,0,360,134,32
1625884975,0,360,131,32
1625884978,0,360,127,32
1625884981,0,360,128,32
1625884984,0,358,130,32
1625884987,0,360,129,32
1625884990,0,360,130,32
1625884993,0,360,129,32
1625884996,0,360,130,32
1625884999,0,356,130,32
1625885002,0,360,129,31
1625885005,0,360,123,31
1625885008,0,360,123,31
1625885011,0,360,131,31
1625885014,0,357,130,31
1625885017,0,360,137,31
1625885020,0,360,141,31
1625885023,0,360,151,31
1625885026,0,360,147,31
1625885029,0,357,145,31
1625885032,0,360,146,31
1625885035,0,360,146,31
1625885038,0,360,143,31
1625885041,0,360,144,31
1625885044,0,357,140,31
1625885047,0,360,139,31
1625885050,0,360,139,31
1625885053,0,360,140,31
1625885056,0,360,138,31
1625885059,0,360,137,31
1625885062,0,360,133,31
1625885065,0,360,131,31
1625885068,0,360,129,31
1625885071,0,360,127,31
1625885074,0,360,133,31
1625885077,0,360,137,31
1625885080,0,360,114,31
1625885083,0,360,125,31
1625885086,0,360,125,31
1625885089,0,360,116,31
1625885092,0,360,122,31
1625885095,0,360,121,31
1625885098,0,360,118,31
1625885101,0,360,112,31
1625885104,0,360,114,31
1625885107,0,360,111,31
1625885110,0,360,110,31
1625885113,0,360,114,31
1625885116,0,360,117,31
1625885119,0,360,125,31
1625885122,0,360,127,31
1625885125,0,360,124,31
1625885128,0,360,118,31
1625885131,0,360,115,31
1625885134,0,360,115,31
1625885137,0,360,117,31
1625885140,0,360,119,31
1625885143,0,360,119,31
1625885146,0,360,133,31
1625885149,0,360,136,31
1625885152,0,360,141,31
1625885155,0,360,144,31
1625885158,0,360,145,31
1625885161,0,360,147,31
1625885164,0,360,150,31
1625885167,0,360,145,31
1625885170,0,360,144,31
1625885173,0,360,141,31
1625885176,0,360,140,31
1625885179,0,360,141,31
1625885182,0,360,140,31
1625885185,0,360,134,31
1625885188,0,360,136,31
1625885191,0,360,140,31
1625885194,0,360,140,31
1625885197,0,360,137,31
1625885200,0,360,137,31
1625885203,0,360,137,31
1625885206,0,360,139,31
1625885209,0,357,140,31
1625885212,0,360,140,31
1625885215,0,360,139,31
1625885218,0,360,137,31
1625885221,0,360,136,31
1625885224,0,357,138,31
1625885227,0,360,140,31
1625885230,0,360,141,31
1625885233,0,360,139,31
1625885236,0,360,138,31
1625885239,0,358,140,31
1625885242,0,360,137,31
1625885245,0,360,138,31
1625885248,0,360,135,31
1625885251,0,360,136,31
1625885254,0,357,139,31
1625885257,0,360,140,31
1625885260,0,360,141,31
1625885263,0,360,137,31
1625885266,0,360,137,31
1625885269,0,357,134,31
1625885272,0,360,135,31
1625885275,0,360,133,31
1625885278,0,360,132,31
1625885281,0,360,136,31
1625885284,0,357,134,31
1625885287,0,360,134,31
1625885290,0,360,134,31
1625885293,0,360,133,31
1625885296,0,360,135,31
1625885299,0,357,133,31
1625885302,0,360,134,31
1625885305,0,360,137,31
1625885308,0,360,133,31
1625885311,0,360,131,31
1625885314,0,357,132,31
1625885317,0,360,133,31
1625885320,0,360,134,31
1625885323,0,360,134,31
1625885326,0,360,135,31
1625885329,0,357,133,31
1625885332,0,360,134,31
1625885335,0,360,133,31
1625885338,0,360,134,31
1625885341,0,360,134,31
1625885344,0,357,134,31
1625885347,0,360,135,31
1625885350,0,360,135,31
1625885353,0,360,135,31
1625885356,0,360,135,31
1625885359,0,360,134,31
1625885362,0,360,133,31
1625885365,0,360,133,31
1625885368,0,360,133,31
1625885371,0,360,133,31
1625885374,0,360,132,31
1625885377,0,360,130,31
1625885380,0,360,131,31
1625885383,0,360,133,31
1625885386,0,360,134,31
1625885389,0,360,136,31
1625885392,0,360,131,31
1625885395,0,360,128,31
1625885398,0,360,131,30
1625885401,0,360,130,31
1625885404,0,360,135,31
1625885407,0,360,136,31
1625885410,0,360,134,31
1625885413,0,360,136,30
1625885416,0,360,134,30
1625885419,0,360,135,30
1625885422,0,360,132,30
1625885425,0,360,132,30
1625885428,0,360,132,30
1625885431,0,360,132,30
1625885434,0,360,134,31
1625885437,0,360,134,31
1625885440,0,360,132,31
1625885443,0,360,133,31
1625885446,0,360,130,31
1625885449,0,360,131,30
1625885452,0,360,132,30
1625885455,0,360,134,30
1625885458,0,360,132,31
1625885461,0,360,132,30
1625885464,0,360,133,31
1625885467,0,360,132,31
1625885470,0,360,132,31
1625885473,0,360,133,31
1625885476,0,360,133,31
1625885479,0,360,132,31
1625885482,0,360,133,31
1625885485,0,360,133,30
1625885488,0,360,132,30
1625885491,0,360,132,30
1625885494,0,360,133,30
1625885497,0,360,133,31
1625885500,0,360,134,31
1625885503,0,360,134,31
1625885506,0,360,134,30
1625885509,0,0,133,30
1625885512,0,0,134,30
1625885515,0,0,134,30
1625885518,0,0,133,31
1625885521,0,0,133,30
1625885524,0,2,132,30
1625885527,0,0,131,31
1625885530,0,0,131,30
1625885533,0,0,132,30
1625885536,0,0,133,30
1625885539,0,2,132,30
1625885542,0,0,132,30
1625885545,0,0,129,30
1625885548,0,0,131,30
1625885551,0,0,129,30
1625885554,0,2,121,30
1625885557,0,0,143,30
1625885560,0,0,158,30
1625885563,0,0,150,30
1625885566,0,0,138,30
1625885569,0,2,134,30
1625885572,0,0,120,30
1625885575,0,0,128,30
1625885578,0,0,126,30
1625885581,0,0,133,30
1625885584,0,2,126,30
1625885587,0,0,131,30
