946686313,3,0,188,1119,24,3.28,,,,,,,,,
946686316,3,0,200,1119,24,3.26,,,,,,,,,
946686319,3,0,187,1121,24,3.27,,,,,,,,,
946686322,3,0,192,1118,24,3.27,,,,,,,,,
946686325,3,0,201,1117,24,3.27,,,,,,,,,
946686328,3,0,187,1121,24,3.27,,,,,,,,,
946686331,3,0,200,1119,24,3.26,,,,,,,,,
946686334,3,0,200,1114,24,3.28,,,,,,,,,
946686337,3,0,193,1109,24,3.27,,,,,,,,,
946686340,3,0,188,1106,24,3.27,,,,,,,,,
946686343,3,0,199,1096,24,3.28,,,,,,,,,
946686346,3,0,188,1086,24,3.27,,,,,,,,,
946686349,3,0,201,1074,24,3.28,,,,,,,,,
946686352,3,0,188,1081,24,3.28,,,,,,,,,
946686355,3,0,195,1085,24,3.27,,,,,,,,,
946686358,3,0,189,1079,24,3.28,,,,,,,,,
946686361,3,0,201,1078,24,3.26,,,,,,,,,
946686364,3,0,208,1075,24,3.28,,,,,,,,,
946686367,3,0,198,1075,24,3.27,,,,,,,,,
946684816,16,0,175,1383,24,3.28,,,,,,,,,
946684819,3,0,171,1347,24,3.25,,,,,,,,,
946684822,3,0,204,1281,24,3.28,,,,,,,,,
946684825,3,0,174,1219,24,3.24,,,,,,,,,
946684828,3,0,201,1122,24,3.27,,,,,,,,,
946684831,3,0,175,1112,24,3.26,,,,,,,,,
946684834,3,0,190,1098,24,3.27,,,,,,,,,
946684837,3,0,179,1103,24,3.26,,,,,,,,,
946684840,3,0,181,1091,24,3.23,,,,,,,,,
946684843,3,0,210,1080,24,3.28,,,,,,,,,
946684846,3,0,207,1087,24,3.28,,,,,,,,,
946684849,3,0,212,1088,24,3.28,,,,,,,,,
946684852,3,0,186,1081,24,3.26,,,,,,,,,
946684855,3,0,189,1077,24,3.24,,,,,,,,,
946684858,3,0,174,1070,24,3.25,,,,,,,,,
946684861,3,0,182,1065,24,3.26,,,,,,,,,
946684864,3,0,177,1065,24,3.26,,,,,,,,,
946684867,3,0,208,1058,24,3.28,,,,,,,,,
946684870,3,0,184,1057,24,3.24,,,,,,,,,
946684873,3,0,194,1063,24,3.27,,,,,,,,,
946684876,3,0,210,1066,24,3.28,,,,,,,,,
946684879,3,0,197,1069,24,3.27,,,,,,,,,
946684882,3,0,206,1071,24,3.28,,,,,,,,,
946684885,3,0,178,1072,24,3.24,,,,,,,,,
946684888,3,0,212,1074,24,3.28,,,,,,,,,
946684891,3,0,179,1076,24,3.26,,,,,,,,,
946684894,3,0,196,1076,24,3.28,,,,,,,,,
>>> ,,,,,,,,,,,,,,,
